school_id,school_name,grid_id,is_supplemental,severity,severity_label,motorway,trunk,primary,secondary,tertiary,route_length_m,route_point_count,note
B000003076,인천상아초등학교,CG_01214,False,green,큰 도로 횡단 없음,0,0,0,0,11,703.2,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003076,인천상아초등학교,CG_01187,False,green,큰 도로 횡단 없음,0,0,0,0,5,570.9,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003076,인천상아초등학교,CG_01190,False,green,큰 도로 횡단 없음,0,0,0,0,10,714.5,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003076,인천상아초등학교,CG_01152,False,green,큰 도로 횡단 없음,0,0,0,0,0,0.0,1,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003079,인천만수북초등학교,CG_01411,False,green,큰 도로 횡단 없음,0,0,0,0,6,346.1,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003079,인천만수북초등학교,CG_01377,False,green,큰 도로 횡단 없음,0,0,0,0,12,549.2,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003079,인천만수북초등학교,CG_01410,False,green,큰 도로 횡단 없음,0,0,0,0,6,360.2,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003079,인천만수북초등학교,CG_01452,False,green,큰 도로 횡단 없음,0,0,0,0,9,480.3,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003079,인천만수북초등학교,CG_01453,False,green,큰 도로 횡단 없음,0,0,0,0,10,531.6,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003079,인천만수북초등학교,CG_01376,False,orange,도시 대로 횡단,0,0,2,0,9,514.7,12,후보지까지 가려면 도시 대로 2회를 지나야 합니다.
B000003099,인천새말초등학교,CG_01411,False,green,큰 도로 횡단 없음,0,0,0,0,6,482.9,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01412,False,green,큰 도로 횡단 없음,0,0,0,0,6,657.9,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01491,False,green,큰 도로 횡단 없음,0,0,0,0,10,805.3,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01524,False,green,큰 도로 횡단 없음,0,0,0,0,4,460.0,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01493,False,green,큰 도로 횡단 없음,0,0,0,0,7,510.0,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01492,False,green,큰 도로 횡단 없음,0,0,0,0,2,52.0,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01553,False,green,큰 도로 횡단 없음,0,0,0,0,11,625.6,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01554,False,green,큰 도로 횡단 없음,0,0,0,0,12,616.5,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01525,False,green,큰 도로 횡단 없음,0,0,0,0,7,368.4,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01526,False,green,큰 도로 횡단 없음,0,0,0,0,10,370.1,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01410,False,green,큰 도로 횡단 없음,0,0,0,0,12,415.7,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01452,False,green,큰 도로 횡단 없음,0,0,0,0,7,418.8,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01453,False,green,큰 도로 횡단 없음,0,0,0,0,2,145.4,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003099,인천새말초등학교,CG_01454,False,green,큰 도로 횡단 없음,0,0,0,0,5,324.4,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01411,False,green,큰 도로 횡단 없음,0,0,0,0,11,699.5,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01343,False,green,큰 도로 횡단 없음,0,0,0,0,6,502.1,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01345,False,green,큰 도로 횡단 없음,0,0,0,0,7,278.1,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01344,False,green,큰 도로 횡단 없음,0,0,0,0,7,389.7,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01315,False,green,큰 도로 횡단 없음,0,0,0,0,8,526.3,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01316,False,green,큰 도로 횡단 없음,0,0,0,0,7,726.5,18,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01412,False,green,큰 도로 횡단 없음,0,0,0,0,4,588.0,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01377,False,green,큰 도로 횡단 없음,0,0,0,0,7,467.4,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01413,False,green,큰 도로 횡단 없음,0,0,0,0,6,783.9,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01414,False,green,큰 도로 횡단 없음,0,0,0,0,7,529.6,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01346,False,green,큰 도로 횡단 없음,0,0,0,0,7,614.5,15,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01378,False,green,큰 도로 횡단 없음,0,0,0,0,2,240.4,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01379,False,green,큰 도로 횡단 없음,0,0,0,0,5,153.4,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003080,인천동부초등학교,CG_01380,False,green,큰 도로 횡단 없음,0,0,0,0,7,429.9,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00336,False,green,큰 도로 횡단 없음,0,0,0,0,11,522.8,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00335,False,green,큰 도로 횡단 없음,0,0,0,0,15,727.3,16,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00312,False,green,큰 도로 횡단 없음,0,0,0,0,4,383.0,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00311,False,yellow,중간급 도로 횡단,0,0,0,1,7,785.3,9,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003064,인천옥련초등학교,CG_00313,False,green,큰 도로 횡단 없음,0,0,0,0,6,344.9,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00291,False,green,큰 도로 횡단 없음,0,0,0,0,2,104.4,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00292,False,green,큰 도로 횡단 없음,0,0,0,0,7,378.1,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00276,False,green,큰 도로 횡단 없음,0,0,0,0,9,227.7,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00290,False,green,큰 도로 횡단 없음,0,0,0,0,2,126.8,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00289,False,yellow,중간급 도로 횡단,0,0,0,1,6,499.3,8,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003064,인천옥련초등학교,CG_00275,False,green,큰 도로 횡단 없음,0,0,0,0,6,412.1,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00274,False,yellow,중간급 도로 횡단,0,0,0,2,5,507.5,8,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003064,인천옥련초등학교,CG_00256,False,green,큰 도로 횡단 없음,0,0,0,0,6,504.8,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00314,False,green,큰 도로 횡단 없음,0,0,0,0,13,514.6,15,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00257,False,green,큰 도로 횡단 없음,0,0,0,0,12,440.2,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00258,False,green,큰 도로 횡단 없음,0,0,0,0,14,804.0,15,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003064,인천옥련초등학교,CG_00277,False,green,큰 도로 횡단 없음,0,0,0,0,9,546.5,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00336,False,green,큰 도로 횡단 없음,0,0,0,0,10,485.1,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00335,False,green,큰 도로 횡단 없음,0,0,0,0,7,568.5,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00312,False,green,큰 도로 횡단 없음,0,0,0,0,1,130.4,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00311,False,yellow,중간급 도로 횡단,0,0,0,1,4,532.7,6,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003051,인천능허대초등학교,CG_00313,False,green,큰 도로 횡단 없음,0,0,0,0,5,307.2,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00291,False,green,큰 도로 횡단 없음,0,0,0,0,3,346.4,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00292,False,green,큰 도로 횡단 없음,0,0,0,0,8,620.1,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00276,False,green,큰 도로 횡단 없음,0,0,0,0,12,480.3,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00290,False,green,큰 도로 횡단 없음,0,0,0,0,1,125.8,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00289,False,yellow,중간급 도로 횡단,0,0,0,2,4,493.7,7,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003051,인천능허대초등학교,CG_00275,False,green,큰 도로 횡단 없음,0,0,0,0,6,411.5,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00274,False,yellow,중간급 도로 횡단,0,0,0,3,3,501.9,7,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003051,인천능허대초등학교,CG_00256,False,green,큰 도로 횡단 없음,0,0,0,0,6,504.2,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003051,인천능허대초등학교,CG_00334,False,green,큰 도로 횡단 없음,0,0,0,0,8,758.8,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00336,False,green,큰 도로 횡단 없음,0,0,0,0,16,698.6,18,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00335,False,green,큰 도로 횡단 없음,0,0,0,0,10,531.3,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00312,False,green,큰 도로 횡단 없음,0,0,0,0,11,644.8,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00311,False,green,큰 도로 횡단 없음,0,0,0,0,6,386.5,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00334,False,green,큰 도로 횡단 없음,0,0,0,0,2,207.0,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00365,False,yellow,중간급 도로 횡단,0,0,0,2,6,312.1,9,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003049,인천축현초등학교,CG_00393,False,yellow,중간급 도로 횡단,0,0,0,7,8,655.2,16,후보지까지 가려면 중간급 도로 7회를 지나야 합니다.
B000003049,인천축현초등학교,CG_00392,False,green,큰 도로 횡단 없음,0,0,0,0,9,341.4,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00366,False,yellow,중간급 도로 횡단,0,0,0,8,6,634.5,15,후보지까지 가려면 중간급 도로 8회를 지나야 합니다.
B000003049,인천축현초등학교,CG_00310,False,green,큰 도로 횡단 없음,0,0,0,0,10,697.6,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00363,False,green,큰 도로 횡단 없음,0,0,0,0,6,652.5,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00333,False,green,큰 도로 횡단 없음,0,0,0,0,8,511.9,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00364,False,green,큰 도로 횡단 없음,0,0,0,0,2,31.6,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003049,인천축현초등학교,CG_00391,False,green,큰 도로 횡단 없음,0,0,0,0,4,307.3,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003050,인천송도초등학교,CG_00336,False,yellow,중간급 도로 횡단,0,0,0,1,12,641.3,14,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00365,False,yellow,중간급 도로 횡단,0,0,0,8,3,481.3,12,후보지까지 가려면 중간급 도로 8회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00393,False,yellow,중간급 도로 횡단,0,0,0,1,5,294.5,7,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00392,False,yellow,중간급 도로 횡단,0,0,0,4,8,531.0,13,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00366,False,yellow,중간급 도로 횡단,0,0,0,1,3,260.5,5,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00429,False,yellow,중간급 도로 횡단,0,0,0,5,4,474.9,10,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00410,False,yellow,중간급 도로 횡단,0,0,0,3,11,621.4,15,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00411,False,yellow,중간급 도로 횡단,0,0,0,3,4,421.4,8,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00337,False,yellow,중간급 도로 횡단,0,0,0,2,11,684.1,17,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00440,False,yellow,중간급 도로 횡단,0,0,0,5,4,573.6,10,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00430,False,yellow,중간급 도로 횡단,0,0,0,4,5,520.8,10,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00367,False,yellow,중간급 도로 횡단,0,0,0,1,5,319.8,7,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00412,False,yellow,중간급 도로 횡단,0,0,0,4,6,476.0,11,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003050,인천송도초등학교,CG_00394,False,yellow,중간급 도로 횡단,0,0,0,2,2,273.1,6,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003018,인천부개서초등학교,CG_01499,False,green,큰 도로 횡단 없음,0,0,0,0,10,605.8,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01460,False,green,큰 도로 횡단 없음,0,0,0,0,11,537.0,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01558,False,green,큰 도로 횡단 없음,0,0,0,0,5,653.3,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01530,False,green,큰 도로 횡단 없음,0,0,0,0,2,293.6,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01560,False,green,큰 도로 횡단 없음,0,0,0,0,7,569.6,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01458,False,green,큰 도로 횡단 없음,0,0,0,0,3,248.9,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01531,False,green,큰 도로 횡단 없음,0,0,0,0,2,216.7,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01497,False,green,큰 도로 횡단 없음,0,0,0,0,1,84.7,2,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01459,False,green,큰 도로 횡단 없음,0,0,0,0,5,304.3,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01532,False,green,큰 도로 횡단 없음,0,0,0,0,6,462.8,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01420,False,green,큰 도로 횡단 없음,0,0,0,0,8,519.8,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01559,False,green,큰 도로 횡단 없음,0,0,0,0,5,466.1,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01498,False,green,큰 도로 횡단 없음,0,0,0,0,9,731.5,10,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003018,인천부개서초등학교,CG_01419,False,green,큰 도로 횡단 없음,0,0,0,0,4,464.4,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003113,인천화전초등학교,CG_01506,False,yellow,중간급 도로 횡단,0,0,0,9,6,571.4,16,후보지까지 가려면 중간급 도로 9회를 지나야 합니다.
B000003113,인천화전초등학교,CG_01471,False,green,큰 도로 횡단 없음,0,0,0,0,9,220.3,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003113,인천화전초등학교,CG_01505,False,yellow,중간급 도로 횡단,0,0,0,1,5,412.0,7,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003113,인천화전초등학교,CG_01537,False,yellow,중간급 도로 횡단,0,0,0,6,7,644.7,14,후보지까지 가려면 중간급 도로 6회를 지나야 합니다.
B000003113,인천화전초등학교,CG_01503,False,orange,도시 대로 횡단,0,0,2,2,14,514.5,19,"후보지까지 가려면 도시 대로 2회, 중간급 도로 2회를 지나야 합니다."
B000003113,인천화전초등학교,CG_01536,False,green,큰 도로 횡단 없음,0,0,0,0,8,449.3,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003113,인천화전초등학교,CG_01472,False,green,큰 도로 횡단 없음,0,0,0,0,4,145.1,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003113,인천화전초등학교,CG_01504,False,green,큰 도로 횡단 없음,0,0,0,0,7,323.6,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003113,인천화전초등학교,CG_01435,False,yellow,중간급 도로 횡단,0,0,0,2,12,566.1,16,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003113,인천화전초등학교,CG_01394,False,green,큰 도로 횡단 없음,0,0,0,0,5,460.8,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003113,인천화전초등학교,CG_01434,False,yellow,중간급 도로 횡단,0,0,0,3,6,392.4,10,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003113,인천화전초등학교,CG_01432,False,yellow,중간급 도로 횡단,0,0,0,3,2,506.8,6,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003113,인천화전초등학교,CG_01470,False,green,큰 도로 횡단 없음,0,0,0,0,15,367.7,16,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003113,인천화전초등학교,CG_01473,False,yellow,중간급 도로 횡단,0,0,0,2,11,487.4,14,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003113,인천화전초등학교,CG_01395,False,yellow,중간급 도로 횡단,0,0,0,7,2,556.7,10,후보지까지 가려면 중간급 도로 7회를 지나야 합니다.
B000003113,인천화전초등학교,CG_01433,False,yellow,중간급 도로 횡단,0,0,0,1,2,293.7,4,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003129,인천작동초등학교,CG_01506,False,yellow,중간급 도로 횡단,0,0,0,9,5,565.7,15,후보지까지 가려면 중간급 도로 9회를 지나야 합니다.
B000003129,인천작동초등학교,CG_01471,False,yellow,중간급 도로 횡단,0,0,0,1,9,635.3,16,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
B000003129,인천작동초등학교,CG_01505,False,green,큰 도로 횡단 없음,0,0,0,0,4,266.6,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003129,인천작동초등학교,CG_01537,False,green,큰 도로 횡단 없음,0,0,0,0,2,74.9,3,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003129,인천작동초등학교,CG_01503,False,green,큰 도로 횡단 없음,0,0,0,0,11,608.6,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003129,인천작동초등학교,CG_01536,False,green,큰 도로 횡단 없음,0,0,0,0,3,164.6,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003129,인천작동초등학교,CG_01472,False,yellow,중간급 도로 횡단,0,0,0,2,6,545.8,9,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003129,인천작동초등학교,CG_01504,False,green,큰 도로 횡단 없음,0,0,0,0,8,409.9,9,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003129,인천작동초등학교,CG_01564,False,yellow,중간급 도로 횡단,0,0,0,2,6,501.1,11,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003129,인천작동초등학교,CG_01538,False,yellow,중간급 도로 횡단,0,0,0,4,6,569.4,11,후보지까지 가려면 중간급 도로 4회를 지나야 합니다.
B000003129,인천작동초등학교,CG_01535,False,green,큰 도로 횡단 없음,0,0,0,0,7,420.3,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003129,인천작동초등학교,CG_01581,False,green,큰 도로 횡단 없음,0,0,0,0,7,607.7,8,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003129,인천작동초등학교,CG_01582,False,yellow,중간급 도로 횡단,0,0,0,5,4,577.5,10,후보지까지 가려면 중간급 도로 5회를 지나야 합니다.
B000003129,인천작동초등학교,CG_01562,False,green,큰 도로 횡단 없음,0,0,0,0,5,341.9,6,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003129,인천작동초등학교,CG_01561,False,orange,도시 대로 횡단,0,0,1,0,8,493.5,10,후보지까지 가려면 도시 대로 1회를 지나야 합니다.
B000003129,인천작동초등학교,CG_01563,False,yellow,중간급 도로 횡단,0,0,0,2,4,386.8,8,후보지까지 가려면 중간급 도로 2회를 지나야 합니다.
B000003126,인천부현초등학교,CG_01506,False,yellow,중간급 도로 횡단,0,0,0,3,5,620.6,9,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003126,인천부현초등학교,CG_01399,False,yellow,중간급 도로 횡단,0,0,0,3,11,674.3,15,후보지까지 가려면 중간급 도로 3회를 지나야 합니다.
B000003126,인천부현초등학교,CG_01438,False,green,큰 도로 횡단 없음,0,0,0,0,10,522.0,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01476,False,green,큰 도로 횡단 없음,0,0,0,0,12,629.3,13,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01509,False,green,큰 도로 횡단 없음,0,0,0,0,2,482.8,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01477,False,green,큰 도로 횡단 없음,0,0,0,0,14,816.3,15,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01475,False,green,큰 도로 횡단 없음,0,0,0,0,3,356.7,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01436,False,green,큰 도로 횡단 없음,0,0,0,0,9,785.3,12,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01437,False,green,큰 도로 횡단 없음,0,0,0,0,4,189.4,5,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01398,False,green,큰 도로 횡단 없음,0,0,0,0,10,444.4,11,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01508,False,green,큰 도로 횡단 없음,0,0,0,0,2,207.8,4,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01507,False,green,큰 도로 횡단 없음,0,0,0,0,3,403.6,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01474,False,green,큰 도로 횡단 없음,0,0,0,0,6,326.1,7,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01539,False,green,큰 도로 횡단 없음,0,0,0,0,3,674.2,18,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003126,인천부현초등학교,CG_01540,False,green,큰 도로 횡단 없음,0,0,0,0,2,668.6,14,큰 도로 횡단이 없어 생활도로 중심으로 이동할 수 있습니다.
B000003025,인천부개초등학교,CG_01558,False,yellow,중간급 도로 횡단,0,0,0,1,9,860.3,11,후보지까지 가려면 중간급 도로 1회를 지나야 합니다.
