school_id,school_name,scenario,nearest_eligible_park_name_straight,nearest_eligible_park_class,nearest_eligible_park_area_m2,nearest_eligible_park_dist_m_straight
B000002973,인천용일초등학교,exclude_playground_like,용남공원,mid_activity_park,3439.3,312.1
B000002973,인천용일초등학교,exclude_playground_and_small_child,용남공원,mid_activity_park,3439.3,312.1
B000003155,인천목향초등학교,baseline_all_classes,불로지구5호 어린이공원,small_child_park,2253.0,634.3
B000003155,인천목향초등학교,exclude_playground_like,불로지구5호 어린이공원,small_child_park,2253.0,634.3
B000003155,인천목향초등학교,exclude_playground_and_small_child,산들바람공원,neighborhood_park_scale,63663.4,1841.4
B000003089,인천고잔초등학교,baseline_all_classes,별빛공원,small_child_park,1591.0,112.5
B000003089,인천고잔초등학교,exclude_playground_like,별빛공원,small_child_park,1591.0,112.5
B000003089,인천고잔초등학교,exclude_playground_and_small_child,한아름공원,neighborhood_park_scale,34712.0,314.3
B000003096,인천소래초등학교,baseline_all_classes,갯마을공원,small_child_park,2275.0,123.9
B000003096,인천소래초등학교,exclude_playground_like,갯마을공원,small_child_park,2275.0,123.9
B000003096,인천소래초등학교,exclude_playground_and_small_child,너른들공원,mid_activity_park,3294.0,454.1
B000002977,인천백학초등학교,baseline_all_classes,묵동공원,small_child_park,1500.0,84.0
B000002977,인천백학초등학교,exclude_playground_like,묵동공원,small_child_park,1500.0,84.0
B000002977,인천백학초등학교,exclude_playground_and_small_child,문학공원,neighborhood_park_scale,209546.0,262.0
B000003056,인천청학초등학교,baseline_all_classes,하나공원,mid_activity_park,6199.9,97.2
B000003056,인천청학초등학교,exclude_playground_like,하나공원,mid_activity_park,6199.9,97.2
B000003056,인천청학초등학교,exclude_playground_and_small_child,하나공원,mid_activity_park,6199.9,97.2
B000003073,인천정각초등학교,baseline_all_classes,장다리공원,small_child_park,1500.0,353.8
B000003073,인천정각초등학교,exclude_playground_like,장다리공원,small_child_park,1500.0,353.8
B000003073,인천정각초등학교,exclude_playground_and_small_child,구월공원,mid_activity_park,3194.0,418.5
B000003130,인천명현초등학교,baseline_all_classes,꿈나무공원,mid_activity_park,4741.0,258.3
B000003130,인천명현초등학교,exclude_playground_like,꿈나무공원,mid_activity_park,4741.0,258.3
B000003130,인천명현초등학교,exclude_playground_and_small_child,꿈나무공원,mid_activity_park,4741.0,258.3
B000002974,인천용현초등학교,baseline_all_classes,용정공원,neighborhood_park_scale,29552.0,260.2
B000002974,인천용현초등학교,exclude_playground_like,용정공원,neighborhood_park_scale,29552.0,260.2
B000002974,인천용현초등학교,exclude_playground_and_small_child,용정공원,neighborhood_park_scale,29552.0,260.2
B000003151,인천능내초등학교,baseline_all_classes,능내공원,neighborhood_park_scale,77340.0,125.5
B000003151,인천능내초등학교,exclude_playground_like,능내공원,neighborhood_park_scale,77340.0,125.5
B000003151,인천능내초등학교,exclude_playground_and_small_child,능내공원,neighborhood_park_scale,77340.0,125.5
B000003058,인천연성초등학교,baseline_all_classes,부수지공원,neighborhood_park_scale,19001.3,140.6
B000003058,인천연성초등학교,exclude_playground_like,부수지공원,neighborhood_park_scale,19001.3,140.6
B000003058,인천연성초등학교,exclude_playground_and_small_child,부수지공원,neighborhood_park_scale,19001.3,140.6
B000003062,인천연수초등학교,baseline_all_classes,두리공원,small_child_park,1591.1,201.9
B000003062,인천연수초등학교,exclude_playground_like,두리공원,small_child_park,1591.1,201.9
B000003062,인천연수초등학교,exclude_playground_and_small_child,은행나무공원,mid_activity_park,4452.7,278.1
B000003080,인천동부초등학교,baseline_all_classes,동부초교2호,playground_like,177.0,54.3
B000003080,인천동부초등학교,exclude_playground_like,새말소공원,mid_activity_park,4191.0,702.9
B000003080,인천동부초등학교,exclude_playground_and_small_child,새말소공원,mid_activity_park,4191.0,702.9
B000003154,인천불로초등학교,baseline_all_classes,불로5호소공원,playground_like,546.0,168.5
B000003154,인천불로초등학교,exclude_playground_like,불로지구5호 어린이공원,small_child_park,2253.0,186.9
B000003154,인천불로초등학교,exclude_playground_and_small_child,산들바람공원,neighborhood_park_scale,63663.4,2018.8
B000003181,송해초등학교,baseline_all_classes,강화읍소공원,playground_like,311.0,3242.6
B000003181,송해초등학교,exclude_playground_like,남산근린공원,neighborhood_park_scale,103240.0,3493.3
B000003181,송해초등학교,exclude_playground_and_small_child,남산근린공원,neighborhood_park_scale,103240.0,3493.3
B000003145,인천천마초등학교,baseline_all_classes,석남공원,small_child_park,2290.0,458.2
B000003145,인천천마초등학교,exclude_playground_like,석남공원,small_child_park,2290.0,458.2
B000003145,인천천마초등학교,exclude_playground_and_small_child,석남체육공원,neighborhood_park_scale,10880.0,771.8
B000003018,인천부개서초등학교,baseline_all_classes,한가람공원,mid_activity_park,7519.0,131.5
B000003018,인천부개서초등학교,exclude_playground_like,한가람공원,mid_activity_park,7519.0,131.5
B000003018,인천부개서초등학교,exclude_playground_and_small_child,한가람공원,mid_activity_park,7519.0,131.5
B000003188,내가초등학교,baseline_all_classes,남산근린공원,neighborhood_park_scale,103240.0,8173.3
B000003188,내가초등학교,exclude_playground_like,남산근린공원,neighborhood_park_scale,103240.0,8173.3
B000003188,내가초등학교,exclude_playground_and_small_child,남산근린공원,neighborhood_park_scale,103240.0,8173.3
B000002954,인천용유초등학교,baseline_all_classes,인스파이어호텔 패밀리파크 어린이놀이터,playground_like,,3750.1
B000002954,인천용유초등학교,exclude_playground_like,창포공원,small_child_park,1523.0,8036.7
B000002954,인천용유초등학교,exclude_playground_and_small_child,뒷마루공원,neighborhood_park_scale,12500.0,8203.7
B000002978,인천도화초등학교,baseline_all_classes,수봉공원,neighborhood_park_scale,332694.0,459.1
B000002978,인천도화초등학교,exclude_playground_like,수봉공원,neighborhood_park_scale,332694.0,459.1
B000002978,인천도화초등학교,exclude_playground_and_small_child,수봉공원,neighborhood_park_scale,332694.0,459.1
B000003043,인천개흥초등학교,baseline_all_classes,꿈나무공원,small_child_park,2582.0,308.7
B000003043,인천개흥초등학교,exclude_playground_like,꿈나무공원,small_child_park,2582.0,308.7
B000003043,인천개흥초등학교,exclude_playground_and_small_child,신트리공원,neighborhood_park_scale,58595.0,425.3
B000003090,인천약산초등학교,baseline_all_classes,산밑말근린공원,neighborhood_park_scale,29545.0,205.0
B000003090,인천약산초등학교,exclude_playground_like,산밑말근린공원,neighborhood_park_scale,29545.0,205.0
B000003090,인천약산초등학교,exclude_playground_and_small_child,산밑말근린공원,neighborhood_park_scale,29545.0,205.0
B000003146,인천봉수초등학교,baseline_all_classes,애두름공원,playground_like,,404.5
B000003146,인천봉수초등학교,exclude_playground_like,가정공원,mid_activity_park,6612.0,719.5
B000003146,인천봉수초등학교,exclude_playground_and_small_child,가정공원,mid_activity_park,6612.0,719.5
B000003084,인천은봉초등학교,baseline_all_classes,논현중앙공원,neighborhood_park_scale,60073.0,179.2
B000003084,인천은봉초등학교,exclude_playground_like,논현중앙공원,neighborhood_park_scale,60073.0,179.2
B000003084,인천은봉초등학교,exclude_playground_and_small_child,논현중앙공원,neighborhood_park_scale,60073.0,179.2
B000003174,양도초등학교,baseline_all_classes,남산근린공원,neighborhood_park_scale,103240.0,7972.1
B000003174,양도초등학교,exclude_playground_like,남산근린공원,neighborhood_park_scale,103240.0,7972.1
B000003174,양도초등학교,exclude_playground_and_small_child,남산근린공원,neighborhood_park_scale,103240.0,7972.1
B000025193,인천만월초등학교,baseline_all_classes,찬우물공원,neighborhood_park_scale,18682.0,200.9
B000025193,인천만월초등학교,exclude_playground_like,찬우물공원,neighborhood_park_scale,18682.0,200.9
B000025193,인천만월초등학교,exclude_playground_and_small_child,찬우물공원,neighborhood_park_scale,18682.0,200.9
B000025226,인천송일초등학교,baseline_all_classes,송도  16호 어린이공원,playground_like,1499.7,390.2
B000025226,인천송일초등학교,exclude_playground_like,송도  14호 어린이공원,small_child_park,1500.3,526.1
B000025226,인천송일초등학교,exclude_playground_and_small_child,소리공원(송도26호공원),neighborhood_park_scale,1179180.0,592.2
B000003014,인천진산초등학교,baseline_all_classes,새싹공원,mid_activity_park,4095.0,202.6
B000003014,인천진산초등학교,exclude_playground_like,새싹공원,mid_activity_park,4095.0,202.6
B000003014,인천진산초등학교,exclude_playground_and_small_child,새싹공원,mid_activity_park,4095.0,202.6
B000002972,인천용정초등학교,baseline_all_classes,수봉공원,neighborhood_park_scale,332694.0,622.7
B000002972,인천용정초등학교,exclude_playground_like,수봉공원,neighborhood_park_scale,332694.0,622.7
B000002972,인천용정초등학교,exclude_playground_and_small_child,수봉공원,neighborhood_park_scale,332694.0,622.7
B000003070,인천남촌초등학교,baseline_all_classes,하촌은행나무공원,playground_like,258.0,144.7
B000003070,인천남촌초등학교,exclude_playground_like,남촌공원,mid_activity_park,6256.0,434.9
B000003070,인천남촌초등학교,exclude_playground_and_small_child,남촌공원,mid_activity_park,6256.0,434.9
B000003115,인천신대초등학교,baseline_all_classes,살나리공원,playground_like,669.0,179.7
B000003115,인천신대초등학교,exclude_playground_like,계양교통공원,neighborhood_park_scale,21091.5,247.1
B000003115,인천신대초등학교,exclude_playground_and_small_child,계양교통공원,neighborhood_park_scale,21091.5,247.1
B000002958,인천삼목초등학교,baseline_all_classes,영종풍림6-1아파트 놀이터,playground_like,,115.9
B000002958,인천삼목초등학교,exclude_playground_like,매화공원,small_child_park,1886.0,272.1
B000002958,인천삼목초등학교,exclude_playground_and_small_child,영마루공원,neighborhood_park_scale,60116.0,349.9
B000003011,인천갈산초등학교,baseline_all_classes,새갈놀이공원,small_child_park,2812.0,124.6
B000003011,인천갈산초등학교,exclude_playground_like,새갈놀이공원,small_child_park,2812.0,124.6
B000003011,인천갈산초등학교,exclude_playground_and_small_child,상꾸지놀이공원,mid_activity_park,3766.0,318.8
B000003156,인천왕길초등학교,baseline_all_classes,왕길새싹공원,mid_activity_park,3309.0,58.9
B000003156,인천왕길초등학교,exclude_playground_like,왕길새싹공원,mid_activity_park,3309.0,58.9
B000003156,인천왕길초등학교,exclude_playground_and_small_child,왕길새싹공원,mid_activity_park,3309.0,58.9
B000003093,인천석천초등학교,baseline_all_classes,하늘공원,small_child_park,1519.0,178.5
B000003093,인천석천초등학교,exclude_playground_like,하늘공원,small_child_park,1519.0,178.5
B000003093,인천석천초등학교,exclude_playground_and_small_child,구월공원,mid_activity_park,3194.0,905.2
B000002966,인천송림초등학교,baseline_all_classes,구립장미어린이집 놀이터,playground_like,,309.8
B000002966,인천송림초등학교,exclude_playground_like,솔마루공원,mid_activity_park,4613.8,316.0
B000002966,인천송림초등학교,exclude_playground_and_small_child,솔마루공원,mid_activity_park,4613.8,316.0
B000003036,인천신촌초등학교,baseline_all_classes,슬아어린이공원,playground_like,1472.0,380.8
B000003036,인천신촌초등학교,exclude_playground_like,함봉공원(1단계),neighborhood_park_scale,55945.0,395.6
B000003036,인천신촌초등학교,exclude_playground_and_small_child,함봉공원(1단계),neighborhood_park_scale,55945.0,395.6
B000003028,인천부흥초등학교,baseline_all_classes,부흥놀이공원,mid_activity_park,3756.0,118.7
B000003028,인천부흥초등학교,exclude_playground_like,부흥놀이공원,mid_activity_park,3756.0,118.7
B000003028,인천부흥초등학교,exclude_playground_and_small_child,부흥놀이공원,mid_activity_park,3756.0,118.7
B000002971,인천숭의초등학교,baseline_all_classes,수봉공원,neighborhood_park_scale,332694.0,848.2
B000002971,인천숭의초등학교,exclude_playground_like,수봉공원,neighborhood_park_scale,332694.0,848.2
B000002971,인천숭의초등학교,exclude_playground_and_small_child,수봉공원,neighborhood_park_scale,332694.0,848.2
B000003029,인천부평동초등학교,baseline_all_classes,꿈나무공원,small_child_park,2582.0,364.1
B000003029,인천부평동초등학교,exclude_playground_like,꿈나무공원,small_child_park,2582.0,364.1
B000003029,인천부평동초등학교,exclude_playground_and_small_child,부흥놀이공원,mid_activity_park,3756.0,758.1
B000026468,인천아람초등학교,baseline_all_classes,동글동글나이테공원,small_child_park,2283.2,80.2
B000026468,인천아람초등학교,exclude_playground_like,동글동글나이테공원,small_child_park,2283.2,80.2
B000026468,인천아람초등학교,exclude_playground_and_small_child,두물머리공원,neighborhood_park_scale,12677.6,399.6
B000025690,인천별빛초등학교,baseline_all_classes,영종하늘도시KCC스위첸아파트 104동 앞 놀이시설,playground_like,,199.9
B000025690,인천별빛초등학교,exclude_playground_like,파크골프공원,neighborhood_park_scale,16941.0,357.1
B000025690,인천별빛초등학교,exclude_playground_and_small_child,파크골프공원,neighborhood_park_scale,16941.0,357.1
B000003038,인천십정초등학교,baseline_all_classes,열우물놀이공원,playground_like,1459.0,225.8
B000003038,인천십정초등학교,exclude_playground_like,하정놀이공원,small_child_park,1500.0,252.0
B000003038,인천십정초등학교,exclude_playground_and_small_child,한마음어린이공원,mid_activity_park,8114.0,522.0
B000003117,인천병방초등학교,baseline_all_classes,낙원공원,playground_like,900.8,246.9
B000003117,인천병방초등학교,exclude_playground_like,병방공원,small_child_park,1667.5,259.8
B000003117,인천병방초등학교,exclude_playground_and_small_child,학마을공원,mid_activity_park,6634.0,315.7
B000002994,대청초등학교,baseline_all_classes,인스파이어호텔 패밀리파크 어린이놀이터,playground_like,,153664.9
B000002994,대청초등학교,exclude_playground_like,남산근린공원,neighborhood_park_scale,103240.0,157422.4
B000002994,대청초등학교,exclude_playground_and_small_child,남산근린공원,neighborhood_park_scale,103240.0,157422.4
B000025752,인천도담초등학교,baseline_all_classes,포리공원,neighborhood_park_scale,14216.2,105.3
B000025752,인천도담초등학교,exclude_playground_like,포리공원,neighborhood_park_scale,14216.2,105.3
B000025752,인천도담초등학교,exclude_playground_and_small_child,포리공원,neighborhood_park_scale,14216.2,105.3
B000003135,인천공촌초등학교,baseline_all_classes,서곶공원,neighborhood_park_scale,151333.0,259.6
B000003135,인천공촌초등학교,exclude_playground_like,서곶공원,neighborhood_park_scale,151333.0,259.6
B000003135,인천공촌초등학교,exclude_playground_and_small_child,서곶공원,neighborhood_park_scale,151333.0,259.6
B000003049,인천축현초등학교,baseline_all_classes,한진공원,playground_like,993.2,230.8
B000003049,인천축현초등학교,exclude_playground_like,청룡공원,mid_activity_park,5000.0,344.3
B000003049,인천축현초등학교,exclude_playground_and_small_child,청룡공원,mid_activity_park,5000.0,344.3
B000002998,백령초등학교,baseline_all_classes,인스파이어호텔 패밀리파크 어린이놀이터,playground_like,,156952.0
B000002998,백령초등학교,exclude_playground_like,남산근린공원,neighborhood_park_scale,103240.0,157466.9
B000002998,백령초등학교,exclude_playground_and_small_child,남산근린공원,neighborhood_park_scale,103240.0,157466.9
B000003180,합일초등학교,baseline_all_classes,남산근린공원,neighborhood_park_scale,103240.0,331.3
B000003180,합일초등학교,exclude_playground_like,남산근린공원,neighborhood_park_scale,103240.0,331.3
B000003180,합일초등학교,exclude_playground_and_small_child,남산근린공원,neighborhood_park_scale,103240.0,331.3
B000002949,인천신흥초등학교,baseline_all_classes,답동로얄맨션 놀이터,playground_like,,143.6
B000002949,인천신흥초등학교,exclude_playground_like,율목공원,mid_activity_park,9785.0,409.0
B000002949,인천신흥초등학교,exclude_playground_and_small_child,율목공원,mid_activity_park,9785.0,409.0
B000002983,인천남부초등학교,baseline_all_classes,사미공원,small_child_park,1652.0,281.5
B000002983,인천남부초등학교,exclude_playground_like,사미공원,small_child_park,1652.0,281.5
B000002983,인천남부초등학교,exclude_playground_and_small_child,승기어린이공원,mid_activity_park,8785.3,387.5
B000003061,인천서면초등학교,baseline_all_classes,동남공원,mid_activity_park,3000.1,178.7
B000003061,인천서면초등학교,exclude_playground_like,동남공원,mid_activity_park,3000.1,178.7
B000003061,인천서면초등학교,exclude_playground_and_small_child,동남공원,mid_activity_park,3000.1,178.7
B000003129,인천작동초등학교,baseline_all_classes,도두리공원,mid_activity_park,3000.2,319.8
B000003129,인천작동초등학교,exclude_playground_like,도두리공원,mid_activity_park,3000.2,319.8
B000003129,인천작동초등학교,exclude_playground_and_small_child,도두리공원,mid_activity_park,3000.2,319.8
B000002951,인천신선초등학교,baseline_all_classes,인천유림노르웨이숲 에듀오션 103동부 놀이터,playground_like,,375.2
B000002951,인천신선초등학교,exclude_playground_like,용정공원,neighborhood_park_scale,29552.0,1275.3
B000002951,인천신선초등학교,exclude_playground_and_small_child,용정공원,neighborhood_park_scale,29552.0,1275.3
B000002952,인천송월초등학교,baseline_all_classes,송월어린이집놀이터,playground_like,,107.5
B000002952,인천송월초등학교,exclude_playground_like,화도진공원,neighborhood_park_scale,20830.0,434.4
B000002952,인천송월초등학교,exclude_playground_and_small_child,화도진공원,neighborhood_park_scale,20830.0,434.4
B000003086,인천동방초등학교,baseline_all_classes,논현공원(논현2택지),small_child_park,1711.0,101.6
B000003086,인천동방초등학교,exclude_playground_like,논현공원(논현2택지),small_child_park,1711.0,101.6
B000003086,인천동방초등학교,exclude_playground_and_small_child,호구포공원,neighborhood_park_scale,32149.0,459.1
B000003010,인천청천초등학교,baseline_all_classes,어울림어린이공원,mid_activity_park,7291.0,86.3
B000003010,인천청천초등학교,exclude_playground_like,어울림어린이공원,mid_activity_park,7291.0,86.3
B000003010,인천청천초등학교,exclude_playground_and_small_child,어울림어린이공원,mid_activity_park,7291.0,86.3
B000003006,인천부평서초등학교,baseline_all_classes,서부동놀이공원,playground_like,1200.0,202.8
B000003006,인천부평서초등학교,exclude_playground_like,부흥놀이공원,mid_activity_park,3756.0,814.6
B000003006,인천부평서초등학교,exclude_playground_and_small_child,부흥놀이공원,mid_activity_park,3756.0,814.6
B000002999,인천공항초등학교신도분교장,baseline_all_classes,유수지공원,neighborhood_park_scale,58961.0,4028.8
B000002999,인천공항초등학교신도분교장,exclude_playground_like,유수지공원,neighborhood_park_scale,58961.0,4028.8
B000002999,인천공항초등학교신도분교장,exclude_playground_and_small_child,유수지공원,neighborhood_park_scale,58961.0,4028.8
B000003031,인천산곡북초등학교,baseline_all_classes,성벽어린이공원,small_child_park,1917.0,337.1
B000003031,인천산곡북초등학교,exclude_playground_like,성벽어린이공원,small_child_park,1917.0,337.1
B000003031,인천산곡북초등학교,exclude_playground_and_small_child,산곡어린이공원,mid_activity_park,3080.0,467.4
B000003126,인천부현초등학교,baseline_all_classes,계산4공원,small_child_park,2143.4,215.2
B000003126,인천부현초등학교,exclude_playground_like,계산4공원,small_child_park,2143.4,215.2
B000003126,인천부현초등학교,exclude_playground_and_small_child,된밭공원,neighborhood_park_scale,11655.0,487.1
B000003050,인천송도초등학교,baseline_all_classes,물푸레공원(청학6호),playground_like,309.1,252.8
B000003050,인천송도초등학교,exclude_playground_like,청룡공원,mid_activity_park,5000.0,367.7
B000003050,인천송도초등학교,exclude_playground_and_small_child,청룡공원,mid_activity_park,5000.0,367.7
B000003053,인천중앙초등학교,baseline_all_classes,샘말어린이공원 놀이터,playground_like,,230.9
B000003053,인천중앙초등학교,exclude_playground_like,솔밭공원,neighborhood_park_scale,28549.3,287.4
B000003053,인천중앙초등학교,exclude_playground_and_small_child,솔밭공원,neighborhood_park_scale,28549.3,287.4
B000002985,인천서화초등학교,baseline_all_classes,서화어린이공원,mid_activity_park,5813.7,138.2
B000002985,인천서화초등학교,exclude_playground_like,서화어린이공원,mid_activity_park,5813.7,138.2
B000002985,인천서화초등학교,exclude_playground_and_small_child,서화어린이공원,mid_activity_park,5813.7,138.2
B000003125,인천부평초등학교,baseline_all_classes,계산1호공원,playground_like,1197.4,96.7
B000003125,인천부평초등학교,exclude_playground_like,갈개공원,mid_activity_park,7437.0,762.3
B000003125,인천부평초등학교,exclude_playground_and_small_child,갈개공원,mid_activity_park,7437.0,762.3
B000003121,인천귤현초등학교,baseline_all_classes,귤현공원,playground_like,33.003,139.5
B000003121,인천귤현초등학교,exclude_playground_like,안골공원,small_child_park,2089.8,141.9
B000003121,인천귤현초등학교,exclude_playground_and_small_child,들놀이공원,mid_activity_park,6285.0,518.2
B000003147,인천신현북초등학교,baseline_all_classes,원신공원,neighborhood_park_scale,57685.0,431.6
B000003147,인천신현북초등학교,exclude_playground_like,원신공원,neighborhood_park_scale,57685.0,431.6
B000003147,인천신현북초등학교,exclude_playground_and_small_child,원신공원,neighborhood_park_scale,57685.0,431.6
B000003116,인천길주초등학교,baseline_all_classes,용종5공원,playground_like,360.3,98.7
B000003116,인천길주초등학교,exclude_playground_like,초정공원,small_child_park,2368.1,149.1
B000003116,인천길주초등학교,exclude_playground_and_small_child,학마을공원,mid_activity_park,6634.0,245.7
B000002981,인천경원초등학교,baseline_all_classes,다솔공원,small_child_park,2370.2,84.2
B000002981,인천경원초등학교,exclude_playground_like,다솔공원,small_child_park,2370.2,84.2
B000002981,인천경원초등학교,exclude_playground_and_small_child,하늘새어린이공원,mid_activity_park,6703.6,627.5
B000003172,인천은지초등학교,baseline_all_classes,허암공원,small_child_park,2978.0,122.0
B000003172,인천은지초등학교,exclude_playground_like,허암공원,small_child_park,2978.0,122.0
B000003172,인천은지초등학교,exclude_playground_and_small_child,상동공원,neighborhood_park_scale,12475.0,647.1
B000003021,인천금마초등학교,baseline_all_classes,거북 1 공원,playground_like,1297.0,311.4
B000003021,인천금마초등학교,exclude_playground_like,구산어린이공원,mid_activity_park,5473.0,321.5
B000003021,인천금마초등학교,exclude_playground_and_small_child,구산어린이공원,mid_activity_park,5473.0,321.5
B000003008,인천마곡초등학교,baseline_all_classes,성벽어린이공원,small_child_park,1917.0,66.8
B000003008,인천마곡초등학교,exclude_playground_like,성벽어린이공원,small_child_park,1917.0,66.8
B000003008,인천마곡초등학교,exclude_playground_and_small_child,푸른내어린이공원,mid_activity_park,4009.0,345.7
B000003071,인천성리초등학교,baseline_all_classes,성리공원,small_child_park,1505.0,215.7
B000003071,인천성리초등학교,exclude_playground_like,성리공원,small_child_park,1505.0,215.7
B000003071,인천성리초등학교,exclude_playground_and_small_child,전재울공원,neighborhood_park_scale,122963.0,531.0
B000003163,인천가좌초등학교,baseline_all_classes,여우재공원(이름변경),small_child_park,1501.0,172.9
B000003163,인천가좌초등학교,exclude_playground_like,여우재공원(이름변경),small_child_park,1501.0,172.9
B000003163,인천가좌초등학교,exclude_playground_and_small_child,가좌공원,mid_activity_park,7280.0,254.0
B000002970,영화초등학교,baseline_all_classes,창영공원,playground_like,1028.8,133.2
B000002970,영화초등학교,exclude_playground_like,율목공원,mid_activity_park,9785.0,678.6
B000002970,영화초등학교,exclude_playground_and_small_child,율목공원,mid_activity_park,9785.0,678.6
B000003026,인천동수초등학교,baseline_all_classes,밤골공원,neighborhood_park_scale,10111.0,242.7
B000003026,인천동수초등학교,exclude_playground_like,밤골공원,neighborhood_park_scale,10111.0,242.7
B000003026,인천동수초등학교,exclude_playground_and_small_child,밤골공원,neighborhood_park_scale,10111.0,242.7
B000003149,인천봉화초등학교,baseline_all_classes,감중공원,mid_activity_park,5572.0,391.0
B000003149,인천봉화초등학교,exclude_playground_like,감중공원,mid_activity_park,5572.0,391.0
B000003149,인천봉화초등학교,exclude_playground_and_small_child,감중공원,mid_activity_park,5572.0,391.0
B000003039,인천백운초등학교,baseline_all_classes,십정공원,neighborhood_park_scale,110051.0,126.6
B000003039,인천백운초등학교,exclude_playground_like,십정공원,neighborhood_park_scale,110051.0,126.6
B000003039,인천백운초등학교,exclude_playground_and_small_child,십정공원,neighborhood_park_scale,110051.0,126.6
B000003081,인천인수초등학교,baseline_all_classes,만수천어린이공원,playground_like,,135.2
B000003081,인천인수초등학교,exclude_playground_like,인수공원,small_child_park,1816.0,223.7
B000003081,인천인수초등학교,exclude_playground_and_small_child,아단공원,mid_activity_park,4764.0,319.4
B000003078,인천석정초등학교,baseline_all_classes,석정공원,small_child_park,1941.0,157.8
B000003078,인천석정초등학교,exclude_playground_like,석정공원,small_child_park,1941.0,157.8
B000003078,인천석정초등학교,exclude_playground_and_small_child,돌샘어린이공원,mid_activity_park,5853.5,812.8
B000003162,인천가석초등학교,baseline_all_classes,석남체육공원,neighborhood_park_scale,10880.0,601.5
B000003162,인천가석초등학교,exclude_playground_like,석남체육공원,neighborhood_park_scale,10880.0,601.5
B000003162,인천가석초등학교,exclude_playground_and_small_child,석남체육공원,neighborhood_park_scale,10880.0,601.5
B000025225,인천송빛초등학교,baseline_all_classes,랜드마크시티 3호 수변공원,neighborhood_park_scale,60158.0,537.0
B000025225,인천송빛초등학교,exclude_playground_like,랜드마크시티 3호 수변공원,neighborhood_park_scale,60158.0,537.0
B000025225,인천송빛초등학교,exclude_playground_and_small_child,랜드마크시티 3호 수변공원,neighborhood_park_scale,60158.0,537.0
B000003165,인천당하초등학교,baseline_all_classes,당하지구4호 어린이공원,small_child_park,2456.0,99.4
B000003165,인천당하초등학교,exclude_playground_like,당하지구4호 어린이공원,small_child_park,2456.0,99.4
B000003165,인천당하초등학교,exclude_playground_and_small_child,당하지구 1호공원,neighborhood_park_scale,28761.0,373.1
B000003108,인천효성남초등학교,baseline_all_classes,쑥쑥공원,small_child_park,1532.0,43.1
B000003108,인천효성남초등학교,exclude_playground_like,쑥쑥공원,small_child_park,1532.0,43.1
B000003108,인천효성남초등학교,exclude_playground_and_small_child,효성공원,neighborhood_park_scale,10877.0,159.6
B000003118,인천양촌초등학교,baseline_all_classes,양촌공원,mid_activity_park,4285.0,246.7
B000003118,인천양촌초등학교,exclude_playground_like,양촌공원,mid_activity_park,4285.0,246.7
B000003118,인천양촌초등학교,exclude_playground_and_small_child,양촌공원,mid_activity_park,4285.0,246.7
B000025751,인천경연초등학교,baseline_all_classes,황소자리공원,playground_like,,40.0
B000025751,인천경연초등학교,exclude_playground_like,황소자리공원,mid_activity_park,6083.7,136.0
B000025751,인천경연초등학교,exclude_playground_and_small_child,황소자리공원,mid_activity_park,6083.7,136.0
B000003037,인천하정초등학교,baseline_all_classes,수정놀이공원,playground_like,1498.0,148.7
B000003037,인천하정초등학교,exclude_playground_like,하정놀이공원,small_child_park,1500.0,168.2
B000003037,인천하정초등학교,exclude_playground_and_small_child,한마음어린이공원,mid_activity_park,8114.0,330.2
