school_id,school_name,grid_id,candidate_id,cx,cy,predicted_beneficiaries_used,demand_score,access_gap_score,proximity_score,pareto_candidate,top1_count,top3_count,top5_count,top5_stability_score,mean_rank,rank_std,best_rank,worst_rank,robust_rank,recommendation_type,robust_recommendation_reason,shap_diagnostic_tag,shap_positive_drivers,shap_negative_drivers,shap_explanation_text,shap_waterfall_image_path
B000003029,인천부평동초등학교,CG_01385,,126.7274283000005,37.49837889999981,168.0725955500602,0.4310043659946179,0.8787943565626337,0.4700854700854701,True,0,795,1000,1.0,2.913,0.7330968558110176,2,5,2,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,development_dependent,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 43.5356}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 20.4653}, {'feature': 'nearest_park_dist', 'value': 608.1, 'shap_value': 11.0853}]","[{'feature': 'avg_park_dist_m', 'value': 285.55, 'shap_value': -68.9933}, {'feature': 'nearest_pg_dist', 'value': 7383.0, 'shap_value': -23.9861}, {'feature': 'demand_score', 'value': 0.431, 'shap_value': -23.7243}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000003029,인천부평동초등학교,CG_01324,,126.72292830000049,37.5006288999998,176.3148368380021,0.5549001529205451,0.37622915775972643,0.43368154479265586,False,0,130,1000,1.0,4.163,0.7825797084003648,2,5,3,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,development_dependent,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 45.6757}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 21.5354}, {'feature': 'demand_score', 'value': 0.5549, 'shap_value': 16.4747}]","[{'feature': 'avg_park_dist_m', 'value': 580.6, 'shap_value': -108.9738}, {'feature': 'w_hat', 'value': 0.0647, 'shap_value': -24.7286}, {'feature': 'linked_school_count', 'value': 2.0, 'shap_value': -10.1479}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000003029,인천부평동초등학교,CG_01323,,126.72292830000049,37.49837889999981,143.18220227842488,0.05685675813502031,0.0,0.7654320987654321,False,0,111,561,0.561,5.081,1.1137499719416382,2,6,4,proximity_first,학교와의 거리가 가까워 일상 이용 접근성을 우선할 때 유리한 후보입니다.,development_dependent,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 36.7123}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 19.759}, {'feature': 'route_length_m', 'value': 193.8, 'shap_value': 13.4753}]","[{'feature': 'demand_score', 'value': 0.0569, 'shap_value': -86.9515}, {'feature': 'avg_park_dist_m', 'value': 488.4, 'shap_value': -63.6064}, {'feature': 'linked_school_count', 'value': 3.0, 'shap_value': -7.3843}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000003029,인천부평동초등학교,CG_01353,,126.7251783000005,37.5006288999998,205.92537023772323,1.0,0.5528003420265072,0.5321304210193099,True,338,953,1000,1.0,2.063,0.9105113947666993,1,4,5,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,access_gap_driven,"[{'feature': 'demand_score', 'value': 1.0, 'shap_value': 100.9282}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 30.3833}, {'feature': 'nearest_park_dist', 'value': 455.6, 'shap_value': 9.1965}]","[{'feature': 'avg_park_dist_m', 'value': 460.4, 'shap_value': -104.2577}, {'feature': 'nearest_pg_dist', 'value': 9791.1, 'shap_value': -24.4484}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -20.5668}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003029,인천부평동초등학교,CG_01386,,126.7274283000005,37.5006288999998,139.39977245553538,0.0,0.7306541256947413,0.0,False,0,45,439,0.439,5.347,0.862896865216232,3,6,6,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 27.296}, {'feature': 'candidate_child_current', 'value': 165.42, 'shap_value': 14.6329}, {'feature': 'proximity_score', 'value': 0.0, 'shap_value': 5.5295}]","[{'feature': 'demand_score', 'value': 0.0, 'shap_value': -109.4932}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -40.601}, {'feature': 'avg_park_dist_m', 'value': 263.7, 'shap_value': -13.8578}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01348,,126.7251783000005,37.48937889999982,116.38496302966365,0.7625847461046209,0.6083562237964436,0.5758679567444508,True,91,560,831,0.831,3.591,1.6479438704033582,1,7,1,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,development_dependent,"[{'feature': 'demand_score', 'value': 0.7626, 'shap_value': 55.2745}, {'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 34.0413}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 17.9678}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -141.2202}, {'feature': 'nearest_pg_dist', 'value': 8450.6, 'shap_value': -38.5343}, {'feature': 'w_hat', 'value': 0.0591, 'shap_value': -23.3807}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000003030,인천부평남초등학교,CG_01289,,126.72067830000049,37.48937889999982,80.93515353393803,0.4940170822308145,0.24042214833020092,1.0,True,61,327,455,0.455,5.426,2.5539232564820735,1,10,2,proximity_first,학교와의 거리가 가까워 일상 이용 접근성을 우선할 때 유리한 후보입니다.,development_dependent,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 30.6554}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 21.3653}, {'feature': 'route_length_m', 'value': 117.8, 'shap_value': 11.9387}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -138.4514}, {'feature': 'w_hat', 'value': 0.028, 'shap_value': -27.0386}, {'feature': 'demand_score', 'value': 0.494, 'shap_value': -12.163}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000003030,인천부평남초등학교,CG_01319,,126.72292830000049,37.48937889999982,86.39991974749356,0.5354181367489799,0.42301575827670956,0.7666476949345475,False,0,8,472,0.472,5.425,0.9221577956076714,3,8,3,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,uncertainty_attention,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 33.0047}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 24.3857}, {'feature': 'demand_score', 'value': 0.5354, 'shap_value': 6.3343}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -155.1737}, {'feature': 'w_hat', 'value': 0.0648, 'shap_value': -28.3674}, {'feature': 'nearest_pg_dist', 'value': 1044.6, 'shap_value': -8.5575}]",이 후보지는 특정 단일 변수의 설명 기여가 커 예측값 해석 시 현장 맥락과 데이터 품질 확인이 필요합니다.,
B000003030,인천부평남초등학교,CG_01218,,126.71617830000048,37.49162889999982,73.02681358749845,0.4341035195136079,0.5649848200086742,0.5297666476949345,False,0,0,200,0.2,7.989,1.9227269696969458,4,11,4,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,development_dependent,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 20.1923}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 14.6022}, {'feature': 'nearest_park_dist', 'value': 501.7, 'shap_value': 2.2485}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -118.2029}, {'feature': 'nearest_pg_dist', 'value': 7817.6, 'shap_value': -24.4195}, {'feature': 'demand_score', 'value': 0.4341, 'shap_value': -15.6238}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000003030,인천부평남초등학교,CG_01252,,126.71842830000048,37.48937889999982,107.06470587232802,0.6919745022963835,0.527829984097152,0.9241889584519066,True,320,827,1000,1.0,2.148,1.093661739296022,1,5,5,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.692, 'shap_value': 43.2104}, {'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 23.6241}, {'feature': 'route_length_m', 'value': 184.4, 'shap_value': 2.9185}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -115.833}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -26.3161}, {'feature': 'nearest_pg_dist', 'value': 8796.8, 'shap_value': -22.0038}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01288,,126.72067830000049,37.487128899999824,147.72278456995585,1.0,0.008674280757553852,0.8215139442231075,True,259,527,595,0.595,4.685,3.3081376936276397,1,11,6,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,access_gap_driven,"[{'feature': 'demand_score', 'value': 1.0, 'shap_value': 89.2816}, {'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 17.858}, {'feature': 'access_gap_score', 'value': 0.0087, 'shap_value': 8.0471}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -117.2026}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -28.2015}, {'feature': 'w_hat', 'value': 0.0358, 'shap_value': -21.6765}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01216,,126.71617830000048,37.487128899999824,34.780954958625465,0.1443529947317249,1.0,0.6221969265793967,True,269,436,502,0.502,5.767,4.223589823834696,1,12,7,access_gap_reduction,기존 활동가능공원과의 거리가 멀어 접근성 보완 효과가 큰 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 17.7078}, {'feature': 'nearest_park_dist', 'value': 802.6, 'shap_value': 10.2188}, {'feature': 'secondary', 'value': 1.0, 'shap_value': 0.3428}]","[{'feature': 'demand_score', 'value': 0.1444, 'shap_value': -83.6884}, {'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -74.0996}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -25.973}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01250,,126.71842830000048,37.48487889999983,82.57871884888459,0.5064687287512968,0.6819430388896921,0.5421741605008538,True,0,216,456,0.456,5.706,2.276744166567689,2,9,8,access_gap_reduction,기존 활동가능공원과의 거리가 멀어 접근성 보완 효과가 큰 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 16.4181}, {'feature': 'primary', 'value': 1.0, 'shap_value': 8.3046}, {'feature': 'nearest_park_dist', 'value': 582.6, 'shap_value': 5.2462}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -90.009}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -24.0358}, {'feature': 'w_hat', 'value': 0.0257, 'shap_value': -19.404}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01318,,126.72292830000049,37.487128899999824,129.8994958262663,0.8649708111684444,0.0342634089923377,0.5305634604439384,True,0,97,254,0.254,7.816,2.8213727155411426,2,11,9,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.865, 'shap_value': 66.8253}, {'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 15.3556}, {'feature': 'primary', 'value': 1.0, 'shap_value': 10.3326}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -120.209}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -28.3943}, {'feature': 'w_hat', 'value': 0.0304, 'shap_value': -19.5497}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01251,,126.71842830000048,37.487128899999824,75.50333894369182,0.4528656691245189,0.1914124620500217,0.7949914627205464,False,0,0,126,0.126,8.278,1.8608374458829013,4,11,10,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,stable_demand,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 16.7472}, {'feature': 'route_length_m', 'value': 297.9, 'shap_value': 2.3214}, {'feature': 'proximity_score', 'value': 0.795, 'shap_value': 0.9403}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -85.1972}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -23.0898}, {'feature': 'demand_score', 'value': 0.4529, 'shap_value': -20.0941}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01347,,126.7251783000005,37.487128899999824,118.1810899015474,0.7761921985808027,0.0,0.4267501422879909,False,0,2,109,0.109,9.837,2.262836936237342,3,12,11,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,access_gap_driven,"[{'feature': 'demand_score', 'value': 0.7762, 'shap_value': 59.1664}, {'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 18.4182}, {'feature': 'access_gap_score', 'value': 0.0, 'shap_value': 10.2902}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -107.5533}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -22.436}, {'feature': 'w_hat', 'value': 0.0486, 'shap_value': -17.6861}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01317,,126.72292830000049,37.48487889999983,76.99851081483817,0.4641930873035086,0.0004337140378776885,0.3795105293113261,False,0,0,0,0.0,12.137,0.6357916325338043,9,13,12,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 12.4732}, {'feature': 'access_gap_score', 'value': 0.0004, 'shap_value': 7.1905}, {'feature': 'tertiary', 'value': 6.0, 'shap_value': 3.3878}]","[{'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -82.4388}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -30.0396}, {'feature': 'demand_score', 'value': 0.4642, 'shap_value': -23.2367}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003030,인천부평남초등학교,CG_01217,,126.71617830000048,37.48937889999982,15.726962793054769,0.0,0.44441231747867566,0.0,False,0,0,0,0.0,12.195,1.6513555038210277,7,13,13,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 15.5349}, {'feature': 'proximity_score', 'value': 0.0, 'shap_value': 1.3562}, {'feature': 'nearest_park_dist', 'value': 418.3, 'shap_value': 1.1016}]","[{'feature': 'demand_score', 'value': 0.0, 'shap_value': -112.2654}, {'feature': 'avg_park_dist_m', 'value': 399.0, 'shap_value': -64.4302}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -20.5157}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003031,인천산곡북초등학교,CG_01013,,126.70267830000046,37.511878899999786,214.63596071796934,1.0,0.46601941747572817,0.30242688238954585,True,60,652,1000,1.0,2.929,0.941253950854922,1,5,1,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 1.0, 'shap_value': 95.1962}, {'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 70.7539}, {'feature': 'nearest_pg_dist', 'value': 323.8, 'shap_value': 56.999}]","[{'feature': 'linked_school_count', 'value': 2.0, 'shap_value': -56.2945}, {'feature': 'w_hat', 'value': 0.0753, 'shap_value': -34.2132}, {'feature': 'nearest_park_dist', 'value': 238.0, 'shap_value': -30.3754}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003031,인천산곡북초등학교,CG_00980,,126.70042830000045,37.511878899999786,56.266660972099785,0.03670145439287592,0.6814001021972407,1.0,True,87,613,1000,1.0,3.05,1.266293804770441,1,5,2,proximity_first,학교와의 거리가 가까워 일상 이용 접근성을 우선할 때 유리한 후보입니다.,development_dependent,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 44.2006}, {'feature': 'redev_flag_numeric', 'value': 0.0, 'shap_value': 28.3948}, {'feature': 'route_length_m', 'value': 167.4, 'shap_value': 16.3509}]","[{'feature': 'demand_score', 'value': 0.0367, 'shap_value': -131.9263}, {'feature': 'w_hat', 'value': 0.0425, 'shap_value': -13.0165}, {'feature': 'linked_school_count', 'value': 2.0, 'shap_value': -12.0668}]","이 후보지는 예상 수혜 아동 수가 높게 예측되었지만, 재개발/대단지 또는 미래 추세 변수의 기여가 커 현장 확인이 필요한 미래 개발 의존형 후보입니다.",
B000003031,인천산곡북초등학교,CG_01012,,126.70267830000046,37.50962889999979,185.11354038725008,0.8204266571045075,1.0,0.7805434557145821,True,853,1000,1000,1.0,1.147,0.35410591635836874,1,2,3,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,access_gap_driven,"[{'feature': 'demand_score', 'value': 0.8204, 'shap_value': 64.9579}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 40.9406}, {'feature': 'nearest_park_dist', 'value': 447.0, 'shap_value': 3.692}]","[{'feature': 'avg_park_dist_m', 'value': 491.133, 'shap_value': -79.3375}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -44.8004}, {'feature': 'w_hat', 'value': 0.0159, 'shap_value': -17.2356}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003031,인천산곡북초등학교,CG_01048,,126.70492830000046,37.51412889999978,160.48796431375072,0.6706389037052998,0.888605007664793,0.0,False,0,572,849,0.849,3.616,1.3291139905967433,2,6,4,access_gap_reduction,기존 활동가능공원과의 거리가 멀어 접근성 보완 효과가 큰 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.6706, 'shap_value': 51.1569}, {'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 24.3226}, {'feature': 'proximity_score', 'value': 0.0, 'shap_value': 6.884}]","[{'feature': 'avg_park_dist_m', 'value': 472.0, 'shap_value': -119.598}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -48.0458}, {'feature': 'route_length_m', 'value': 649.5, 'shap_value': -9.5637}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003031,인천산곡북초등학교,CG_01014,,126.70267830000046,37.51412889999978,154.37035776871264,0.6334278943942259,0.0,0.283136278780336,False,0,34,648,0.648,5.085,0.824484687547319,3,6,5,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.6334, 'shap_value': 63.0199}, {'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 46.4882}, {'feature': 'nearest_pg_dist', 'value': 55.6, 'shap_value': 25.9933}]","[{'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -97.711}, {'feature': 'linked_school_count', 'value': 2.0, 'shap_value': -24.0894}, {'feature': 'route_length_m', 'value': 513.0, 'shap_value': -13.0231}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003031,인천산곡북초등학교,CG_00981,,126.70042830000045,37.51412889999978,50.23282685249002,0.0,0.17705671946857438,0.6085874299937772,False,0,129,503,0.503,5.173,1.0242416707008164,3,6,6,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 2.0, 'shap_value': 29.0818}, {'feature': 'avg_park_dist_m', 'value': 236.0, 'shap_value': 4.2046}, {'feature': 'route_length_m', 'value': 356.1, 'shap_value': 2.1242}]","[{'feature': 'demand_score', 'value': 0.0, 'shap_value': -131.027}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -53.99}, {'feature': 'nearest_park_dist', 'value': 124.9, 'shap_value': -9.6335}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003032,인천산곡초등학교,CG_01045,,126.70492830000046,37.50737889999979,211.33257093173972,1.0,1.0,0.7838143746462931,True,821,1000,1000,1.0,1.179,0.3833523183704515,1,2,1,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,access_gap_driven,"[{'feature': 'demand_score', 'value': 1.0, 'shap_value': 112.2033}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 26.5597}, {'feature': 'nearest_park_dist', 'value': 596.8, 'shap_value': 11.7436}]","[{'feature': 'avg_park_dist_m', 'value': 613.7, 'shap_value': -86.8566}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -36.2521}, {'feature': 'w_hat', 'value': 0.0607, 'shap_value': -22.8402}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003032,인천산곡초등학교,CG_00979,,126.70042830000045,37.50737889999979,104.5478209955642,0.43837184250638994,0.8853790613718412,1.0,True,179,923,1000,1.0,2.151,0.80012436533329,1,4,2,stable,다양한 정책 가중치 조합에서도 상위권에 안정적으로 포함되는 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 26.5511}, {'feature': 'route_length_m', 'value': 198.2, 'shap_value': 12.6248}, {'feature': 'nearest_park_dist', 'value': 546.0, 'shap_value': 2.277}]","[{'feature': 'avg_park_dist_m', 'value': 500.7, 'shap_value': -54.0158}, {'feature': 'demand_score', 'value': 0.4384, 'shap_value': -35.7813}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -28.6538}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003032,인천산곡초등학교,CG_01012,,126.70267830000046,37.50962889999979,185.11354038725008,0.862102539690624,0.6620036101083033,0.2736276174306733,False,0,501,1000,1.0,3.281,0.8136577904745952,2,5,3,demand_strong,미래 수혜 아동 수가 상대적으로 높아 수혜 극대화 관점에서 검토할 후보입니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.8621, 'shap_value': 82.5466}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 37.0621}, {'feature': 'nearest_pg_dist', 'value': 532.8, 'shap_value': 6.2152}]","[{'feature': 'avg_park_dist_m', 'value': 491.133, 'shap_value': -79.2674}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -40.2801}, {'feature': 'w_hat', 'value': 0.0159, 'shap_value': -13.7404}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003032,인천산곡초등학교,CG_00978,,126.70042830000045,37.5051288999998,76.55668926104113,0.2911541194549505,0.953971119133574,0.10766836445953587,False,0,205,1000,1.0,4.34,0.8475848040166837,2,5,4,access_gap_reduction,기존 활동가능공원과의 거리가 멀어 접근성 보완 효과가 큰 후보입니다.,access_gap_driven,"[{'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 27.7631}, {'feature': 'nearest_park_dist', 'value': 576.4, 'shap_value': 2.9676}, {'feature': 'proximity_score', 'value': 0.1077, 'shap_value': 0.4318}]","[{'feature': 'demand_score', 'value': 0.2912, 'shap_value': -65.7289}, {'feature': 'avg_park_dist_m', 'value': 500.7, 'shap_value': -53.0782}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -21.9224}]",이 후보지는 기존 활동가능공원 접근성 부족과 후보지 보완성이 함께 작용하여 접근성 보완형 후보로 해석됩니다.,
B000003032,인천산곡초등학교,CG_01010,,126.70267830000046,37.5051288999998,144.50958094888654,0.6485483857506338,0.0,0.7675438596491228,False,0,371,855,0.855,4.194,1.104700864487758,2,6,5,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,stable_demand,"[{'feature': 'demand_score', 'value': 0.6485, 'shap_value': 44.0553}, {'feature': 'worst_case_type', 'value': 1.0, 'shap_value': 41.5085}, {'feature': 'nearest_pg_dist', 'value': 153.6, 'shap_value': 29.0907}]","[{'feature': 'avg_park_dist_m', 'value': 500.7, 'shap_value': -65.8609}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -59.3878}, {'feature': 'nearest_park_dist', 'value': 153.6, 'shap_value': -22.5057}]",이 후보지는 현재 아동 규모와 후보지 주변 수요 변수가 예측값을 높여 안정 수요형 후보로 해석됩니다.,
B000003032,인천산곡초등학교,CG_00946,,126.69817830000045,37.5051288999998,21.198318381571816,0.0,0.4462996389891697,0.0,False,0,0,145,0.145,5.855,0.352100837829165,5,6,6,scenario_sensitive,특정 조건에서는 우수하지만 가중치 변화에 따른 순위 변동성이 있어 현장 검토가 필요합니다.,uncertainty_attention,"[{'feature': 'avg_park_dist_m', 'value': 67.0, 'shap_value': 18.6679}, {'feature': 'secondary', 'value': 3.0, 'shap_value': 3.7285}, {'feature': 'nearest_pg_dist', 'value': 16680.5, 'shap_value': 0.9235}]","[{'feature': 'demand_score', 'value': 0.0, 'shap_value': -142.0536}, {'feature': 'worst_case_type', 'value': 3.0, 'shap_value': -53.9929}, {'feature': 'redev_flag_numeric', 'value': 1.0, 'shap_value': -11.1571}]",이 후보지는 특정 단일 변수의 설명 기여가 커 예측값 해석 시 현장 맥락과 데이터 품질 확인이 필요합니다.,
