학교ID,학교명,학교급,원자료_지역명,학교명_학교급_대조,원자료_기준일,앱_분석,확장_환경_분석,확장_KNN_비교기관수,확장_학교수요_모형,확장_지역전망_연결,확장_공원경로_상태,확장_후보격자수,학원_환경_연결,연결_공시행수,연결_공시항목수,연결_공시항목코드,연결_공시연도,과학전람회_확인기록수,학생발명대회_확인기록수,수능_학교점수,학업성취_학교수치,진로_연결_조사연도,진로_최근_상태,확장_직선권_연령인구_상태,확장_보행권_연령인구_상태,55_최신공시_상태,55_최신공시_연도,56_최신공시_상태,56_최신공시_연도,59_최신공시_상태,59_최신공시_연도,90_최신공시_상태,90_최신공시_연도
B000003047,한일초등학교,초등학교,부평구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003048,인천명선초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,2,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003049,인천축현초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003050,인천송도초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003051,인천능허대초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003052,인천선학초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003053,인천중앙초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003054,인천연화초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003055,인천함박초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003056,인천청학초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003057,인천청량초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003058,인천연성초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003059,인천동춘초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003060,인천동막초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003061,인천서면초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003062,인천연수초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003063,인천문남초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003064,인천옥련초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003065,인천신정초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,3,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003066,인천해송초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003067,인천신송초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,94,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003068,인천먼우금초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,92,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,2,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003069,인천박문초등학교,초등학교,연수구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
B000003070,인천남촌초등학교,초등학교,남동구,명칭상 불일치 없음,2026-03-20,기존 초등 분석,기존 초등 별도 기준,,해당 산출물 없음,해당 산출물 없음,해당 산출물 없음,,geocoded_observations_only,90,30,0|08|09|10|16|17|18|20|21|22|24|30|34|35|38|43|44|51|56|58|59|61|62|63|64|67|68|73|90|94,2020|2021|2022|2023|2024|2025|2026,0,0,미확보,미확보,,미확보 또는 해당 학교급 아님,해당 산출물 없음,해당 산출물 없음,no_records,,available,2026,available,2026,available,2026
