학교ID,학교명,year,students,special_class_students,source_url,reference_period
KLOCAL-36fdf3552e15dcd7,인천동암초등학교병설유치원,2025,3,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-fa0b23e1b953919a,인천마곡초등학교병설유치원,2025,8,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-4dfa29d594589afd,인천명현초등학교병설유치원,2025,14,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-2ee6cf805dfe4f3f,인천미산초등학교병설유치원,2025,3,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-245e760a0802fd93,인천백운초등학교병설유치원,2025,18,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-7738df6499839a0d,인천부개서초등학교병설유치원,2025,10,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-43e30ed66f88da53,인천부개초등학교병설유치원,2025,11,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-549b4c127ea514d3,인천부광초등학교병설유치원,2025,5,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-106cec12938f9093,인천부마초등학교병설유치원,2025,37,8,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-5b76fc7bb28b95d2,인천부원초등학교병설유치원,2025,22,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-1b7dad99867a6eaf,인천부일초등학교병설유치원,2025,27,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-ebb7f219b7dc3c02,인천부평남초등학교병설유치원,2025,14,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-7268e62cbbfb14b0,인천부평동초등학교병설유치원,2025,15,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-e7025d490b504a01,인천부평북초등학교병설유치원,2025,3,3,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-ccc93f34c68fe601,인천부평서초등학교병설유치원,2025,15,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-036b8dcaab889693,인천부현초등학교병설유치원,2025,6,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-c2742aa23baa310a,인천산곡초등학교병설유치원,2025,12,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-249efd582bc3c17a,인천상정초등학교병설유치원,2025,10,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-f772a80f44ffb1a0,인천서운초등학교병설유치원,2025,12,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-fec14b51fc4d9297,인천성지초등학교병설유치원,2025,5,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-92309078310854ad,인천소양초등학교병설유치원,2025,6,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-7de363a40d49f18a,인천안남초등학교병설유치원,2025,12,8,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-1e7e2df89b52dc62,인천안산초등학교병설유치원,2025,8,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-b0f87221d172f370,인천양촌초등학교병설유치원,2025,5,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-d59c3c131dfc2700,인천영선초등학교병설유치원,2025,18,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-01a5916f0b28e44c,인천용마초등학교병설유치원,2025,18,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-78746bcfc6086f14,인천청천초등학교병설유치원,2025,54,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-dcebf30aba91b8e1,인천해서초등학교병설유치원,2025,6,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-896263eeca0cb24e,인천화전유치원,2025,58,12,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-a458fa05dd151711,인천후정초등학교병설유치원,2025,34,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-e340aa37ee0b17d0,자연유치원,2025,78,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-3e7958b6a4d50a61,정민유치원,2025,157,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-bfc36b4ee580645c,정원유치원,2025,88,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-008b28233ec0cee2,청담유치원,2025,67,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-a2d75433658bba16,청송유치원,2025,20,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-0308f9e9a9e42dfd,청원유치원,2025,110,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-3a53daf795aebc01,프렌즈유치원,2025,96,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-3604491d53b601b4,한빛유치원,2025,61,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-ace02cf4887a0b04,해마루유치원,2025,102,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-c8f91a641f618071,해승유치원,2025,123,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-410831a720cf17a1,햇살유치원,2025,121,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-db47790fb79ebb49,현대유치원,2025,112,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-624dd65d9a69a6fd,홍익유치원,2025,63,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-d4bd51f655c7d518,경서유치원,2025,189,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-8a9b86e4d794522b,꼬마정원유치원,2025,181,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-6fa4617437939184,꿈드림유치원,2025,63,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-c3dd9c1d20fd07e2,다은유치원,2025,266,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-b3e032dc919c404c,드림유치원,2025,370,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-9c183b9823ea39ea,리라유치원,2025,140,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-d73e3aece4b7ed2b,명문유치원,2025,99,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-8e217d7a0b8a977c,무지개유치원,2025,109,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-25824987347b89df,바다유치원,2025,64,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-c97c061a2c04c5cd,뿌리유치원,2025,34,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-9caec56ae5d4653c,사랑샘유치원,2025,448,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-d19a0e7bb3217421,산새소리유치원,2025,256,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-266ed741dd996b8d,산울림유치원,2025,37,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-660f3e0dcf70c20f,새한신유치원,2025,170,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-3e73ad45d397e6b0,세라유치원,2025,247,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-5f31278c2ab82f0a,아림유치원,2025,199,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-7b4637c902db7d09,아이사랑유치원,2025,247,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-23e886f24f770204,엔젤유치원,2025,117,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-a86f6ae287b18882,연희유치원,2025,129,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-7a8ef99aafe1ff7b,예빛유치원,2025,163,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-97068fb68321a483,예인유치원,2025,273,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-432cd97ec470568e,예일유치원,2025,166,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-696372f793199769,예지유치원,2025,178,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-3e82cc8bc9518c92,은하유치원,2025,188,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-3c3f330218751057,인천가림초등학교병설유치원,2025,17,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-2eee87a9fad3f959,인천가석초등학교병설유치원,2025,15,3,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-1b478ca1f5cbe41e,인천가원초등학교병설유치원,2025,83,4,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-8f015ad565f90f24,인천가정초등학교병설유치원,2025,21,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-0b89b3cbc388c8d7,인천가현초등학교병설유치원,2025,48,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
KLOCAL-d17bb226ab52939f,인천간재울초등학교병설유치원,2025,7,0,https://e-childschoolinfo.moe.go.kr/,2025년 1차 공시
