source_record_id,source_row,facility_type,facility_name,address,latitude,longitude,coordinate_status,match_reason,matched_address_key,coordinate_matching_record_count,coordinate_unique_point_count,coordinate_max_pairwise_distance_m,coordinate_source_record_ids,coordinate_source,coordinate_source_url,coordinate_source_as_of,source_url,source_as_of,retrieved_at,construction_status,construction_type,permit_date,start_date,approval_date,main_use,site_area_sqm,coordinate_limitations
15038929:413,413,건축행정기록,단독주택,인천광역시 계양구 귤현동 487-6,37.5696166,126.7472311,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 귤현동 487-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-04-23,2021-06-09,2021-12-27,단독주택,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:414,414,건축행정기록,제2종근린생활시설,인천광역시 계양구 이화동 299-1,37.5911580,126.7293528,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 이화동 299-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2021-04-21,2021-08-09,2022-05-17,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:416,416,건축행정기록,업무시설,인천광역시 계양구 효성동 305-7 외3필지,37.5245122,126.7110712,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 효성동 305-7,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-04-21,2021-10-07,,업무시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:417,417,건축행정기록,제1종근린생활시설,인천광역시 계양구 선주지동 116-1,37.5789383,126.7457857,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 선주지동 116-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-04-19,2021-05-27,2021-10-07,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:418,418,건축행정기록,문화및집회시설,인천광역시 계양구 장기동 139-1,37.5790128,126.7353909,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 장기동 139-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,증축,2021-04-16,2021-06-28,2022-02-17,문화및집회시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:419,419,건축행정기록,자동차관련시설,인천광역시 계양구 방축동 112-8 외11필지,37.5509257,126.7401602,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 방축동 112-8,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-04-15,2021-06-04,,자동차관련시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:420,420,건축행정기록,수련시설,인천광역시 계양구 효성동 266-9 외9필지,,,unresolved,no_exact_parcel_match_in_kakao,,0,0,,,kakao_local_api:unresolved,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-04-13,2021-06-22,2022-11-02,수련시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:421,421,건축행정기록,제1종근린생활시설,인천광역시 계양구 계산동 903-15,37.5475679,126.7257417,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 계산동 903-15,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,신축,2021-04-12,2021-08-13,2022-06-03,제1종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:422,422,건축행정기록,제2종근린생활시설,인천광역시 계양구 효성동 320-1,37.5276507,126.7107860,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 효성동 320-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2021-04-06,,2021-06-01,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
15038929:423,423,건축행정기록,제2종근린생활시설,인천광역시 계양구 서운동 214-6,37.5336976,126.7556953,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 계양구 서운동 214-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15038929/fileData.do,2026-01-19,2026-09-06,administrative_record_only_not_confirmed_active,용도변경,2021-04-05,,2021-05-26,제2종근린생활시설,,"주소 기반 추정 위치, 공사현장 좌표 아님"
