school_name,school_level,designation_type,program_name,year,source_url,source_file,source_published_date,retrieved_at,financial_support_amount,verification_status,designation_start_date,designation_end_date,period_basis,note
인천십정초등학교,초등학교,특색있는 교육과정 (2호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2031-02-28,official_period,지정기간 2026.3.1.~2031.2.28.(5년) · 재지정
인천연송초등학교,초등학교,특색있는 교육과정 (2호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2031-02-28,official_period,지정기간 2026.3.1.~2031.2.28.(5년) · 재지정
인천연수초등학교,초등학교,특색있는 교육과정 (2호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2031-02-28,official_period,지정기간 2026.3.1.~2031.2.28.(5년) · 재지정
인천청천초등학교,초등학교,특색있는 교육과정 (2호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2031-02-28,official_period,지정기간 2026.3.1.~2031.2.28.(5년) · 재지정
인천청호초등학교,초등학교,특색있는 교육과정 (2호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2031-02-28,official_period,지정기간 2026.3.1.~2031.2.28.(5년) · 재지정
인천현송초등학교,초등학교,특색있는 교육과정 (2호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2031-02-28,official_period,지정기간 2026.3.1.~2031.2.28.(5년) · 재지정
대청초등학교,초등학교,농어촌학교 (6호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2031-02-28,official_period,지정기간 2026.3.1.~2031.2.28.(5년) · 재지정
강화초등학교,초등학교,인천세계 시민학교 (7호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2028-02-29,official_period,지정기간 2026.3.1.~2028.2.29.(2년) · 재지정
인천가정초등학교,초등학교,인천세계 시민학교 (7호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2028-02-29,official_period,지정기간 2026.3.1.~2028.2.29.(2년) · 재지정
인천경명초등학교,초등학교,인천세계 시민학교 (7호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2028-02-29,official_period,지정기간 2026.3.1.~2028.2.29.(2년) · 재지정
인천석천초등학교,초등학교,인천세계 시민학교 (7호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2028-02-29,official_period,지정기간 2026.3.1.~2028.2.29.(2년) · 재지정
인천신월초등학교,초등학교,인천세계 시민학교 (7호),자율학교,2026,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3367080&bbsId=610&mi=11841,ice_autonomous_school_2026_designation.converted.hwpx,2026-04-07,2026-09-07,,official_roster,2026-03-01,2028-02-29,official_period,지정기간 2026.3.1.~2028.2.29.(2년) · 재지정
