source_record_id,source_row,facility_type,facility_name,address,latitude,longitude,coordinate_status,match_reason,matched_address_key,coordinate_matching_record_count,coordinate_unique_point_count,coordinate_max_pairwise_distance_m,coordinate_source_record_ids,coordinate_source,coordinate_source_url,coordinate_source_as_of,source_url,source_as_of,retrieved_at,construction_status,construction_type,permit_date,start_date,approval_date,main_use,site_area_sqm,coordinate_limitations
15029300:382,382,건축행정기록,의료시설,인천광역시 미추홀구 숭의동 159-14,37.4646645,126.6457498,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 숭의동 159-14,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-10-20,2014-10-20,2014-11-13,의료시설,497.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:383,383,건축행정기록,단독주택,인천광역시 미추홀구 용현동 146-283,37.4574250,126.6569611,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 146-283,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-10-15,2014-10-20,2014-11-26,단독주택,166,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:384,384,건축행정기록,공장,인천광역시 미추홀구 주안동 1385-4,37.4748543,126.6749703,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1385-4,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-10-14,2014-10-16,2014-10-31,공장,7071.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:385,385,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 1571-30,37.4481711,126.6916164,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1571-30,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-10-07,2014-10-10,2015-01-12,제2종근린생활시설,177.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:386,386,건축행정기록,공장,인천광역시 미추홀구 도화동 704-11,37.4719430,126.6691034,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-11,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-09-16,2014-09-18,2014-10-21,공장,331,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:387,387,건축행정기록,공장,인천광역시 미추홀구 도화동 704-19,37.4718506,126.6690303,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-19,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-09-04,2014-09-11,2014-09-24,공장,331,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:388,388,건축행정기록,단독주택,인천광역시 미추홀구 주안동 879-2,37.4639962,126.6925922,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 879-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-09-04,2014-09-05,2014-09-18,단독주택,149.4,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:389,389,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 도화동 90-5,37.4678140,126.6599125,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 90-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-08-27,2014-08-29,2015-09-09,제2종근린생활시설,952.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:390,390,건축행정기록,단독주택,인천광역시 미추홀구 도화동 80-152,37.4674512,126.6559584,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 80-152,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-08-22,2015-01-08,2015-01-21,단독주택,194.02,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:391,391,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 학익동 295-3,37.4460878,126.6663224,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 295-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-08-22,2014-09-01,2014-10-15,제1종근린생활시설,231.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:392,392,건축행정기록,노유자시설,인천광역시 미추홀구 주안동 20-19,37.4654819,126.6868823,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 20-19,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-08-13,2014-08-18,,노유자시설,590.4,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:393,393,건축행정기록,자동차관련시설,인천광역시 미추홀구 숭의동 165-58,37.4629621,126.6457970,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 숭의동 165-58,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-08-11,2014-08-26,2014-09-01,자동차관련시설,160.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:394,394,건축행정기록,공동주택,인천광역시 미추홀구 주안동 9-1,37.4689649,126.6749256,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 9-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-08-05,2014-08-14,2014-11-25,공동주택,1467.1,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:395,395,건축행정기록,위험물저장및처리시설,인천광역시 미추홀구 용현동 43-5,37.4479459,126.6674741,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 43-5,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-07-21,2014-07-22,2014-08-26,위험물저장및처리시설,1051.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:396,396,건축행정기록,노유자시설,인천광역시 미추홀구 용현동 621-39,37.4526367,126.6362069,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 621-39,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-07-02,2014-10-10,,노유자시설,338.6,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:397,397,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 주안동 1342-36,37.4453629,126.6779796,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1342-36,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,대수선,2014-06-26,2014-07-03,,제1종근린생활시설,38,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:398,398,건축행정기록,단독주택,인천광역시 미추홀구 문학동 137-6,37.4370548,126.6804280,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 문학동 137-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-06-24,2014-06-27,2014-09-19,단독주택,209.17,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:399,399,건축행정기록,공장,인천광역시 미추홀구 도화동 704-19,37.4718506,126.6690303,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-19,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-06-19,2014-06-19,2014-07-31,공장,331,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:400,400,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 용현동 46-12 외1필지,37.4479488,126.6624063,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 46-12,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-06-05,2014-06-13,2014-10-21,제2종근린생활시설,158.6,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:401,401,건축행정기록,단독주택,인천광역시 미추홀구 용현동 475-71,37.4569525,126.6469386,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 475-71,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-06-03,2014-06-09,2014-08-26,단독주택,111.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:402,402,건축행정기록,제1종근린생활시설,인천광역시 미추홀구 용현동 629-8,37.4535242,126.6333726,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 629-8,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-05-30,2014-06-30,2014-08-01,제1종근린생활시설,560.9,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:403,403,건축행정기록,숙박시설,인천광역시 미추홀구 용현동 628-11,37.4552651,126.6352649,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 628-11,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-05-28,2014-05-29,2014-08-22,숙박시설,806.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:404,404,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 학익동 698-3 외2필지,37.4395496,126.6613016,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 698-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-05-22,2014-05-27,2014-07-17,제2종근린생활시설,456.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:405,405,건축행정기록,공장,인천광역시 미추홀구 주안동 1385-7,37.4742430,126.6753475,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1385-7,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-05-22,2014-05-28,2014-07-04,공장,19096,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:406,406,건축행정기록,공장,인천광역시 미추홀구 주안동 1381,37.4737473,126.6789010,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1381,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-05-21,2014-05-23,2014-06-17,공장,14543.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:407,407,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 도화동 603-6,37.4649265,126.6664830,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 603-6,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-05-15,2014-05-16,2014-11-27,제2종근린생활시설,77.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:408,408,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 숭의동 29-23 외1필지,37.4634362,126.6566538,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 숭의동 29-23,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-05-12,2014-05-15,2014-05-21,제2종근린생활시설,181,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:409,409,건축행정기록,위험물저장및처리시설,인천광역시 미추홀구 용현동 627-629 외1필지,37.4510431,126.6307438,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 627-629,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-04-22,2014-04-25,2014-04-30,위험물저장및처리시설,1540,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:410,410,건축행정기록,단독주택,인천광역시 미추홀구 도화동 538-24,37.4619770,126.6684825,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 538-24,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-04-15,2014-04-18,2014-06-30,단독주택,122,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:411,411,건축행정기록,공장,인천광역시 미추홀구 도화동 704-27,37.4727823,126.6692145,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-27,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-04-07,2014-06-20,2016-09-13,공장,494.9,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:412,412,건축행정기록,공장,인천광역시 미추홀구 도화동 704-28,37.4725570,126.6691551,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-28,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-04-07,2014-06-20,2016-08-23,공장,331,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:413,413,건축행정기록,단독주택,인천광역시 미추홀구 용현동 146-740,37.4565146,126.6578511,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 146-740,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-04-04,2014-04-08,2014-05-07,단독주택,98,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:414,414,건축행정기록,자동차관련시설,인천광역시 미추홀구 학익동 587-75,37.4424517,126.6372377,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 587-75,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-04-04,2014-04-16,2014-05-16,자동차관련시설,312,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:415,415,건축행정기록,숙박시설,인천광역시 미추홀구 주안동 172-1,37.4608747,126.6811175,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 172-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-04-03,2014-04-04,2014-06-20,숙박시설,314.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:416,416,건축행정기록,단독주택,인천광역시 미추홀구 주안동 1067-63,37.4471457,126.6909339,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 1067-63,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-04-02,2014-04-03,2014-09-04,단독주택,130,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:417,417,건축행정기록,공장,인천광역시 미추홀구 도화동 704-29,37.4721078,126.6692338,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-29,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-04-01,2014-04-07,2015-02-11,공장,331,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:418,418,건축행정기록,공장,인천광역시 미추홀구 도화동 704-11,37.4719430,126.6691034,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-11,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-03-28,2014-04-07,2014-08-20,공장,331,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:419,419,건축행정기록,공장,인천광역시 미추홀구 도화동 704-22,37.4720280,126.6691711,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-22,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-03-28,2014-04-07,2014-08-12,공장,331,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:420,420,건축행정기록,공장,인천광역시 미추홀구 도화동 704-24,37.4721804,126.6692975,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-24,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-03-28,2014-04-07,2014-10-07,공장,331,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:421,421,건축행정기록,공장,인천광역시 미추홀구 도화동 704-26,37.4723765,126.6690037,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-26,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-03-28,2014-06-20,2016-08-23,공장,275.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:422,422,건축행정기록,교육연구시설,인천광역시 미추홀구 학익동 239-2 외4필지,37.4410848,126.6693284,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 239-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-03-26,2014-03-28,2014-04-11,교육연구시설,938,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:423,423,건축행정기록,단독주택,인천광역시 미추홀구 용현동 565-33,37.4556260,126.6397698,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 565-33,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-03-17,2014-03-17,2014-04-22,단독주택,158.7,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:424,424,건축행정기록,단독주택,인천광역시 미추홀구 용현동 69-22,37.4520207,126.6646053,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 용현동 69-22,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-03-13,2014-03-17,2014-05-12,단독주택,154.1,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:425,425,건축행정기록,공장,인천광역시 미추홀구 도화동 704-23,37.4722798,126.6693959,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-23,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-02-24,2014-03-25,2014-08-20,공장,628.5,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:426,426,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 도화동 95-1,37.4680929,126.6622627,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 95-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-02-13,2014-03-14,2014-04-28,제2종근린생활시설,161.8,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:427,427,건축행정기록,업무시설,인천광역시 미추홀구 학익동 239-2 외4필지,37.4410848,126.6693284,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 학익동 239-2,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-02-13,2014-02-19,2014-03-14,업무시설,938,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:428,428,건축행정기록,공장,인천광역시 미추홀구 도화동 704-1,37.4726837,126.6693489,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 704-1,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2014-02-10,2014-06-19,2015-10-14,공장,496.1,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:429,429,건축행정기록,공장,인천광역시 미추홀구 도화동 967-26,37.4813862,126.6560929,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 도화동 967-26,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-02-07,2014-02-11,,공장,1007,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:430,430,건축행정기록,단독주택,인천광역시 미추홀구 숭의동 147-50 외2필지,,,unresolved,no_exact_parcel_match_in_kakao,,0,0,,,kakao_local_api:unresolved,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2014-01-06,2014-01-16,2014-02-06,단독주택,253,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:431,431,건축행정기록,위험물저장및처리시설,인천광역시 미추홀구 주안동 18-39 외1필지,37.4667302,126.6831175,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 18-39,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2013-12-30,2014-12-29,,위험물저장및처리시설,630.3,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:432,432,건축행정기록,공장,인천광역시 미추홀구 주안동 6-3 외1필지,37.4697790,126.6791676,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 6-3,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,증축,2013-12-18,2014-11-24,2014-12-30,공장,4962.1,"주소 기반 추정 위치, 공사현장 좌표 아님"
15029300:433,433,건축행정기록,제2종근린생활시설,인천광역시 미추홀구 주안동 16-129,37.4684893,126.6818829,geocoded_kakao_jibun,kakao_exact_jibun_address_match,인천 미추홀구 주안동 16-129,1,1,0.0,,kakao_local_api:address_jibun,https://dapi.kakao.com/v2/local/search/address.json,2026-09-06,https://www.data.go.kr/data/15029300/fileData.do,2025-09-25,2026-09-06,administrative_record_only_not_confirmed_active,신축,2013-12-13,2013-12-18,2014-05-02,제2종근린생활시설,417.2,"주소 기반 추정 위치, 공사현장 좌표 아님"
