school_name,school_level,designation_type,program_name,year,source_url,source_file,source_published_date,retrieved_at,financial_support_amount,verification_status,designation_start_date,designation_end_date,period_basis,note
인천구산초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2026-03-01,2030-02-28,official_period,2022년 지정 · 북부교육지원청 · 자율학교 지정기간 2026.3.1.~2030.2.28.(4년)
인천동암초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2022-03-01,,designation_year_only,2022년 지정 · 북부교육지원청
인천부개초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2022-03-01,,designation_year_only,2022년 지정 · 북부교육지원청
인천남동초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2026-03-01,2030-02-28,official_period,2022년 지정 · 동부교육지원청 · 자율학교 지정기간 2026.3.1.~2030.2.28.(4년)
인천봉화초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2026-03-01,2030-02-28,official_period,2022년 지정 · 서부교육지원청 · 자율학교 지정기간 2026.3.1.~2030.2.28.(4년)
인천별빛초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2022-03-01,,designation_year_only,2022년 지정 · 남부교육지원청
인천신흥초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2022-03-01,,designation_year_only,2022년 지정 · 남부교육지원청
인천주원초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2022-03-01,,designation_year_only,2022년 지정 · 동부교육지원청
명신초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2026-03-01,2030-02-28,official_period,2022년 지정 · 강화교육지원청 · 자율학교 지정기간 2026.3.1.~2030.2.28.(4년)
인천대화초등학교,초등학교,운영교,결대로자람학교,2025,https://www.ice.go.kr/ice/na/ntt/selectNttInfo.do?nttSn=3316288&bbsId=852&mi=11841,ice_gyeoldaero_jaram_2025_operating_schools.hwpx,2025-02-17,2026-09-07,,official_roster,2023-03-01,2027-02-28,official_period,2023년 지정 · 남부교육지원청 · 2027.2.28. 종료교 심의 승인
