grid_id,cx,cy,linked_school_count,forecast_2029,forecast_2031,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank
CG_00125,126.63067830000034,37.47812889999984,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,505
CG_00127,126.63067830000034,37.48262889999983,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,506
CG_00140,126.63292830000034,37.47812889999984,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,507
CG_00142,126.63292830000034,37.48262889999983,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,508
CG_00154,126.63517830000035,37.47812889999984,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,509
CG_00155,126.63517830000035,37.480378899999835,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,510
CG_00169,126.63742830000035,37.480378899999835,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,511
CG_00156,126.63517830000035,37.48262889999983,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,512
CG_00141,126.63292830000034,37.480378899999835,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,513
CG_00126,126.63067830000034,37.480378899999835,1,555,570,2.0,0.213,0.0,182.0,medium,561.0,514
CG_00168,126.63742830000035,37.47587889999984,1,548,564,2.0,0.0,0.0,432.0,medium,554.4000000000001,515
CG_00257,126.65317830000038,37.3768789,2,552,536,2.0,0.0,0.0,97.5,medium,545.6,516
CG_00276,126.65542830000038,37.3768789,2,552,536,2.0,0.0,0.0,97.5,medium,545.6,517
CG_00275,126.65542830000038,37.3746289,2,552,536,2.0,0.0,0.0,97.5,medium,545.6,518
CG_00256,126.65317830000038,37.3746289,2,552,536,2.0,0.0,0.0,97.5,medium,545.6,519
CG_00255,126.65317830000038,37.3723789,2,552,536,2.0,0.0,0.0,97.5,medium,545.6,520
CG_00242,126.65092830000037,37.3723789,2,552,536,2.0,0.0,0.0,97.5,medium,545.6,521
CG_00956,126.73867830000052,37.54337889999974,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,522
CG_00976,126.74317830000052,37.55012889999973,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,523
CG_00958,126.73867830000052,37.54787889999973,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,524
CG_00957,126.73867830000052,37.545628899999734,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,525
CG_00959,126.73867830000052,37.55012889999973,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,526
CG_00973,126.74317830000052,37.54337889999974,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,527
CG_00974,126.74317830000052,37.545628899999734,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,528
CG_00975,126.74317830000052,37.54787889999973,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,529
CG_00944,126.73642830000051,37.54787889999973,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,530
CG_00967,126.74092830000052,37.54337889999974,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,531
CG_00968,126.74092830000052,37.545628899999734,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,532
CG_00969,126.74092830000052,37.54787889999973,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,533
CG_00970,126.74092830000052,37.55012889999973,1,539,525,2.0,0.472,0.0,291.1,medium,533.4,534
CG_00535,126.68242830000042,37.46912889999985,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,535
CG_00534,126.68242830000042,37.466878899999855,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,536
CG_00495,126.67792830000042,37.47137889999985,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,537
CG_00494,126.67792830000042,37.46912889999985,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,538
CG_00493,126.67792830000042,37.466878899999855,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,539
CG_00492,126.67792830000042,37.46462889999986,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,540
CG_00472,126.67567830000041,37.47137889999985,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,541
CG_00471,126.67567830000041,37.46912889999985,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,542
CG_00470,126.67567830000041,37.466878899999855,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,543
CG_00392,126.6689283000004,37.453378899999876,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,544
CG_00391,126.6689283000004,37.45112889999988,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,545
CG_00512,126.68017830000042,37.46462889999986,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,546
CG_00338,126.66217830000039,37.45562889999987,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,547
CG_00337,126.66217830000039,37.453378899999876,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,548
CG_00367,126.6666783000004,37.45562889999987,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,549
CG_00366,126.6666783000004,37.453378899999876,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,550
CG_00365,126.6666783000004,37.45112889999988,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,551
CG_00364,126.6666783000004,37.44887889999988,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,552
CG_00322,126.65992830000039,37.453378899999876,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,553
CG_00321,126.65992830000039,37.45112889999988,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,554
CG_00347,126.6644283000004,37.45562889999987,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,555
CG_00346,126.6644283000004,37.453378899999876,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,556
CG_00345,126.6644283000004,37.45112889999988,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,557
CG_00344,126.6644283000004,37.44887889999988,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,558
CG_00336,126.66217830000039,37.45112889999988,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,559
CG_00335,126.66217830000039,37.44887889999988,1,521,548,2.0,0.657,0.0,331.7,medium,531.8,560
CG_00515,126.68017830000042,37.47137889999985,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,561
CG_00514,126.68017830000042,37.46912889999985,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,562
CG_00513,126.68017830000042,37.466878899999855,1,521,548,2.0,0.43,0.0,279.4,medium,531.8,563
CG_00741,126.71392830000048,37.46237889999986,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,564
CG_00740,126.71392830000048,37.460128899999866,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,565
CG_00739,126.71392830000048,37.45787889999987,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,566
CG_00738,126.71392830000048,37.45562889999987,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,567
CG_00717,126.71167830000047,37.46237889999986,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,568
CG_00753,126.71617830000048,37.45787889999987,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,569
CG_00752,126.71617830000048,37.45562889999987,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,570
CG_00754,126.71617830000048,37.460128899999866,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,571
CG_00716,126.71167830000047,37.460128899999866,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,572
CG_00715,126.71167830000047,37.45787889999987,1,536,522,2.0,0.0,0.0,434.0,medium,530.4,573
CG_00780,126.71842830000048,37.532128899999755,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,574
CG_00779,126.71842830000048,37.52987889999976,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,575
CG_00781,126.71842830000048,37.53437889999975,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,576
CG_00759,126.71617830000048,37.532128899999755,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,577
CG_00761,126.71617830000048,37.53662889999975,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,578
CG_00760,126.71617830000048,37.53437889999975,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,579
CG_00926,126.73417830000051,37.545628899999734,1,523,533,2.0,0.0,0.0,300.0,medium,527.0,580
CG_00888,126.7296783000005,37.54787889999973,1,523,533,2.0,0.0,0.0,300.0,medium,527.0,581
CG_00908,126.7319283000005,37.545628899999734,1,523,533,2.0,0.0,0.0,300.0,medium,527.0,582
CG_00909,126.7319283000005,37.54787889999973,1,523,533,2.0,0.0,0.0,300.0,medium,527.0,583
CG_00864,126.7274283000005,37.545628899999734,1,523,533,2.0,0.0,0.0,300.0,medium,527.0,584
CG_00887,126.7296783000005,37.545628899999734,1,523,533,2.0,0.0,0.0,300.0,medium,527.0,585
CG_00727,126.71167830000047,37.52987889999976,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,586
CG_00728,126.71167830000047,37.532128899999755,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,587
CG_00758,126.71617830000048,37.52987889999976,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,588
CG_00746,126.71392830000048,37.53437889999975,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,589
CG_00747,126.71392830000048,37.53662889999975,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,590
CG_00745,126.71392830000048,37.532128899999755,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,591
CG_00744,126.71392830000048,37.52987889999976,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,592
CG_00704,126.70942830000047,37.532128899999755,1,523,533,2.0,0.0,0.0,280.0,medium,527.0,593
CG_00691,126.70717830000046,37.59287889999966,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,594
CG_00690,126.70717830000046,37.590628899999665,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,595
CG_00672,126.70492830000046,37.58837889999967,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,596
CG_00687,126.70717830000046,37.583878899999675,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,597
CG_00688,126.70717830000046,37.58612889999967,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,598
CG_00733,126.71167830000047,37.58612889999967,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,599
CG_00712,126.70942830000047,37.59512889999966,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,600
CG_00709,126.70942830000047,37.58612889999967,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,601
CG_00711,126.70942830000047,37.59287889999966,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,602
CG_00734,126.71167830000047,37.59512889999966,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,603
CG_00732,126.71167830000047,37.583878899999675,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,604
CG_00714,126.70942830000047,37.59962889999965,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,605
CG_00689,126.70717830000046,37.58837889999967,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,606
CG_00710,126.70942830000047,37.58837889999967,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,607
CG_00708,126.70942830000047,37.583878899999675,1,526,512,2.0,0.0,0.0,175.0,medium,520.4,608
CG_00694,126.70717830000046,37.59962889999965,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,609
CG_00693,126.70717830000046,37.597378899999654,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,610
CG_00692,126.70717830000046,37.59512889999966,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,611
CG_00713,126.70942830000047,37.597378899999654,1,526,512,2.0,0.0,0.0,213.0,medium,520.4,612
CG_00198,126.64192830000036,37.480378899999835,1,518,505,2.0,0.0,0.0,208.0,medium,512.8,613
CG_00199,126.64192830000036,37.48262889999983,1,518,505,2.0,0.0,0.0,208.0,medium,512.8,614
CG_00213,126.64417830000036,37.48262889999983,1,518,505,2.0,0.0,0.0,208.0,medium,512.8,615
CG_00241,126.64867830000037,37.480378899999835,1,518,505,2.0,0.0,0.0,208.0,medium,512.8,616
CG_00228,126.64642830000037,37.48262889999983,1,518,505,2.0,0.0,0.0,208.0,medium,512.8,617
CG_00183,126.63967830000036,37.47812889999984,1,518,505,2.0,0.0,0.0,208.0,medium,512.8,618
CG_00184,126.63967830000036,37.480378899999835,1,518,505,2.0,0.0,0.0,208.0,medium,512.8,619
CG_00159,126.63742830000035,37.3971289,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,620
CG_00160,126.63742830000035,37.3993789,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,621
CG_00174,126.63967830000036,37.4016289,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,622
CG_00173,126.63967830000036,37.3993789,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,623
CG_00172,126.63967830000036,37.3971289,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,624
CG_00161,126.63742830000035,37.4016289,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,625
CG_00191,126.64192830000036,37.4038789,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,626
CG_00190,126.64192830000036,37.4016289,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,627
CG_00147,126.63517830000035,37.3993789,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,628
CG_00146,126.63517830000035,37.3971289,1,514,500,2.0,0.483,0.0,219.8,medium,508.4,629
CG_00064,126.61492830000032,37.4151289,1,491,478,2.0,0.0,0.0,489.0,medium,485.79999999999995,630
CG_00065,126.61492830000032,37.4173789,1,491,478,2.0,0.0,0.0,489.0,medium,485.79999999999995,631
CG_00057,126.61267830000031,37.4151289,1,491,478,2.0,0.0,0.0,489.0,medium,485.79999999999995,632
CG_00058,126.61267830000031,37.4173789,1,491,478,2.0,0.0,0.0,489.0,medium,485.79999999999995,633
CG_00363,126.6666783000004,37.4038789,1,491,478,2.0,0.0,0.0,310.0,medium,485.79999999999995,634
CG_00390,126.6689283000004,37.4061289,1,491,478,2.0,0.0,0.0,310.0,medium,485.79999999999995,635
CG_00442,126.67342830000041,37.4038789,1,491,478,2.0,0.0,0.0,310.0,medium,485.79999999999995,636
CG_00415,126.6711783000004,37.4038789,1,491,478,2.0,0.0,0.0,310.0,medium,485.79999999999995,637
CG_00416,126.6711783000004,37.4061289,1,491,478,2.0,0.0,0.0,310.0,medium,485.79999999999995,638
CG_00389,126.6689283000004,37.4038789,1,491,478,2.0,0.0,0.0,310.0,medium,485.79999999999995,639
CG_00443,126.67342830000041,37.4061289,1,491,478,2.0,0.0,0.0,310.0,medium,485.79999999999995,640
CG_00348,126.6644283000004,37.460128899999866,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,641
CG_00349,126.6644283000004,37.46237889999986,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,642
CG_00368,126.6666783000004,37.460128899999866,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,643
CG_00394,126.6689283000004,37.46237889999986,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,644
CG_00393,126.6689283000004,37.460128899999866,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,645
CG_00369,126.6666783000004,37.46237889999986,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,646
CG_00395,126.6689283000004,37.46462889999986,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,647
CG_00370,126.6666783000004,37.46462889999986,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,648
CG_00422,126.6711783000004,37.46462889999986,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,649
CG_00420,126.6711783000004,37.460128899999866,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,650
CG_00421,126.6711783000004,37.46237889999986,1,323,315,1.0,0.0,0.0,605.3,high,479.69999999999993,651
CG_00279,126.65542830000038,37.3926289,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,652
CG_00278,126.65542830000038,37.3903789,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,653
CG_00299,126.65767830000038,37.3948789,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,654
CG_00298,126.65767830000038,37.3926289,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,655
CG_00259,126.65317830000038,37.3926289,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,656
CG_00258,126.65317830000038,37.3903789,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,657
CG_00246,126.65092830000037,37.3948789,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,658
CG_00247,126.65092830000037,37.3971289,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,659
CG_00245,126.65092830000037,37.3926289,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,660
CG_00244,126.65092830000037,37.3903789,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,661
CG_00261,126.65317830000038,37.3971289,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,662
CG_00280,126.65542830000038,37.3948789,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,663
CG_00281,126.65542830000038,37.3971289,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,664
CG_00260,126.65317830000038,37.3948789,1,481,468,2.0,0.435,0.0,0.0,medium,475.79999999999995,665
CG_00117,126.63067830000034,37.3903789,1,468,456,2.0,0.438,0.0,0.0,medium,463.20000000000005,666
CG_00100,126.62842830000034,37.3881289,1,468,456,2.0,0.438,0.0,0.0,medium,463.20000000000005,667
CG_00131,126.63292830000034,37.3881289,1,468,456,2.0,0.438,0.0,0.0,medium,463.20000000000005,668
CG_00115,126.63067830000034,37.3858789,1,468,456,2.0,0.438,0.0,0.0,medium,463.20000000000005,669
CG_00116,126.63067830000034,37.3881289,1,468,456,2.0,0.438,0.0,0.0,medium,463.20000000000005,670
CG_00099,126.62842830000034,37.3858789,1,468,456,2.0,0.438,0.0,0.0,medium,463.20000000000005,671
CG_00132,126.63292830000034,37.3903789,1,468,456,2.0,0.438,0.0,0.0,medium,463.20000000000005,672
CG_00101,126.62842830000034,37.3903789,1,468,456,2.0,0.438,0.0,0.0,medium,463.20000000000005,673
CG_00031,126.56092830000023,37.49837889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,674
CG_00028,126.55867830000022,37.49612889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,675
CG_00020,126.55417830000022,37.49837889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,676
CG_00029,126.55867830000022,37.49837889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,677
CG_00032,126.56317830000023,37.49612889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,678
CG_00027,126.55642830000022,37.5006288999998,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,679
CG_00026,126.55642830000022,37.49837889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,680
CG_00025,126.55642830000022,37.49612889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,681
CG_00024,126.55642830000022,37.493878899999814,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,682
CG_00033,126.56317830000023,37.49837889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,683
CG_00030,126.56092830000023,37.49612889999981,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,684
CG_00021,126.55417830000022,37.5006288999998,1,469,447,2.0,0.0,2.0,124.0,medium,460.2,685
CG_00661,126.70492830000046,37.480378899999835,1,455,444,2.0,0.669,0.0,322.0,medium,450.6,686
CG_00662,126.70492830000046,37.48262889999983,1,455,444,2.0,0.669,0.0,322.0,medium,450.6,687
CG_00674,126.70717830000046,37.47812889999984,1,455,444,2.0,0.669,0.0,322.0,medium,450.6,688
CG_00675,126.70717830000046,37.480378899999835,1,455,444,2.0,0.669,0.0,322.0,medium,450.6,689
CG_00354,126.6644283000004,37.511878899999786,1,288,292,1.0,0.0,0.0,664.8,high,434.40000000000003,690
CG_00378,126.6666783000004,37.50962889999979,1,288,292,1.0,0.0,0.0,664.8,high,434.40000000000003,691
CG_00353,126.6644283000004,37.50962889999979,1,288,292,1.0,0.0,0.0,664.8,high,434.40000000000003,692
CG_00497,126.67792830000042,37.5051288999998,2,280,279,1.0,0.0,0.0,806.5,high,419.40000000000003,693
CG_00521,126.68017830000042,37.51412889999978,2,280,279,1.0,0.0,0.0,1166.65,high,419.40000000000003,694
CG_00501,126.67792830000042,37.51412889999978,2,280,279,1.0,0.0,0.0,1166.65,high,419.40000000000003,695
CG_00517,126.68017830000042,37.5051288999998,2,280,279,1.0,0.0,0.0,806.5,high,419.40000000000003,696
CG_00327,126.65992830000039,37.46462889999986,1,404,425,2.0,0.0,0.0,54.0,medium,412.4,697
CG_00294,126.65542830000038,37.46462889999986,1,404,425,2.0,0.0,0.0,54.0,medium,412.4,698
CG_00312,126.65767830000038,37.46462889999986,1,404,425,2.0,0.0,0.0,54.0,medium,412.4,699
CG_00274,126.65317830000038,37.466878899999855,1,404,425,2.0,0.0,0.0,54.0,medium,412.4,700
CG_00273,126.65317830000038,37.46462889999986,1,404,425,2.0,0.0,0.0,54.0,medium,412.4,701
CG_00295,126.65542830000038,37.466878899999855,1,404,425,2.0,0.0,0.0,54.0,medium,412.4,702
CG_00313,126.65767830000038,37.466878899999855,1,404,425,2.0,0.0,0.0,54.0,medium,412.4,703
CG_00328,126.65992830000039,37.466878899999855,1,404,425,2.0,0.0,0.0,54.0,medium,412.4,704
CG_00091,126.62617830000033,37.4151289,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,705
CG_00573,126.68917830000044,37.493878899999814,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,706
CG_00572,126.68917830000044,37.49162889999982,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,707
CG_00564,126.68692830000043,37.48937889999982,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,708
CG_00566,126.68692830000043,37.493878899999814,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,709
CG_00565,126.68692830000043,37.49162889999982,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,710
CG_00553,126.68467830000043,37.48937889999982,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,711
CG_00537,126.68242830000042,37.493878899999814,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,712
CG_00105,126.62842830000034,37.4173789,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,713
CG_00104,126.62842830000034,37.4151289,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,714
CG_00426,126.6711783000004,37.49162889999982,1,276,268,1.0,0.0,0.0,608.2,high,409.20000000000005,715
CG_00427,126.6711783000004,37.493878899999814,1,276,268,1.0,0.0,0.0,608.2,high,409.20000000000005,716
CG_00082,126.62392830000033,37.4128789,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,717
CG_00083,126.62392830000033,37.4151289,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,718
CG_00090,126.62617830000033,37.4128789,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,719
CG_00089,126.62617830000033,37.4106289,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,720
CG_00374,126.6666783000004,37.49612889999981,1,276,268,1.0,0.0,0.0,608.2,high,409.20000000000005,721
CG_00103,126.62842830000034,37.4128789,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,722
CG_00102,126.62842830000034,37.4106289,1,276,268,1.0,0.0,0.0,1575.0,high,409.20000000000005,723
CG_00400,126.6689283000004,37.493878899999814,1,276,268,1.0,0.0,0.0,608.2,high,409.20000000000005,724
CG_00451,126.67342830000041,37.49612889999981,1,276,268,1.0,0.0,0.0,608.2,high,409.20000000000005,725
CG_00450,126.67342830000041,37.493878899999814,1,276,268,1.0,0.0,0.0,608.2,high,409.20000000000005,726
CG_00399,126.6689283000004,37.49162889999982,1,276,268,1.0,0.0,0.0,608.2,high,409.20000000000005,727
CG_00555,126.68467830000043,37.493878899999814,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,728
CG_00554,126.68467830000043,37.49162889999982,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,729
CG_00574,126.68917830000044,37.49612889999981,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,730
CG_00536,126.68242830000042,37.49162889999982,1,276,268,1.0,0.0,0.0,663.1,high,409.20000000000005,731
CG_00645,126.70267830000046,37.46237889999986,1,352,369,2.0,0.376,1.0,249.0,medium,358.79999999999995,732
CG_00646,126.70267830000046,37.46462889999986,1,352,369,2.0,0.376,1.0,249.0,medium,358.79999999999995,733
CG_00153,126.63517830000035,37.473628899999845,1,338,348,2.0,0.313,0.0,43.4,medium,342.0,734
CG_00152,126.63517830000035,37.47137889999985,1,338,348,2.0,0.313,0.0,43.4,medium,342.0,735
CG_00696,126.70942830000047,37.49162889999982,1,345,336,2.0,0.0,0.0,317.0,medium,341.4,736
CG_00695,126.70942830000047,37.48937889999982,1,345,336,2.0,0.0,0.0,317.0,medium,341.4,737
CG_00720,126.71167830000047,37.493878899999814,1,345,336,2.0,0.0,0.0,317.0,medium,341.4,738
CG_00719,126.71167830000047,37.49162889999982,1,345,336,2.0,0.0,0.0,317.0,medium,341.4,739
CG_00721,126.71167830000047,37.49612889999981,1,345,336,2.0,0.0,0.0,317.0,medium,341.4,740
CG_00718,126.71167830000047,37.48937889999982,1,345,336,2.0,0.0,0.0,317.0,medium,341.4,741
CG_00722,126.71167830000047,37.49837889999981,1,345,336,2.0,0.0,0.0,317.0,medium,341.4,742
CG_00474,126.67567830000041,37.5006288999998,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,743
CG_00473,126.67567830000041,37.49837889999981,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,744
CG_00432,126.6711783000004,37.5051288999998,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,745
CG_00404,126.6689283000004,37.5028788999998,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,746
CG_00431,126.6711783000004,37.5028788999998,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,747
CG_00376,126.6666783000004,37.5006288999998,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,748
CG_00377,126.6666783000004,37.5028788999998,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,749
CG_00454,126.67342830000041,37.5028788999998,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,750
CG_00453,126.67342830000041,37.5006288999998,1,339,343,2.0,0.0,0.0,270.0,medium,340.6,751
CG_00098,126.62617830000033,37.473628899999845,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,752
CG_00123,126.63067830000034,37.47137889999985,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,753
CG_00097,126.62617830000033,37.47137889999985,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,754
CG_00139,126.63292830000034,37.47137889999985,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,755
CG_00124,126.63067830000034,37.473628899999845,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,756
CG_00109,126.62842830000034,37.466878899999855,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,757
CG_00122,126.63067830000034,37.46912889999985,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,758
CG_00111,126.62842830000034,37.47137889999985,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,759
CG_00121,126.63067830000034,37.466878899999855,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,760
CG_00110,126.62842830000034,37.46912889999985,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,761
CG_00138,126.63292830000034,37.46912889999985,1,225,218,1.0,0.0,2.0,722.2,high,333.29999999999995,762
