grid_id,cx,cy,linked_schools,linked_school_count,forecast_2029,forecast_2031,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,xgb_predicted_2029,xgb_predicted_2031
CG_00134,126.63292830000034,37.453378899999876,"[""[np.str_('인천신선초등학교')]""]",1,190,184,1.0,0.0,1.0,796.8,high,281.4,805,322,431
CG_00119,126.63067830000034,37.45112889999988,"[""[np.str_('인천신선초등학교')]""]",1,190,184,1.0,0.0,1.0,796.8,high,281.4,806,322,432
CG_00118,126.63067830000034,37.44887889999988,"[""[np.str_('인천신선초등학교')]""]",1,190,184,1.0,0.0,1.0,796.8,high,281.4,807,313,387
CG_00071,126.61942830000032,37.3948789,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,808,232,324
CG_00072,126.61942830000032,37.3971289,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,809,232,324
CG_00641,126.70042830000045,37.58837889999967,"[""[np.str_('인천아라초등학교')]""]",1,276,268,2.0,0.0,0.0,166.0,medium,272.8,810,218,231
CG_00185,126.63967830000036,37.53662889999975,"[""[np.str_('인천경명초등학교')]""]",1,276,268,2.0,0.0,0.0,96.0,medium,272.8,811,472,313
CG_00170,126.63742830000035,37.53662889999975,"[""[np.str_('인천경명초등학교')]""]",1,276,268,2.0,0.0,0.0,96.0,medium,272.8,812,472,310
CG_00171,126.63742830000035,37.538878899999744,"[""[np.str_('인천경명초등학교')]""]",1,276,268,2.0,0.0,0.0,96.0,medium,272.8,813,460,266
CG_00068,126.61717830000032,37.3948789,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,814,232,324
CG_00070,126.61942830000032,37.3926289,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,815,260,324
CG_00640,126.70042830000045,37.58612889999967,"[""[np.str_('인천아라초등학교')]""]",1,276,268,2.0,0.0,0.0,166.0,medium,272.8,816,218,231
CG_00186,126.63967830000036,37.538878899999744,"[""[np.str_('인천경명초등학교')]""]",1,276,268,2.0,0.0,0.0,96.0,medium,272.8,817,460,269
CG_00077,126.62167830000033,37.3971289,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,818,189,322
CG_00076,126.62167830000033,37.3948789,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,819,189,322
CG_00657,126.70267830000046,37.583878899999675,"[""[np.str_('인천아라초등학교')]""]",1,276,268,2.0,0.0,0.0,166.0,medium,272.8,820,188,190
CG_00659,126.70267830000046,37.58837889999967,"[""[np.str_('인천아라초등학교')]""]",1,276,268,2.0,0.0,0.0,166.0,medium,272.8,821,218,230
CG_00658,126.70267830000046,37.58612889999967,"[""[np.str_('인천아라초등학교')]""]",1,276,268,2.0,0.0,0.0,166.0,medium,272.8,822,218,232
CG_00066,126.61717830000032,37.3903789,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,823,260,324
CG_00639,126.70042830000045,37.583878899999675,"[""[np.str_('인천아라초등학교')]""]",1,276,268,2.0,0.0,0.0,166.0,medium,272.8,824,187,189
CG_00638,126.70042830000045,37.58162889999968,"[""[np.str_('인천아라초등학교')]""]",1,276,268,2.0,0.0,0.0,166.0,medium,272.8,825,187,189
CG_00243,126.65092830000037,37.3746289,"[""[np.str_('인천첨단초등학교')]""]",1,276,268,2.0,0.0,0.0,100.0,medium,272.8,826,479,438
CG_00277,126.65542830000038,37.3791289,"[""[np.str_('인천송명초등학교')]""]",1,276,268,2.0,0.0,0.0,95.0,medium,272.8,827,351,355
CG_00078,126.62167830000033,37.3993789,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,828,191,322
CG_00067,126.61717830000032,37.3926289,"[""[np.str_('인천현송초등학교')]""]",1,276,268,2.0,0.0,0.0,122.0,medium,272.8,829,260,324
CG_00296,126.65767830000038,37.3768789,"[""[np.str_('인천송명초등학교')]""]",1,276,268,2.0,0.0,0.0,95.0,medium,272.8,830,206,324
CG_00297,126.65767830000038,37.3791289,"[""[np.str_('인천송명초등학교')]""]",1,276,268,2.0,0.0,0.0,95.0,medium,272.8,831,206,324
CG_00763,126.71617830000048,37.54112889999974,"[""[np.str_('인천해서초등학교')]""]",1,270,263,2.0,0.478,0.0,268.2,medium,267.2,832,451,248
CG_00799,126.72067830000049,37.53662889999975,"[""[np.str_('인천해서초등학교')]""]",1,270,263,2.0,0.478,0.0,268.2,medium,267.2,833,478,333
CG_00782,126.71842830000048,37.53662889999975,"[""[np.str_('인천해서초등학교')]""]",1,270,263,2.0,0.478,0.0,268.2,medium,267.2,834,465,327
CG_00783,126.71842830000048,37.538878899999744,"[""[np.str_('인천해서초등학교')]""]",1,270,263,2.0,0.478,0.0,268.2,medium,267.2,835,451,341
CG_00762,126.71617830000048,37.538878899999744,"[""[np.str_('인천해서초등학교')]""]",1,270,263,2.0,0.478,0.0,268.2,medium,267.2,836,451,341
CG_00498,126.67792830000042,37.50737889999979,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,837,540,444
CG_00477,126.67567830000041,37.50962889999979,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,838,541,450
CG_00478,126.67567830000041,37.511878899999786,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,839,545,617
CG_00499,126.67792830000042,37.50962889999979,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,840,540,444
CG_00500,126.67792830000042,37.511878899999786,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,841,544,612
CG_00539,126.68242830000042,37.511878899999786,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,842,507,505
CG_00476,126.67567830000041,37.50737889999979,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,843,541,450
CG_00518,126.68017830000042,37.50737889999979,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,844,499,416
CG_00519,126.68017830000042,37.50962889999979,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,845,499,416
CG_00520,126.68017830000042,37.511878899999786,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,846,503,502
CG_00538,126.68242830000042,37.50962889999979,"[""[np.str_('인천석남초등학교')]""]",1,171,173,1.0,0.0,0.0,1010.3,high,257.7,847,504,419
CG_00961,126.74092830000052,37.45112889999988,"[""[np.str_('인천장수초등학교')]""]",1,149,145,1.0,0.0,0.0,602.6,high,221.1,848,394,595
CG_00928,126.73642830000051,37.45112889999988,"[""[np.str_('인천장수초등학교')]""]",1,149,145,1.0,0.0,0.0,602.6,high,221.1,849,409,595
CG_00945,126.73867830000052,37.44887889999988,"[""[np.str_('인천장수초등학교')]""]",1,149,145,1.0,0.0,0.0,602.6,high,221.1,850,404,546
CG_00927,126.73642830000051,37.44887889999988,"[""[np.str_('인천장수초등학교')]""]",1,149,145,1.0,0.0,0.0,602.6,high,221.1,851,403,546
CG_00960,126.74092830000052,37.44887889999988,"[""[np.str_('인천장수초등학교')]""]",1,149,145,1.0,0.0,0.0,602.6,high,221.1,852,389,546
CG_00946,126.73867830000052,37.45112889999988,"[""[np.str_('인천장수초등학교')]""]",1,149,145,1.0,0.0,0.0,602.6,high,221.1,853,409,595
CG_00947,126.73867830000052,37.453378899999876,"[""[np.str_('인천장수초등학교')]""]",1,149,145,1.0,0.0,0.0,602.6,high,221.1,854,409,595
CG_00287,126.65542830000038,37.44662889999989,"[""[np.str_('인천학익초등학교')]""]",1,147,143,1.0,0.0,0.0,784.3,high,218.1,855,340,395
CG_00305,126.65767830000038,37.44662889999989,"[""[np.str_('인천학익초등학교')]""]",1,147,143,1.0,0.0,0.0,784.3,high,218.1,856,326,373
CG_00319,126.65992830000039,37.44662889999989,"[""[np.str_('인천학익초등학교')]""]",1,147,143,1.0,0.0,0.0,784.3,high,218.1,857,451,375
CG_00307,126.65767830000038,37.45112889999988,"[""[np.str_('인천학익초등학교')]""]",1,147,143,1.0,0.0,0.0,784.3,high,218.1,858,332,388
CG_00306,126.65767830000038,37.44887889999988,"[""[np.str_('인천학익초등학교')]""]",1,147,143,1.0,0.0,0.0,784.3,high,218.1,859,326,344
CG_00288,126.65542830000038,37.44887889999988,"[""[np.str_('인천학익초등학교')]""]",1,147,143,1.0,0.0,0.0,784.3,high,218.1,860,343,366
CG_00289,126.65542830000038,37.45112889999988,"[""[np.str_('인천학익초등학교')]""]",1,147,143,1.0,0.0,0.0,784.3,high,218.1,861,352,411
CG_00522,126.68017830000042,37.51637889999978,"[""[np.str_('인천가석초등학교')]""]",1,109,106,1.0,0.0,0.0,1323.0,high,161.7,862,668,761
CG_00523,126.68017830000042,37.518628899999776,"[""[np.str_('인천가석초등학교')]""]",1,109,106,1.0,0.0,0.0,1323.0,high,161.7,863,818,761
CG_00542,126.68242830000042,37.518628899999776,"[""[np.str_('인천가석초등학교')]""]",1,109,106,1.0,0.0,0.0,1323.0,high,161.7,864,823,764
CG_00540,126.68242830000042,37.51412889999978,"[""[np.str_('인천가석초등학교')]""]",1,109,106,1.0,0.0,0.0,1323.0,high,161.7,865,641,512
CG_00541,126.68242830000042,37.51637889999978,"[""[np.str_('인천가석초등학교')]""]",1,109,106,1.0,0.0,0.0,1323.0,high,161.7,866,673,764
CG_00503,126.67792830000042,37.518628899999776,"[""[np.str_('인천가석초등학교')]""]",1,109,106,1.0,0.0,0.0,1323.0,high,161.7,867,859,883
CG_00475,126.67567830000041,37.5028788999998,"[""[np.str_('인천천마초등학교')]""]",1,109,106,1.0,0.0,0.0,602.7,high,161.7,868,512,491
CG_00502,126.67792830000042,37.51637889999978,"[""[np.str_('인천가석초등학교')]""]",1,109,106,1.0,0.0,0.0,1323.0,high,161.7,869,709,883
CG_00516,126.68017830000042,37.5028788999998,"[""[np.str_('인천천마초등학교')]""]",1,109,106,1.0,0.0,0.0,602.7,high,161.7,870,515,457
CG_00496,126.67792830000042,37.5028788999998,"[""[np.str_('인천천마초등학교')]""]",1,109,106,1.0,0.0,0.0,602.7,high,161.7,871,511,485
CG_00586,126.69367830000044,37.4218789,"[""[np.str_('인천연수초등학교')]""]",1,99,97,1.0,0.0,0.0,714.9,high,147.3,872,322,490
CG_00587,126.69367830000044,37.4241289,"[""[np.str_('인천연수초등학교')]""]",1,99,97,1.0,0.0,0.0,714.9,high,147.3,873,322,509
CG_00233,126.64867830000037,37.4038789,"[""[np.str_('인천명선초등학교')]""]",1,99,97,1.0,0.0,0.0,917.9,high,147.3,874,530,395
CG_00204,126.64417830000036,37.4038789,"[""[np.str_('인천명선초등학교')]""]",1,99,97,1.0,0.0,0.0,917.9,high,147.3,875,530,395
CG_00218,126.64642830000037,37.4038789,"[""[np.str_('인천명선초등학교')]""]",1,99,97,1.0,0.0,0.0,917.9,high,147.3,876,530,395
CG_00219,126.64642830000037,37.4061289,"[""[np.str_('인천명선초등학교')]""]",1,99,97,1.0,0.0,0.0,917.9,high,147.3,877,530,395
CG_00049,126.61267830000031,37.3836289,"[""[np.str_('인천송빛초등학교')]""]",1,99,97,1.0,0.0,0.0,716.0,high,147.3,878,260,358
CG_00051,126.61267830000031,37.3881289,"[""[np.str_('인천송빛초등학교')]""]",1,99,97,1.0,0.0,0.0,716.0,high,147.3,879,260,324
CG_00044,126.61042830000031,37.3858789,"[""[np.str_('인천송빛초등학교')]""]",1,99,97,1.0,0.0,0.0,716.0,high,147.3,880,260,355
CG_00205,126.64417830000036,37.4061289,"[""[np.str_('인천명선초등학교')]""]",1,99,97,1.0,0.0,0.0,917.9,high,147.3,881,530,395
CG_00585,126.69367830000044,37.4196289,"[""[np.str_('인천연수초등학교')]""]",1,99,97,1.0,0.0,0.0,714.9,high,147.3,882,299,446
CG_00052,126.61267830000031,37.3903789,"[""[np.str_('인천송빛초등학교')]""]",1,99,97,1.0,0.0,0.0,716.0,high,147.3,883,260,324
CG_00061,126.61492830000032,37.3881289,"[""[np.str_('인천송빛초등학교')]""]",1,99,97,1.0,0.0,0.0,716.0,high,147.3,884,260,324
CG_00059,126.61492830000032,37.3836289,"[""[np.str_('인천송빛초등학교')]""]",1,99,97,1.0,0.0,0.0,716.0,high,147.3,885,260,358
CG_00050,126.61267830000031,37.3858789,"[""[np.str_('인천송빛초등학교')]""]",1,99,97,1.0,0.0,0.0,716.0,high,147.3,886,260,355
CG_00060,126.61492830000032,37.3858789,"[""[np.str_('인천송빛초등학교')]""]",1,99,97,1.0,0.0,0.0,716.0,high,147.3,887,260,355
CG_00248,126.65092830000037,37.3993789,"[""[np.str_('인천명선초등학교')]""]",1,99,97,1.0,0.0,0.0,917.9,high,147.3,888,455,407
CG_00249,126.65092830000037,37.4016289,"[""[np.str_('인천명선초등학교')]""]",1,99,97,1.0,0.0,0.0,917.9,high,147.3,889,417,394
CG_00596,126.69592830000045,37.4196289,"[""[np.str_('인천연수초등학교')]""]",1,99,97,1.0,0.0,0.0,714.9,high,147.3,890,342,446
CG_00577,126.69142830000044,37.4218789,"[""[np.str_('인천연수초등학교')]""]",1,99,97,1.0,0.0,0.0,714.9,high,147.3,891,322,490
CG_00597,126.69592830000045,37.4218789,"[""[np.str_('인천연수초등학교')]""]",1,99,97,1.0,0.0,0.0,714.9,high,147.3,892,365,490
CG_00977,126.74542830000053,37.480378899999835,"[""[np.str_('인천금마초등학교')]""]",1,133,130,2.0,0.0,0.0,415.0,medium,131.8,893,114,312
CG_00981,126.74992830000053,37.480378899999835,"[""[np.str_('인천금마초등학교')]""]",1,133,130,2.0,0.0,0.0,415.0,medium,131.8,894,114,315
CG_00982,126.74992830000053,37.48262889999983,"[""[np.str_('인천금마초등학교')]""]",1,133,130,2.0,0.0,0.0,415.0,medium,131.8,895,114,315
CG_00980,126.74767830000053,37.48262889999983,"[""[np.str_('인천금마초등학교')]""]",1,133,130,2.0,0.0,0.0,415.0,medium,131.8,896,114,315
CG_00979,126.74767830000053,37.480378899999835,"[""[np.str_('인천금마초등학교')]""]",1,133,130,2.0,0.0,0.0,415.0,medium,131.8,897,114,315
CG_00978,126.74542830000053,37.48262889999983,"[""[np.str_('인천금마초등학교')]""]",1,133,130,2.0,0.0,0.0,415.0,medium,131.8,898,114,312
CG_00080,126.62167830000033,37.47812889999984,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,899,166,379
CG_00087,126.62392830000033,37.47812889999984,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,900,166,379
CG_00075,126.61942830000032,37.480378899999835,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,901,212,374
CG_00073,126.61942830000032,37.47587889999984,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,902,209,382
CG_00074,126.61942830000032,37.47812889999984,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,903,209,382
CG_00088,126.62392830000033,37.480378899999835,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,904,169,372
CG_00086,126.62392830000033,37.47587889999984,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,905,166,379
CG_00081,126.62167830000033,37.480378899999835,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,906,169,372
CG_00079,126.62167830000033,37.47587889999984,"[""[np.str_('인천송월초등학교')]""]",1,124,120,2.0,0.0,4.0,247.0,medium,122.4,907,166,379
CG_00593,126.69367830000044,37.59287889999966,"[""[np.str_('인천원당초등학교')]""]",1,109,106,2.0,0.0,0.0,320.0,medium,107.8,908,190,206
CG_00595,126.69367830000044,37.61537889999963,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,909,210,221
CG_00594,126.69367830000044,37.59512889999966,"[""[np.str_('인천원당초등학교')]""]",1,109,106,2.0,0.0,0.0,320.0,medium,107.8,910,190,206
CG_00486,126.67567830000041,37.58162889999968,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,911,160,349
CG_00487,126.67567830000041,37.583878899999675,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,912,160,349
CG_00610,126.69592830000045,37.61312889999963,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,913,241,221
CG_00609,126.69592830000045,37.61087889999963,"[""[np.str_('인천신검단초등학교')]""]",1,109,106,2.0,0.0,0.0,95.0,medium,107.8,914,241,221
CG_00484,126.67567830000041,37.577128899999686,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,915,160,349
CG_00465,126.67342830000041,37.583878899999675,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,916,144,203
CG_00623,126.69817830000045,37.61087889999963,"[""[np.str_('인천신검단초등학교')]""]",1,109,106,2.0,0.0,0.0,95.0,medium,107.8,917,241,227
CG_00624,126.69817830000045,37.61312889999963,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,918,241,227
CG_00625,126.69817830000045,37.61537889999963,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,919,253,227
CG_00643,126.70042830000045,37.61087889999963,"[""[np.str_('인천신검단초등학교')]""]",1,109,106,2.0,0.0,0.0,95.0,medium,107.8,920,241,224
CG_00440,126.6711783000004,37.577128899999686,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,921,144,207
CG_00642,126.70042830000045,37.60862889999964,"[""[np.str_('인천신검단초등학교')]""]",1,109,106,2.0,0.0,0.0,95.0,medium,107.8,922,241,222
CG_00441,126.6711783000004,37.57937889999968,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,923,144,207
CG_00584,126.69142830000044,37.61762889999962,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,924,210,221
CG_00608,126.69592830000045,37.60862889999964,"[""[np.str_('인천신검단초등학교')]""]",1,109,106,2.0,0.0,0.0,95.0,medium,107.8,925,241,220
CG_00611,126.69592830000045,37.61537889999963,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,926,253,221
CG_00622,126.69817830000045,37.60862889999964,"[""[np.str_('인천신검단초등학교')]""]",1,109,106,2.0,0.0,0.0,95.0,medium,107.8,927,241,226
CG_00575,126.68917830000044,37.61537889999963,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,928,294,299
CG_00576,126.68917830000044,37.61762889999962,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,929,294,299
CG_00485,126.67567830000041,37.57937889999968,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,930,160,349
CG_00583,126.69142830000044,37.61537889999963,"[""[np.str_('인천목향초등학교')]""]",1,109,106,2.0,0.0,0.0,235.0,medium,107.8,931,210,221
CG_00592,126.69367830000044,37.590628899999665,"[""[np.str_('인천원당초등학교')]""]",1,109,106,2.0,0.0,0.0,320.0,medium,107.8,932,190,210
CG_00582,126.69142830000044,37.59512889999966,"[""[np.str_('인천원당초등학교')]""]",1,109,106,2.0,0.0,0.0,320.0,medium,107.8,933,190,206
CG_00463,126.67342830000041,37.57937889999968,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,934,144,203
CG_00464,126.67342830000041,37.58162889999968,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,935,144,203
CG_00581,126.69142830000044,37.59287889999966,"[""[np.str_('인천원당초등학교')]""]",1,109,106,2.0,0.0,0.0,320.0,medium,107.8,936,190,206
CG_00462,126.67342830000041,37.577128899999686,"[""[np.str_('인천한들초등학교')]""]",1,109,106,2.0,0.0,0.0,91.0,medium,107.8,937,144,203
CG_00580,126.69142830000044,37.590628899999665,"[""[np.str_('인천원당초등학교')]""]",1,109,106,2.0,0.0,0.0,320.0,medium,107.8,938,190,210
CG_00318,126.65992830000039,37.4151289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,939,298,343
CG_00332,126.66217830000039,37.4083789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,940,272,264
CG_00317,126.65992830000039,37.4128789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,941,300,343
CG_00334,126.66217830000039,37.4128789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,942,300,343
CG_00314,126.65992830000039,37.4061289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,943,292,264
CG_00282,126.65542830000038,37.4061289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,944,296,287
CG_00284,126.65542830000038,37.4106289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,945,283,357
CG_00303,126.65767830000038,37.4128789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,946,175,341
CG_00302,126.65767830000038,37.4106289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,947,180,334
CG_00331,126.66217830000039,37.4061289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,948,292,264
CG_00300,126.65767830000038,37.4061289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,949,167,262
CG_00301,126.65767830000038,37.4083789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,950,147,262
CG_00333,126.66217830000039,37.4106289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,951,305,336
CG_00316,126.65992830000039,37.4106289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,952,305,336
CG_00315,126.65992830000039,37.4083789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,953,272,264
CG_00263,126.65317830000038,37.4083789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,954,404,394
CG_00262,126.65317830000038,37.4061289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,955,424,394
CG_00304,126.65767830000038,37.4151289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,956,173,341
CG_00283,126.65542830000038,37.4083789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,957,276,287
CG_00285,126.65542830000038,37.4128789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,958,278,364
CG_00286,126.65542830000038,37.4151289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,959,275,364
CG_00250,126.65092830000037,37.4083789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,960,404,394
CG_00251,126.65092830000037,37.4106289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,961,447,448
CG_00265,126.65317830000038,37.4128789,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,962,442,455
CG_00264,126.65317830000038,37.4106289,"[""[np.str_('인천새봄초등학교')]""]",1,99,97,2.0,0.0,0.0,120.0,low,98.2,963,447,448
CG_00035,126.6036783000003,37.453378899999876,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,964,288,432
CG_00034,126.6036783000003,37.45112889999988,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,965,288,433
CG_00038,126.6059283000003,37.45112889999988,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,966,288,433
CG_00037,126.6059283000003,37.44887889999988,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,967,279,388
CG_00040,126.6059283000003,37.45562889999987,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,968,289,433
CG_00039,126.6059283000003,37.453378899999876,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,969,288,432
CG_00041,126.6081783000003,37.45112889999988,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,970,224,429
CG_00042,126.6081783000003,37.453378899999876,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,971,224,428
CG_00043,126.6081783000003,37.45562889999987,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,972,225,428
CG_00047,126.61042830000031,37.453378899999876,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,973,224,428
CG_00048,126.61042830000031,37.45562889999987,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,974,225,428
CG_00036,126.6036783000003,37.45562889999987,"[""[np.str_('인천연안초등학교')]""]",1,25,24,1.0,0.0,1.0,620.0,high,36.9,975,289,433
CG_00007,126.4146783,37.44887889999988,"[""[np.str_('인천용유초등학교')]""]",1,5,5,1.0,0.0,0.0,13471.8,high,7.5,976,207,286
CG_00006,126.4146783,37.44662889999989,"[""[np.str_('인천용유초등학교')]""]",1,5,5,1.0,0.0,0.0,13471.8,high,7.5,977,204,290
CG_00003,126.4124283,37.44437889999989,"[""[np.str_('인천용유초등학교')]""]",1,5,5,1.0,0.0,0.0,13471.8,high,7.5,978,204,290
CG_00005,126.4124283,37.44887889999988,"[""[np.str_('인천용유초등학교')]""]",1,5,5,1.0,0.0,0.0,13471.8,high,7.5,979,207,286
CG_00002,126.4101783,37.44887889999988,"[""[np.str_('인천용유초등학교')]""]",1,5,5,1.0,0.0,0.0,13471.8,high,7.5,980,207,286
CG_00000,126.4101783,37.44437889999989,"[""[np.str_('인천용유초등학교')]""]",1,5,5,1.0,0.0,0.0,13471.8,high,7.5,981,203,290
