관리번호,공원명,공원구분,위도,경도,공원면적,gu,시설유형,park_function_class,park_function_label,park_function_basis
28110-00104,마법의성공원,어린이공원,37.49702826,126.5702894,4347.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00103,동물의숲공원,어린이공원,37.47544577,126.5191944,3129.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00102,날아라부메랑공원,어린이공원,37.48436623,126.5490243,1515.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00101,스파이더맨공원,어린이공원,37.49221122,126.5067019,2384.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00100,해저대탐험공원,어린이공원,37.4763299,126.5311004,2028.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00099,나비의꿈공원,어린이공원,37.50184253,126.5031475,2292.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00098,영종하늘도시 26호,소공원,37.49363769,126.5790311,3062.0,중구,소공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00009,매화공원,어린이공원,37.50092289,126.4876078,1886.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00008,모란공원,어린이공원,37.4961381,126.4915469,2008.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00007,초롱공원,어린이공원,37.4994107,126.4893832,1758.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00006,앵두공원,어린이공원,37.50302273,126.4896082,2860.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00005,도원공원,어린이공원,37.46710636,126.6381621,494.0,중구,어린이공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28110-00002,율목공원,어린이공원,37.47040288,126.6328233,9785.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00001,자유공원,근린공원,37.47457949,126.6226894,68112.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00041,자전거공원,어린이공원,37.49850897,126.5035312,1630.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00039,반길안공원,근린공원,37.47840641,126.5149274,14444.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00038,새부리공원,근린공원,37.47968895,126.5129791,14967.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00037,파크골프공원,근린공원,37.48978153,126.554357,16941.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00036,갯벌공원,근린공원,37.48255921,126.5370957,23259.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00035,방죽공원,근린공원,37.49281711,126.5721494,17404.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00034,월촌공원,근린공원,37.50057434,126.5693242,45073.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00033,배곶공원,근린공원,37.49334972,126.5652165,19304.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00032,선사공원,근린공원,37.4951776,126.5549014,31629.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00031,구석말공원,근린공원,37.48564112,126.5526025,10085.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00030,안양골공원,근린공원,37.48359714,126.5450208,14543.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00029,큰말공원,근린공원,37.4768762,126.5131651,10746.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00027,운남제1호공원,근린공원,37.49088179,126.5310506,11065.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00026,진달래공원,어린이공원,37.49209604,126.5283644,1500.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00025,은방울공원,어린이공원,37.49232952,126.5310761,1501.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00024,오가공원,어린이공원,37.49505197,126.5308652,1503.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00018,큰말공원,어린이공원,37.48181912,126.5101199,2068.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00017,용샘공원,어린이공원,37.48459863,126.5122676,2805.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00016,눈돌공원,어린이공원,37.48422918,126.5090904,6166.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00015,뒷마루공원,근린공원,37.49145945,126.4876069,12500.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00014,앞마루공원,근린공원,37.49430175,126.4877598,13701.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00013,영마루공원,근린공원,37.49564134,126.4875425,60116.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00012,유수지공원,근린공원,37.49966379,126.480475,58961.0,중구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28110-00011,창포공원,어린이공원,37.4923136,126.4844559,1523.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00010,나리공원,어린이공원,37.4978014,126.4834584,2000.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00066,영종하늘도시 12호,소공원,37.49509062,126.4982615,1410.0,중구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28110-00065,영종하늘도시 11호,소공원,37.48247928,126.5421773,670.0,중구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28110-00064,영종하늘도시 8호,소공원,37.47564583,126.5228568,989.0,중구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28110-00063,영종하늘도시 5호,소공원,37.48280559,126.5458341,353.0,중구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28110-00062,영종하늘도시 3호,소공원,37.5055464,126.4992547,4517.0,중구,소공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00061,영종하늘도시 2호,소공원,37.48319647,126.5226911,1222.0,중구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28110-00060,영종하늘도시 1호,소공원,37.49567456,126.4999821,1230.0,중구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28110-00059,비밀의벽공원,어린이공원,37.49405819,126.5700345,6077.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00058,옹달샘공원,어린이공원,37.49725951,126.5658659,6571.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00057,인디언공원,어린이공원,37.49926293,126.5673499,3323.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00056,크라켄공원,어린이공원,37.47154831,126.5206536,5805.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00055,캐리비안해적공원,어린이공원,37.47173821,126.5156592,3555.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00054,기린공원,어린이공원,37.482284,126.5254794,3400.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00053,비행기공원,어린이공원,37.48083435,126.5184019,6247.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00052,꽃대궐공원,어린이공원,37.49589133,126.5638693,1980.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00051,철새공원,어린이공원,37.48270765,126.5484128,2971.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00050,갯벌놀이공원,어린이공원,37.48001373,126.5433825,2255.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00049,착시나라공원,어린이공원,37.48996059,126.4937786,2097.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00048,무지개길공원2,어린이공원,37.48043144,126.5152632,3216.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00047,무지개길공원1,어린이공원,37.48145908,126.5133909,3717.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00046,지도여행공원,어린이공원,37.49150465,126.5045792,5129.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00045,과일천국공원,어린이공원,37.49335425,126.5061947,1663.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00044,우주탐험공원,어린이공원,37.49402028,126.4977659,9020.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28110-00043,잎새바람공원,어린이공원,37.49699326,126.4994867,1641.0,중구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28110-00042,날아라UFO공원,어린이공원,37.49666953,126.5002014,5167.0,중구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00090,감중공원,어린이공원,37.49314463,126.6737637,5572.0,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00089,당하어린이공원,어린이공원,37.5842079,126.6791439,1800.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00088,가좌공원,근린공원,37.48863024,126.6812545,8939.0,서구,근린공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00086,원당지구 5호 어린이공원,어린이공원,37.59058589,126.7008355,2320.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00084,봉화공원,어린이공원,37.59873298,126.6366252,1741.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00083,밭고잔공원,어린이공원,37.59646892,126.626822,2066.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00082,마전지구6호 어린이공원,어린이공원,37.61431762,126.6552669,1502.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00081,마전지구5호 어린이공원,어린이공원,37.61370127,126.6578739,3861.0,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00080,마전지구4호 어린이공원,어린이공원,37.61211212,126.6636616,1576.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00079,마전지구3호 어린이공원,어린이공원,37.61167416,126.6621117,2135.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00078,마전지구2호 어린이공원,어린이공원,37.61222651,126.664535,7446.0,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00077,당하지구7호 어린이공원,어린이공원,37.58887806,126.6709325,2566.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00076,당하지구6호 어린이공원,어린이공원,37.5911071,126.6700029,1669.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00075,당하지구5호 어린이공원,어린이공원,37.59293488,126.6731833,5865.0,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00074,당하지구4호 어린이공원,어린이공원,37.58920266,126.6780356,2456.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00073,당하지구3호 어린이공원,어린이공원,37.59091115,126.6785574,2164.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00072,당하지구2호 어린이공원,어린이공원,37.59492972,126.6777007,1956.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00071,당하지구 1호공원,근린공원,37.59186624,126.6741366,28761.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00070,원당지구 4호 어린이공원,어린이공원,37.59931561,126.6984068,2950.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00069,원당지구 3호공원,근린공원,37.59811318,126.7022858,11115.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00068,원당지구 2호공원,근린공원,37.59444584,126.698606,10227.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00067,원당지구 1호공원,근린공원,37.59507942,126.6908204,18321.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00066,불로지구5호 어린이공원,어린이공원,37.61215454,126.689229,2253.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00065,불로지구4호 어린이공원,어린이공원,37.6105344,126.6857177,2758.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00064,불로지구3호 어린이공원,어린이공원,37.61215221,126.6853666,1513.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00118,물병자리공원,어린이공원,37.53836207,126.6427153,88118.9,서구,어린이공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00117,염소자리공원,어린이공원,37.54049664,126.6426464,3934.3,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00116,전갈자리공원,어린이공원,37.540271,126.6299053,2007.8,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00115,황소자리공원,어린이공원,37.53876426,126.627701,6083.7,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00114,북두칠성공원,어린이공원,37.5402588,126.6266205,2531.6,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00113,천칭자리공원,어린이공원,37.5402432,126.6230541,2057.3,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00112,처녀자리공원,어린이공원,37.54058488,126.6208535,1974.2,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00111,까투렴공원,근린공원,37.54439514,126.6217846,21210.1,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00110,용머리공원,근린공원,37.53565781,126.6603341,15840.5,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00109,금산공원,근린공원,37.5551403,126.625411,12431.8,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00108,포리공원,근린공원,37.52767778,126.6428138,14216.2,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00107,문점공원,근린공원,37.52295456,126.6282657,12814.9,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00106,연일공원,근린공원,37.5406974,126.6554122,30552.7,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00105,사염공원,근린공원,37.54237626,126.6493445,85351.8,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00104,늘푸른공원,근린공원,37.54230862,126.6235125,43329.7,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00103,소염도공원,소공원,37.48634578,126.6664339,1268.0,서구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28260-00102,대촌공원,근린공원,37.59558706,126.6336177,10875.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00101,버들공원,어린이공원,37.59565578,126.636467,2066.0,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00100,불로5호소공원,소공원,37.61315197,126.6871272,546.0,서구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28260-00099,불로4호소공원,소공원,37.61057466,126.6857177,368.0,서구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28260-00098,경서2공원(아라뱃길 물류단지),근린공원,37.56615691,126.609919,20177.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00097,경서1공원(아라뱃길 물류단지),근린공원,37.56143004,126.6188103,13214.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00096,검암소공원,소공원,37.5597432,126.6754821,641.0,서구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28260-00095,백석공원(마),근린공원,37.58971146,126.5997688,45013.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00094,한들방죽공원(라),근린공원,37.5904312,126.621691,10869.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00093,반월공원(나),근린공원,37.5944608,126.616871,10970.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00092,경서근린공원,근린공원,37.55670473,126.6687691,21935.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00091,청라1호공원,근린공원,37.53152887,126.6034799,10000.0,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00144,두물머리공원,수변공원,37.5899664685,126.7139732342,12677.6,서구,수변공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00142,아름드리공원,소공원,37.5889728571,126.7088426992,1275.7,서구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28260-00141,광명큰나무공원,소공원,37.5866696025,126.7115744988,941.0,서구,소공원,playground_like,놀이터급·초소형 공간,"어린이공원 최소 규모 기준인 1,500㎡ 미만 또는 면적 정보 없음"
28260-00140,바래미공원,어린이공원,37.5919137059,126.7195037025,3794.0,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00139,아랫목어린이공원,어린이공원,37.6024530532,126.715066291,2159.9,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00138,웃목어린이공원,어린이공원,37.5965817768,126.7064081579,4699.1,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00137,재미한창공원,어린이공원,37.5917859475,126.7161939394,1763.9,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00136,동글동글나이테공원,어린이공원,37.5874640504,126.7175062391,2283.2,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00135,해든공원,어린이공원,37.5846194939,126.7083375375,8251.8,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00134,가람풍경공원,어린이공원,37.5843019103,126.7149827659,2912.3,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00133,맑은물빛공원,근린공원,37.5907885638,126.7012748907,32687.5,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00132,아라노을공원,근린공원,37.5857673884,126.7047702297,48206.9,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00131,도담공원,근린공원,37.5992788866,126.7108342297,28592.8,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00130,아라센트럴파크,근린공원,37.5881979154,126.7115268715,55690.3,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00129,새별공원,근린공원,37.5816183145,126.7175390255,34663.6,서구,근린공원,neighborhood_park_scale,근린공원급 활동규모 공원,"근린생활권 근린공원 규모 기준 10,000㎡ 이상"
28260-00128,모래성공원,어린이공원,37.5248577,126.6306565,1806.3,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00127,물방울공원,어린이공원,37.5213691,126.6261902,2593.8,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00126,사자자리공원,어린이공원,37.5207561,126.6239982,2580.4,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00125,물고기자리공원,어린이공원,37.52656032,126.6272089,3806.5,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
28260-00124,흰여울공원,어린이공원,37.5279411,126.6267344,2965.5,서구,어린이공원,small_child_park,소규모 어린이공원급,"어린이공원 최소 규모 기준 이상이나 분석상 운영 기준 3,000㎡ 미만"
28260-00123,거울어린이공원,어린이공원,37.5281894,126.6548912,8963.9,서구,어린이공원,mid_activity_park,활동규모 공원,"본 프로젝트의 분석상 운영 기준 3,000㎡ 이상"
