grid_id,cx,cy,gu,gu_assignment_method,linked_schools,linked_school_count,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,candidate_total_pop_current,candidate_child_current,gu_predicted_2029,gu_predicted_2031,actual_2025,gu_growth_factor_2029,gu_growth_factor_2031,legacy_forecast_2029,legacy_forecast_2031,legacy_xgb_predicted_2029,legacy_xgb_predicted_2031,forecast_2029,forecast_2031,xgb_predicted_2029,xgb_predicted_2031,nearest_park_dist,nearest_pg_dist,demand_label,demand_note,demand_model_version
CG_00366,126.65514575385173,37.462153716978264,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,60.8,743,1059.101,67.27,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,62,59,62,59,686.0,1664.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00337,126.65289575385172,37.462153716978264,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,13.0,1346,214.411,14.452,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,13,13,13,13,845.6,1584.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00400,126.65739575385173,37.46665371697826,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,50.2,857,614.962,55.839,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,51,49,51,49,1254.9,1910.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00422,126.65964575385173,37.462153716978264,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,76.8,595,1344.162,85.376,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,78,75,78,75,614.6,2175.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00424,126.65964575385173,37.46665371697826,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,104.0,391,1269.137,115.238,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,106,101,106,101,1020.8,1865.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00423,126.65964575385173,37.46440371697826,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,123.6,302,2012.046,136.909,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,126,120,126,120,784.0,2048.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00365,126.65514575385173,37.45990371697827,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,113.0,348,1978.069,125.64,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,115,110,115,110,716.6,1896.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00398,126.65739575385173,37.462153716978264,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,43.2,942,750.965,47.699,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,44,42,44,42,852.4,1937.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00397,126.65739575385173,37.45990371697827,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,24.6,1208,433.038,27.505,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,25,24,25,24,876.7,2064.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00399,126.65739575385173,37.46440371697826,미추홀구,linked_school_majority,['인천숭의초등학교'],1,2.0,0.0,0.0,1115.2,medium,95.4,442,1601.694,106.182,29598,28346,32268,0.9172554853105244,0.8784554357257964,1039,968,1039,968,97,93,97,93,1002.2,1844.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00392,126.65739575385173,37.4396537169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,64.2,707,812.821,71.188,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,65,63,65,63,133.1,2306.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00361,126.65514575385173,37.441903716978295,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,98.4,421,1248.21,109.32,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,100,96,100,96,0.0,2646.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00360,126.65514575385173,37.4396537169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,15.0,1318,189.5,16.597,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,15,15,15,15,173.5,2233.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00390,126.65739575385173,37.435153716978306,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,0.0,1573,6.034,0.386,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,0,0,0,0,408.5,1770.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00417,126.65964575385173,37.441903716978295,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,144.6,237,1835.903,160.79,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,147,141,147,141,329.4,2820.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00415,126.65964575385173,37.4374037169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,33.2,1097,422.837,36.562,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,34,32,34,32,74.0,2309.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00436,126.66189575385174,37.441903716978295,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,171.2,185,2169.85,190.038,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,174,167,174,167,557.0,3047.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00434,126.66189575385174,37.4374037169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,20.6,1246,299.337,22.843,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,21,20,21,20,369.4,2779.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00435,126.66189575385174,37.4396537169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,83.8,536,1061.08,92.931,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,85,82,85,82,70.6,2590.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00391,126.65739575385173,37.4374037169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,41.2,979,634.851,45.894,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,42,40,42,40,181.5,1997.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00393,126.65739575385173,37.441903716978295,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,205.4,138,2596.201,227.378,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,209,200,209,200,302.0,2606.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00359,126.65514575385173,37.4374037169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,37.6,1030,640.713,41.685,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,38,37,38,37,54.0,2233.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00449,126.66414575385174,37.441903716978295,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,60.8,744,834.212,67.123,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,62,59,62,59,367.3,3028.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00416,126.65964575385173,37.4396537169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,154.2,213,1955.127,171.232,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,157,150,157,150,0.0,2434.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00448,126.66414575385174,37.4396537169783,미추홀구,linked_school_majority,['인천학산초등학교'],1,3.0,2.845,0.0,74.1,low,57.8,774,809.433,63.926,29598,28346,32268,0.9172554853105244,0.8784554357257964,682,618,682,618,59,56,59,56,248.8,2858.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00402,126.65739575385173,37.52965371697816,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,153.2,217,1083.122,144.455,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,152,155,152,155,394.1,7887.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00401,126.65739575385173,37.527403716978164,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,73.4,624,492.444,69.259,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,73,74,73,74,256.4,8095.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00371,126.65514575385173,37.53190371697816,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,90.8,475,639.167,85.245,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,90,92,90,92,618.2,8106.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00369,126.65514575385173,37.527403716978164,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,5.0,1443,33.032,4.405,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,5,5,5,5,338.8,7848.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00370,126.65514575385173,37.52965371697816,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,82.8,546,584.622,77.971,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,82,84,82,84,175.2,8066.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00403,126.65739575385173,37.53190371697816,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,207.0,136,1464.474,195.316,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,205,210,205,210,562.7,8050.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00338,126.65289575385172,37.52965371697816,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,263.4,78,1860.774,248.17,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,261,267,261,267,603.2,7456.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00427,126.65964575385173,37.53190371697816,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,80.8,559,572.736,76.385,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,80,82,80,82,494.6,8222.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00425,126.65964575385173,37.527403716978164,서구,linked_school_majority,['인천초은초등학교'],1,3.0,1.763,0.0,96.3,low,106.8,371,713.667,100.344,78265,79926,74390,1.0520903347224089,1.0744186046511628,678,598,678,598,106,108,106,108,438.2,8276.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00680,126.67764575385176,37.48915371697822,서구,linked_school_majority,['인천가림초등학교'],1,3.0,3.108,0.0,414.7,low,79.8,569,1203.899,75.543,78265,79926,74390,1.0520903347224089,1.0744186046511628,150,121,150,121,79,81,79,81,278.2,3170.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00753,126.68214575385177,37.49590371697821,서구,linked_school_majority,['인천가림초등학교'],1,3.0,3.108,0.0,414.7,low,87.8,497,1633.986,83.114,78265,79926,74390,1.0520903347224089,1.0744186046511628,150,121,150,121,87,89,87,89,607.7,3864.2,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00995,126.7046457538518,37.49815371697821,부평구,linked_school_majority,['인천산곡남초등학교'],1,2.0,0.0,0.0,1002.6,medium,55.0,806,953.019,66.151,31630,28973,36723,0.8613130735506358,0.7889605969011246,270,213,270,213,57,52,57,52,484.4,3960.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01019,126.70689575385181,37.49140371697822,부평구,linked_school_majority,['인천산곡남초등학교'],1,2.0,0.0,0.0,1002.6,medium,114.0,341,1751.554,137.057,31630,28973,36723,0.8613130735506358,0.7889605969011246,270,213,270,213,118,108,118,108,1139.7,3298.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00962,126.7023957538518,37.493653716978216,부평구,linked_school_majority,['인천산곡남초등학교'],1,2.0,0.0,0.0,1002.6,medium,24.8,1207,425.245,29.616,31630,28973,36723,0.8613130735506358,0.7889605969011246,270,213,270,213,26,23,26,23,940.5,3493.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00992,126.7046457538518,37.49140371697822,부평구,linked_school_majority,['인천산곡남초등학교'],1,2.0,0.0,0.0,1002.6,medium,62.0,733,955.947,74.802,31630,28973,36723,0.8613130735506358,0.7889605969011246,270,213,270,213,64,59,64,59,699.6,3040.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00964,126.7023957538518,37.49815371697821,부평구,linked_school_majority,['인천산곡남초등학교'],1,2.0,0.0,0.0,1002.6,medium,71.2,637,1230.327,85.399,31630,28973,36723,0.8613130735506358,0.7889605969011246,270,213,270,213,74,67,74,67,726.4,3779.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00963,126.7023957538518,37.49590371697821,부평구,linked_school_majority,['인천산곡남초등학교'],1,2.0,0.0,0.0,1002.6,medium,9.6,1394,159.375,11.062,31630,28973,36723,0.8613130735506358,0.7889605969011246,270,213,270,213,10,9,10,9,841.7,3601.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_01022,126.70689575385181,37.49815371697821,부평구,linked_school_majority,['인천산곡남초등학교'],1,2.0,0.0,0.0,1002.6,medium,90.8,474,1572.487,109.149,31630,28973,36723,0.8613130735506358,0.7889605969011246,270,213,270,213,94,86,94,86,712.9,3908.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00595,126.67314575385176,37.5026537169782,서구,linked_school_majority,['인천석남서초등학교'],1,2.0,0.0,0.0,863.9,medium,44.4,924,824.15,41.798,78265,79926,74390,1.0520903347224089,1.0744186046511628,193,148,193,148,44,45,44,45,765.6,5199.7,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00483,126.66639575385175,37.500403716978205,서구,linked_school_majority,['인천석남서초등학교'],1,2.0,0.0,0.0,863.9,medium,7.0,1423,104.263,6.445,78265,79926,74390,1.0520903347224089,1.0744186046511628,193,148,193,148,7,7,7,7,1147.7,5146.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00553,126.67089575385175,37.5026537169782,서구,linked_school_majority,['인천석남서초등학교'],1,2.0,0.0,0.0,863.9,medium,55.8,793,1039.776,52.62,78265,79926,74390,1.0520903347224089,1.0744186046511628,193,148,193,148,55,57,55,57,630.0,5195.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00518,126.66864575385175,37.5026537169782,서구,linked_school_majority,['인천석남서초등학교'],1,2.0,0.0,0.0,863.9,medium,76.8,597,1433.183,72.53,78265,79926,74390,1.0520903347224089,1.0744186046511628,193,148,193,148,76,78,76,78,764.0,5172.1,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00554,126.67089575385175,37.5049037169782,서구,linked_school_majority,['인천석남서초등학교'],1,2.0,0.0,0.0,863.9,medium,65.8,692,1228.298,62.161,78265,79926,74390,1.0520903347224089,1.0744186046511628,193,148,193,148,65,67,65,67,381.3,5444.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00594,126.67314575385176,37.500403716978205,서구,linked_school_majority,['인천석남서초등학교'],1,2.0,0.0,0.0,863.9,medium,55.4,798,857.858,52.508,78265,79926,74390,1.0520903347224089,1.0744186046511628,193,148,193,148,55,56,55,56,953.0,5013.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00484,126.66639575385175,37.5026537169782,서구,linked_school_majority,['인천석남서초등학교'],1,2.0,0.0,0.0,863.9,medium,5.0,1444,94.568,4.786,78265,79926,74390,1.0520903347224089,1.0744186046511628,193,148,193,148,5,5,5,5,923.5,5130.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00376,126.65514575385173,37.60165371697805,서구,linked_school_majority,['인천왕길초등학교'],1,3.0,3.46,0.0,0.0,low,73.4,623,880.726,68.986,78265,79926,74390,1.0520903347224089,1.0744186046511628,326,262,326,262,73,74,73,74,102.7,16351.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00375,126.65514575385173,37.59940371697805,서구,linked_school_majority,['인천왕길초등학교'],1,3.0,3.46,0.0,0.0,low,124.2,297,1344.669,117.138,78265,79926,74390,1.0520903347224089,1.0744186046511628,326,262,326,262,123,126,123,126,592.3,16460.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00303,126.64839575385172,37.60165371697805,서구,linked_school_majority,['인천왕길초등학교'],1,3.0,3.46,0.0,0.0,low,65.8,691,830.92,62.025,78265,79926,74390,1.0520903347224089,1.0744186046511628,326,262,326,262,65,67,65,67,836.3,16181.6,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00289,126.64614575385171,37.603903716978046,서구,linked_school_majority,['인천왕길초등학교'],1,3.0,3.46,0.0,0.0,low,1.0,1514,7.966,0.595,78265,79926,74390,1.0520903347224089,1.0744186046511628,326,262,326,262,1,1,1,1,536.0,16483.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00342,126.65289575385172,37.59940371697805,서구,linked_school_majority,['인천왕길초등학교'],1,3.0,3.46,0.0,0.0,low,14.0,1335,154.136,13.323,78265,79926,74390,1.0520903347224089,1.0744186046511628,326,262,326,262,14,14,14,14,530.3,15923.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00404,126.65739575385173,37.60165371697805,서구,linked_school_majority,['인천왕길초등학교'],1,3.0,3.46,0.0,0.0,low,56.4,789,678.936,53.18,78265,79926,74390,1.0520903347224089,1.0744186046511628,326,262,326,262,56,57,56,57,293.7,16162.0,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00184,126.6348957538517,37.462153716978264,중구,linked_school_majority,['인천신광초등학교'],1,2.0,0.0,1.0,61.3,medium,7.0,1421,79.855,6.364,18912,19596,17592,1.0750341064120055,1.1139154160982265,673,663,673,663,7,7,7,7,70.3,70.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00186,126.6348957538517,37.46665371697826,중구,linked_school_majority,['인천신광초등학교'],1,2.0,0.0,1.0,61.3,medium,24.4,1213,414.704,22.222,18912,19596,17592,1.0750341064120055,1.1139154160982265,673,663,673,663,24,25,24,25,211.4,211.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00185,126.6348957538517,37.46440371697826,중구,linked_school_majority,['인천신광초등학교'],1,2.0,0.0,1.0,61.3,medium,48.4,876,584.854,44.28,18912,19596,17592,1.0750341064120055,1.1139154160982265,673,663,673,663,48,49,48,49,49.9,49.9,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00204,126.6371457538517,37.46440371697826,중구,linked_school_majority,['인천신광초등학교'],1,2.0,0.0,1.0,61.3,medium,43.8,935,562.506,40.283,18912,19596,17592,1.0750341064120055,1.1139154160982265,673,663,673,663,43,45,43,45,256.3,256.3,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00203,126.6371457538517,37.462153716978264,중구,linked_school_majority,['인천신광초등학교'],1,2.0,0.0,1.0,61.3,medium,43.8,934,506.013,40.325,18912,19596,17592,1.0750341064120055,1.1139154160982265,673,663,673,663,43,45,43,45,204.8,204.8,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00205,126.6371457538517,37.46665371697826,중구,linked_school_majority,['인천신광초등학교'],1,2.0,0.0,1.0,61.3,medium,63.2,721,1080.646,57.907,18912,19596,17592,1.0750341064120055,1.1139154160982265,673,663,673,663,62,65,62,65,106.7,176.5,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
CG_00171,126.63264575385169,37.46440371697826,중구,linked_school_majority,['인천신광초등학교'],1,2.0,0.0,1.0,61.3,medium,103.6,395,1333.841,95.205,18912,19596,17592,1.0750341064120055,1.1139154160982265,673,663,673,663,102,106,102,106,107.4,107.4,잠재수혜인원 예측,구별 Prophet 총량과 1km 아동인구·100m 총인구 비례배분을 결합한 잠재수혜인원입니다.,gu_prophet_grid_alloc_v1_20260419
