grid_id,cx,cy,linked_schools,linked_school_count,forecast_2029,forecast_2031,worst_case_type,avg_green_ratio,avg_playground_count,avg_park_dist_m,land_feasibility_level,priority_score,candidate_rank,xgb_predicted_2029,xgb_predicted_2031
CG_00829,126.7251783000005,37.466878899999855,['인천동부초등학교'],1,1198,1255,2.0,0.21,2.0,147.6,medium,1220.8,174,349,278
CG_00807,126.72292830000049,37.46237889999986,['인천동부초등학교'],1,1198,1255,2.0,0.21,2.0,147.6,medium,1220.8,175,447,287
CG_00808,126.72292830000049,37.46462889999986,['인천동부초등학교'],1,1198,1255,2.0,0.21,2.0,147.6,medium,1220.8,176,344,286
CG_00774,126.71842830000048,37.49612889999981,['인천부평서초등학교'],1,1207,1176,2.0,0.251,0.0,304.0,medium,1194.6,177,977,914
CG_00832,126.7251783000005,37.49162889999982,['인천부평서초등학교'],1,1207,1176,2.0,0.251,0.0,304.0,medium,1194.6,178,806,875
CG_00812,126.72292830000049,37.49162889999982,['인천부평서초등학교'],1,1207,1176,2.0,0.251,0.0,304.0,medium,1194.6,179,801,871
CG_00773,126.71842830000048,37.493878899999814,['인천부평서초등학교'],1,1207,1176,2.0,0.251,0.0,304.0,medium,1194.6,180,769,750
CG_00792,126.72067830000049,37.49162889999982,['인천부평서초등학교'],1,1207,1176,2.0,0.251,0.0,304.0,medium,1194.6,181,783,759
CG_00793,126.72067830000049,37.493878899999814,['인천부평서초등학교'],1,1207,1176,2.0,0.251,0.0,304.0,medium,1194.6,182,783,750
CG_00813,126.72292830000049,37.493878899999814,['인천부평서초등학교'],1,1207,1176,2.0,0.251,0.0,304.0,medium,1194.6,183,801,870
CG_00833,126.7251783000005,37.493878899999814,['인천부평서초등학교'],1,1207,1176,2.0,0.251,0.0,304.0,medium,1194.6,184,806,874
CG_00853,126.7274283000005,37.5028788999998,['인천부평동초등학교'],1,1207,1176,2.0,0.444,0.0,409.0,medium,1194.6,185,1016,922
CG_00726,126.71167830000047,37.50962889999979,['인천마장초등학교'],1,802,782,1.0,0.0,0.0,839.7,high,1191.0,186,706,402
CG_00700,126.70942830000047,37.5028788999998,['인천마장초등학교'],1,802,782,1.0,0.0,0.0,839.7,high,1191.0,187,726,464
CG_00683,126.70717830000046,37.50962889999979,['인천마장초등학교'],1,802,782,1.0,0.0,0.0,839.7,high,1191.0,188,518,375
CG_00680,126.70717830000046,37.5028788999998,['인천마장초등학교'],1,802,782,1.0,0.0,0.0,839.7,high,1191.0,189,559,417
CG_00703,126.70942830000047,37.50962889999979,['인천마장초등학교'],1,802,782,1.0,0.0,0.0,839.7,high,1191.0,190,728,423
CG_00743,126.71392830000048,37.50737889999979,['인천마장초등학교'],1,802,782,1.0,0.0,0.0,839.7,high,1191.0,191,570,417
CG_00627,126.70042830000045,37.460128899999866,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,192,912,858
CG_00626,126.70042830000045,37.45787889999987,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,193,912,858
CG_00598,126.69592830000045,37.45787889999987,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,194,912,873
CG_00601,126.69592830000045,37.46462889999986,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,195,892,814
CG_00600,126.69592830000045,37.46237889999986,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,196,912,871
CG_00613,126.69817830000045,37.460128899999866,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,197,912,874
CG_00612,126.69817830000045,37.45787889999987,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,198,912,874
CG_00588,126.69367830000044,37.45787889999987,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,199,889,873
CG_00589,126.69367830000044,37.460128899999866,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,200,889,873
CG_00579,126.69142830000044,37.460128899999866,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,201,889,873
CG_00578,126.69142830000044,37.45787889999987,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,202,889,873
CG_00590,126.69367830000044,37.46237889999986,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,203,889,871
CG_00591,126.69367830000044,37.46462889999986,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,204,869,815
CG_00599,126.69592830000045,37.460128899999866,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,205,912,873
CG_00644,126.70267830000046,37.460128899999866,['인천경원초등학교'],1,1092,1149,2.0,0.682,0.0,73.2,medium,1114.8,206,843,858
CG_00234,126.64867830000037,37.4218789,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,207,1218,1142
CG_00253,126.65092830000037,37.4241289,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,208,998,1051
CG_00252,126.65092830000037,37.4218789,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,209,998,997
CG_00220,126.64642830000037,37.4218789,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,210,1218,1142
CG_00254,126.65092830000037,37.4263789,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,211,979,1023
CG_00236,126.64867830000037,37.4263789,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,212,1199,1168
CG_00237,126.64867830000037,37.4286289,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,213,1155,1166
CG_00235,126.64867830000037,37.4241289,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,214,1218,1196
CG_00221,126.64642830000037,37.4241289,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,215,1218,1196
CG_00266,126.65317830000038,37.4218789,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,216,998,997
CG_00267,126.65317830000038,37.4241289,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,217,998,1051
CG_00206,126.64417830000036,37.4241289,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,218,1218,1196
CG_00268,126.65317830000038,37.4263789,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,219,979,1023
CG_00222,126.64642830000037,37.4263789,['인천능허대초등학교'],1,1089,1061,2.0,0.705,2.0,204.8,medium,1077.8,220,1199,1168
CG_00371,126.6666783000004,37.466878899999855,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,221,761,814
CG_00398,126.6689283000004,37.47137889999985,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,222,687,834
CG_00424,126.6711783000004,37.46912889999985,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,223,670,806
CG_00425,126.6711783000004,37.47137889999985,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,224,670,806
CG_00423,126.6711783000004,37.466878899999855,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,225,670,810
CG_00372,126.6666783000004,37.46912889999985,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,226,761,812
CG_00373,126.6666783000004,37.47137889999985,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,227,761,812
CG_00352,126.6644283000004,37.47137889999985,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,228,761,812
CG_00396,126.6689283000004,37.466878899999855,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,229,687,836
CG_00397,126.6689283000004,37.46912889999985,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,230,687,834
CG_00350,126.6644283000004,37.466878899999855,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,231,761,814
CG_00351,126.6644283000004,37.46912889999985,['인천대화초등학교'],1,1050,1105,2.0,0.523,0.0,254.6,medium,1072.0,232,761,812
CG_00529,126.68242830000042,37.44887889999988,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,233,762,684
CG_00545,126.68467830000043,37.44662889999989,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,234,755,737
CG_00557,126.68692830000043,37.44887889999988,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,235,763,708
CG_00556,126.68692830000043,37.44662889999989,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,236,763,736
CG_00548,126.68467830000043,37.453378899999876,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,237,762,730
CG_00547,126.68467830000043,37.45112889999988,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,238,762,731
CG_00546,126.68467830000043,37.44887889999988,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,239,755,708
CG_00558,126.68692830000043,37.45112889999988,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,240,769,731
CG_00559,126.68692830000043,37.453378899999876,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,241,769,730
CG_00528,126.68242830000042,37.44662889999989,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,242,762,713
CG_00531,126.68242830000042,37.453378899999876,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,243,768,707
CG_00568,126.68917830000044,37.45112889999988,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,244,787,731
CG_00530,126.68242830000042,37.45112889999988,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,245,768,708
CG_00567,126.68917830000044,37.44887889999988,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,246,781,708
CG_00508,126.68017830000042,37.44662889999989,['인천주안남초등학교'],1,1049,1104,2.0,0.324,0.0,60.5,medium,1071.0,247,755,711
CG_00182,126.63967830000036,37.47587889999984,"['인천서흥초등학교', '인천동명초등학교']",2,1066,1069,2.0,0.0,0.0,320.0,medium,1067.2,248,178,155
CG_00943,126.73642830000051,37.545628899999734,"['인천안산초등학교', '인천병방초등학교']",2,1062,1058,2.0,0.236,0.0,295.55,medium,1060.4,249,296,124
CG_00203,126.64417830000036,37.4016289,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,250,1143,1117
CG_00202,126.64417830000036,37.3993789,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,251,1177,1158
CG_00215,126.64642830000037,37.3971289,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,252,1174,1158
CG_00214,126.64642830000037,37.3948789,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,253,1174,1152
CG_00229,126.64867830000037,37.3948789,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,254,1174,1152
CG_00230,126.64867830000037,37.3971289,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,255,1174,1158
CG_00201,126.64417830000036,37.3971289,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,256,1175,1158
CG_00200,126.64417830000036,37.3948789,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,257,1175,1152
CG_00187,126.64192830000036,37.3948789,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,258,1042,1116
CG_00216,126.64642830000037,37.3993789,['인천신정초등학교'],1,1042,1015,2.0,0.563,0.0,270.5,medium,1031.2,259,1176,1158
CG_00292,126.65542830000038,37.460128899999866,"['인천용정초등학교', '인천숭의초등학교']",2,1009,1061,2.0,0.0,0.0,52.0,medium,1029.8,260,405,520
CG_00293,126.65542830000038,37.46237889999986,"['인천용정초등학교', '인천숭의초등학교']",2,1009,1061,2.0,0.0,0.0,52.0,medium,1029.8,261,405,520
CG_00326,126.65992830000039,37.46237889999986,"['인천용정초등학교', '인천숭의초등학교']",2,1009,1061,2.0,0.0,0.0,52.0,medium,1029.8,262,498,498
CG_00272,126.65317830000038,37.46237889999986,"['인천용정초등학교', '인천숭의초등학교']",2,1009,1061,2.0,0.0,0.0,52.0,medium,1029.8,263,448,594
CG_00310,126.65767830000038,37.460128899999866,"['인천용정초등학교', '인천숭의초등학교']",2,1009,1061,2.0,0.0,0.0,52.0,medium,1029.8,264,385,498
CG_00311,126.65767830000038,37.46237889999986,"['인천용정초등학교', '인천숭의초등학교']",2,1009,1061,2.0,0.0,0.0,52.0,medium,1029.8,265,385,498
CG_00602,126.69592830000045,37.47812889999984,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,266,424,389
CG_00603,126.69592830000045,37.480378899999835,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,267,427,409
CG_00604,126.69592830000045,37.48262889999983,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,268,427,409
CG_00630,126.70042830000045,37.47812889999984,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,269,433,367
CG_00618,126.69817830000045,37.48262889999983,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,270,427,415
CG_00616,126.69817830000045,37.47812889999984,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,271,424,395
CG_00631,126.70042830000045,37.480378899999835,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,272,436,387
CG_00632,126.70042830000045,37.48262889999983,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,273,436,387
CG_00617,126.69817830000045,37.480378899999835,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,274,427,415
CG_00648,126.70267830000046,37.480378899999835,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,275,438,426
CG_00647,126.70267830000046,37.47812889999984,['인천상정초등학교'],1,990,1063,2.0,0.419,0.0,300.0,medium,1019.2,276,435,406
CG_00320,126.65992830000039,37.44887889999988,"['인천학익초등학교', '인천용일초등학교']",2,668,691,1.0,0.329,0.0,558.0,high,1015.8,277,371,286
CG_00137,126.63292830000034,37.466878899999855,"['인천신광초등학교', '인천신흥초등학교']",2,668,647,1.0,0.0,4.5,627.95,high,989.4,278,274,277
CG_00665,126.70492830000046,37.49612889999981,"['인천대정초등학교', '인천산곡남초등학교']",2,949,985,2.0,0.0,0.0,330.0,medium,963.4,279,286,355
CG_00676,126.70717830000046,37.49162889999982,"['인천대정초등학교', '인천산곡남초등학교']",2,949,985,2.0,0.0,0.0,330.0,medium,963.4,280,292,358
CG_00698,126.70942830000047,37.49612889999981,"['인천대정초등학교', '인천산곡남초등학교']",2,949,985,2.0,0.0,0.0,330.0,medium,963.4,281,481,581
CG_00678,126.70717830000046,37.49612889999981,"['인천대정초등학교', '인천산곡남초등학교']",2,949,985,2.0,0.0,0.0,330.0,medium,963.4,282,389,359
CG_00677,126.70717830000046,37.493878899999814,"['인천대정초등학교', '인천산곡남초등학교']",2,949,985,2.0,0.0,0.0,330.0,medium,963.4,283,292,348
CG_00699,126.70942830000047,37.49837889999981,"['인천대정초등학교', '인천산곡남초등학교']",2,949,985,2.0,0.0,0.0,330.0,medium,963.4,284,518,610
CG_00697,126.70942830000047,37.493878899999814,"['인천대정초등학교', '인천산곡남초등학교']",2,949,985,2.0,0.0,0.0,330.0,medium,963.4,285,384,459
CG_00664,126.70492830000046,37.493878899999814,"['인천대정초등학교', '인천산곡남초등학교']",2,949,985,2.0,0.0,0.0,330.0,medium,963.4,286,286,343
CG_00452,126.67342830000041,37.49837889999981,"['인천석남서초등학교', '인천봉화초등학교']",2,615,611,1.0,0.0,0.0,439.1,high,920.1,287,537,511
CG_00403,126.6689283000004,37.5006288999998,"['인천석남서초등학교', '인천봉화초등학교']",2,615,611,1.0,0.0,0.0,439.1,high,920.1,288,608,472
CG_00402,126.6689283000004,37.49837889999981,"['인천석남서초등학교', '인천봉화초등학교']",2,615,611,1.0,0.0,0.0,439.1,high,920.1,289,611,535
CG_00430,126.6711783000004,37.5006288999998,"['인천석남서초등학교', '인천봉화초등학교']",2,615,611,1.0,0.0,0.0,439.1,high,920.1,290,535,458
CG_00401,126.6689283000004,37.49612889999981,"['인천석남서초등학교', '인천봉화초등학교']",2,615,611,1.0,0.0,0.0,439.1,high,920.1,291,615,491
CG_00428,126.6711783000004,37.49612889999981,"['인천석남서초등학교', '인천봉화초등학교']",2,615,611,1.0,0.0,0.0,439.1,high,920.1,292,541,460
CG_00429,126.6711783000004,37.49837889999981,"['인천석남서초등학교', '인천봉화초등학교']",2,615,611,1.0,0.0,0.0,439.1,high,920.1,293,537,504
CG_00375,126.6666783000004,37.49837889999981,"['인천석남서초등학교', '인천봉화초등학교']",2,615,611,1.0,0.0,0.0,439.1,high,920.1,294,595,491
CG_00167,126.63742830000035,37.473628899999845,"['인천창영초등학교', '인천동명초등학교']",2,886,912,2.0,0.157,0.0,237.7,medium,896.4,295,282,150
CG_00955,126.73867830000052,37.532128899999755,['인천작동초등학교'],1,885,902,2.0,0.0,0.0,437.0,medium,891.8,296,410,326
CG_00953,126.73867830000052,37.52762889999976,['인천작동초등학교'],1,885,902,2.0,0.0,0.0,437.0,medium,891.8,297,366,361
CG_00954,126.73867830000052,37.52987889999976,['인천작동초등학교'],1,885,902,2.0,0.0,0.0,437.0,medium,891.8,298,413,367
CG_00952,126.73867830000052,37.525378899999765,['인천작동초등학교'],1,885,902,2.0,0.0,0.0,437.0,medium,891.8,299,398,360
CG_00966,126.74092830000052,37.52987889999976,['인천작동초등학교'],1,885,902,2.0,0.0,0.0,437.0,medium,891.8,300,405,367
CG_00965,126.74092830000052,37.52762889999976,['인천작동초등학교'],1,885,902,2.0,0.0,0.0,437.0,medium,891.8,301,358,361
CG_00938,126.73642830000051,37.532128899999755,['인천작동초등학교'],1,885,902,2.0,0.0,0.0,437.0,medium,891.8,302,409,326
CG_00935,126.73642830000051,37.525378899999765,['인천작동초등학교'],1,885,902,2.0,0.0,0.0,437.0,medium,891.8,303,398,360
CG_00385,126.6666783000004,37.525378899999765,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,304,1279,1362
CG_00384,126.6666783000004,37.52312889999977,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,305,1337,1444
CG_00458,126.67342830000041,37.52087889999977,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,306,992,1325
CG_00437,126.6711783000004,37.52087889999977,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,307,992,1327
CG_00411,126.6689283000004,37.525378899999765,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,308,1153,1354
CG_00410,126.6689283000004,37.52312889999977,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,309,1212,1436
CG_00359,126.6644283000004,37.52312889999977,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,310,1337,1448
CG_00438,126.6711783000004,37.52312889999977,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,311,1114,1407
CG_00439,126.6711783000004,37.525378899999765,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,312,1055,1325
CG_00459,126.67342830000041,37.52312889999977,['인천가현초등학교'],1,897,874,2.0,0.0,1.0,240.0,medium,887.8,313,1114,1405
CG_00507,126.67792830000042,37.52987889999976,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,314,829,632
CG_00343,126.66217830000039,37.532128899999755,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,315,808,450
CG_00342,126.66217830000039,37.52987889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,316,825,490
CG_00504,126.67792830000042,37.52312889999977,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,317,1193,1123
CG_00505,126.67792830000042,37.525378899999765,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,318,1154,1070
CG_00340,126.66217830000039,37.518628899999776,['인천신현북초등학교'],1,871,849,2.0,0.0,0.0,212.0,medium,862.2,319,687,737
CG_00341,126.66217830000039,37.52762889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,320,1003,1025
CG_00339,126.66217830000039,37.51637889999978,['인천신현북초등학교'],1,871,849,2.0,0.0,0.0,212.0,medium,862.2,321,641,737
CG_00767,126.71617830000048,37.60187889999965,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,322,920,931
CG_00387,126.6666783000004,37.52987889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,323,905,656
CG_00386,126.6666783000004,37.52762889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,324,1082,1191
CG_00765,126.71617830000048,37.597378899999654,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,325,937,959
CG_00766,126.71617830000048,37.59962889999965,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,326,920,931
CG_00360,126.6644283000004,37.52762889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,327,1082,1196
CG_00361,126.6644283000004,37.52987889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,328,905,662
CG_00357,126.6644283000004,37.518628899999776,['인천신현북초등학교'],1,871,849,2.0,0.0,0.0,212.0,medium,862.2,329,778,865
CG_00362,126.6644283000004,37.532128899999755,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,330,887,621
CG_00524,126.68017830000042,37.52312889999977,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,331,1064,850
CG_00525,126.68017830000042,37.525378899999765,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,332,1025,798
CG_00527,126.68017830000042,37.52987889999976,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,333,758,391
CG_00526,126.68017830000042,37.52762889999976,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,334,959,910
CG_00388,126.6666783000004,37.532128899999755,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,335,887,616
CG_00764,126.71617830000048,37.59512889999966,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,336,915,959
CG_00506,126.67792830000042,37.52762889999976,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,337,1030,1183
CG_00329,126.65992830000039,37.52762889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,338,1003,1025
CG_00737,126.71167830000047,37.60187889999965,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,339,898,903
CG_00748,126.71392830000048,37.59512889999966,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,340,917,963
CG_00330,126.65992830000039,37.52987889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,341,825,490
CG_00751,126.71392830000048,37.60187889999965,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,342,921,934
CG_00412,126.6689283000004,37.52762889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,343,1063,1188
CG_00413,126.6689283000004,37.52987889999976,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,344,862,654
CG_00483,126.67567830000041,37.52987889999976,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,345,830,637
CG_00481,126.67567830000041,37.525378899999765,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,346,1155,1076
CG_00461,126.67342830000041,37.52762889999976,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,347,1007,1067
CG_00414,126.6689283000004,37.532128899999755,['인천가원초등학교'],1,871,849,2.0,0.0,0.0,98.0,medium,862.2,348,845,613
CG_00480,126.67567830000041,37.52312889999977,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,349,1194,1128
CG_00460,126.67342830000041,37.525378899999765,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,350,1138,955
CG_00749,126.71392830000048,37.597378899999654,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,351,939,963
CG_00750,126.71392830000048,37.59962889999965,['인천이음초등학교'],1,871,849,2.0,0.0,0.0,190.0,medium,862.2,352,921,934
CG_00482,126.67567830000041,37.52762889999976,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,353,1031,1188
CG_00544,126.68242830000042,37.52762889999976,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,354,970,913
CG_00543,126.68242830000042,37.525378899999765,['인천봉수초등학교'],1,871,849,2.0,0.0,0.0,65.0,medium,862.2,355,1036,800
CG_00802,126.72067830000049,37.54337889999974,"['인천해서초등학교', '인천부평초등학교']",2,849,854,2.0,0.464,0.0,206.2,medium,851.0,356,210,151
CG_00801,126.72067830000049,37.54112889999974,"['인천해서초등학교', '인천부평초등학교']",2,849,854,2.0,0.464,0.0,206.2,medium,851.0,357,196,140
CG_00785,126.71842830000048,37.54337889999974,"['인천해서초등학교', '인천부평초등학교']",2,849,854,2.0,0.464,0.0,206.2,medium,851.0,358,178,146
CG_00784,126.71842830000048,37.54112889999974,"['인천해서초등학교', '인천부평초등학교']",2,849,854,2.0,0.464,0.0,206.2,medium,851.0,359,164,135
CG_00800,126.72067830000049,37.538878899999744,"['인천해서초등학교', '인천부평초등학교']",2,849,854,2.0,0.464,0.0,206.2,medium,851.0,360,196,166
CG_00238,126.64867830000037,37.473628899999845,['인천서림초등학교'],1,555,570,1.0,0.0,0.0,728.0,high,841.5,361,218,161
CG_00239,126.64867830000037,37.47587889999984,['인천서림초등학교'],1,555,570,1.0,0.0,0.0,728.0,high,841.5,362,218,156
CG_00223,126.64642830000037,37.47137889999985,['인천서림초등학교'],1,555,570,1.0,0.0,0.0,728.0,high,841.5,363,218,161
CG_00858,126.7274283000005,37.52762889999976,['인천화전초등학교'],1,814,831,2.0,0.06,0.0,400.0,medium,820.8,364,338,301
CG_00878,126.7296783000005,37.525378899999765,['인천화전초등학교'],1,814,831,2.0,0.06,0.0,400.0,medium,820.8,365,395,345
CG_00859,126.7274283000005,37.52987889999976,['인천화전초등학교'],1,814,831,2.0,0.06,0.0,400.0,medium,820.8,366,354,306
