grid_id,cx,cy,pred_beneficiary_2029,pred_beneficiary_2031,parent_1km_code,w_hat,gu,priority_score,candidate_rank,nearest_park_dist,nearest_pg_dist,worst_case_type,avg_park_dist_m,avg_playground_count,land_feasibility_level,linked_schools,linked_school_count,candidate_child_current,priority_score_mixed,candidate_rank_mixed,demand_model_version,redev_flag,redev_level,redev_warning_text,avg_green_ratio,demand_scope,demand_status,resident_children_current,straight_500m_children_current,demand_label,demand_note,xgb_predicted_2029,forecast_2029,potential_demand_2029,xgb_predicted_2031,forecast_2031,potential_demand_2031
CG_00367,126.65542830000038,37.4286289,5.69,5.09,다사2536,0.024061980930877195,미추홀구,214.064,1223,1196.2,1783.7,2.0,224.0,0.0,medium,['인천송도초등학교'],1,7.12,214.064,1223,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(178m),0.491584,straight_500m,estimated,7.12,279.67,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,5.69,5.69,223.36,5.09,5.09,200.12
CG_00412,126.65992830000039,37.4286289,3.27,2.93,다사2536,0.012123112080897207,연수구,203.57,1245,112.8,377.5,2.0,224.0,0.0,medium,['인천송도초등학교'],1,4.1,203.57,1245,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(254m),0.491584,straight_500m,estimated,4.1,265.96,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,3.27,3.27,212.41,2.93,2.93,190.31
CG_00394,126.65767830000038,37.4286289,0.71,0.64,다사2536,0.011308012776315546,미추홀구,182.84,1276,402.2,2730.4,2.0,224.0,0.0,medium,['인천송도초등학교'],1,0.89,182.84,1276,source_allocation_v2_20260911,True,planned,"500m 내 재개발 2건: planned(395m), unknown(344m)",0.491584,straight_500m,estimated,0.89,238.87,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.71,0.71,190.78,0.64,0.64,170.93
CG_01607,126.74317830000052,37.55462889999972,33.29,29.83,다사3350,0.11556232486772945,계양구,265.654,1121,141.5,12957.4,2.0,230.0,0.0,low,"[""['인천소양초등학교' '인천양촌초등학교']""]",2,41.68,265.654,1121,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(338m),1.08397,straight_500m,estimated,41.68,347.06,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,33.29,33.29,277.19,29.83,29.83,248.35
CG_01622,126.74542830000053,37.55462889999972,33.15,29.7,다사3350,0.09935924979117325,남동구,262.106,1130,521.3,1018.7,2.0,230.0,0.0,low,"[""['인천소양초등학교' '인천양촌초등학교']""]",2,41.51,262.106,1130,source_allocation_v2_20260911,True,planned,500m 내 재개발 1건: planned(446m),1.08397,straight_500m,estimated,41.51,342.43,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,33.15,33.15,273.49,29.7,29.7,245.03
CG_00533,126.6689283000004,37.54337889999974,16.26,14.57,다사2649,0.0770737428591597,연수구,187.91,1266,575.1,797.2,4.0,137.65,0.0,low,"[""['인천서곶초등학교' '인천양지초등학교']""]",2,20.36,187.91,1266,source_allocation_v2_20260911,False,none,,8.412043,straight_500m,estimated,20.36,245.49,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,16.26,16.26,196.07,14.57,14.57,175.67
CG_01625,126.74542830000053,37.5658788999997,44.68,40.03,다사3352,0.6683537806499387,남동구,272.62,1105,598.3,1052.9,3.0,134.7,0.0,low,['인천귤현초등학교'],1,55.94,272.62,1105,source_allocation_v2_20260911,False,none,,2.917328,straight_500m,estimated,55.94,356.16,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,44.68,44.68,284.46,40.03,40.03,254.86
CG_01641,126.74767830000053,37.570378899999696,42.16,37.78,다사3352,0.0,,344.08,956,,,3.0,134.7,0.0,low,['인천귤현초등학교'],1,52.79,344.08,956,source_allocation_v2_20260911,False,none,,2.917328,straight_500m,estimated,52.79,449.52,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,42.16,42.16,359.02,37.78,37.78,321.67
CG_01652,126.74992830000053,37.570378899999696,47.11,42.21,다사3352,0.0,,314.63,1035,,,3.0,134.7,0.0,low,['인천귤현초등학교'],1,58.99,314.63,1035,source_allocation_v2_20260911,False,none,,2.917328,straight_500m,estimated,58.99,411.05,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,47.11,47.11,328.29,42.21,42.21,294.14
CG_01626,126.74542830000053,37.5681288999997,31.8,28.49,다사3352,0.31762339913498594,남동구,360.544,918,380.7,835.3,3.0,134.7,0.0,low,['인천귤현초등학교'],1,39.82,360.544,918,source_allocation_v2_20260911,False,none,,2.917328,straight_500m,estimated,39.82,471.03,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,31.8,31.8,376.2,28.49,28.49,337.06
CG_01627,126.74542830000053,37.570378899999696,11.6,10.39,다사3352,0.01402282021507548,남동구,251.096,1148,522.3,1090.4,3.0,134.7,0.0,low,['인천귤현초등학교'],1,14.52,251.096,1148,source_allocation_v2_20260911,False,none,,2.917328,straight_500m,estimated,14.52,328.04,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,11.6,11.6,262.0,10.39,10.39,234.74
CG_01651,126.74992830000053,37.5681288999997,86.39,77.4,다사3352,0.0,,,,,,3.0,134.7,0.0,low,['인천귤현초등학교'],1,108.17,,,source_allocation_v2_20260911,False,none,,2.917328,straight_500m,missing_age_observations,108.17,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,86.39,86.39,,77.4,77.4,
CG_01650,126.74992830000053,37.5658788999997,45.09,40.4,다사3352,0.0,,,,,,3.0,134.7,0.0,low,['인천귤현초등학교'],1,56.46,,,source_allocation_v2_20260911,False,none,,2.917328,straight_500m,missing_age_observations,56.46,,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,45.09,45.09,,40.4,40.4,
CG_01639,126.74767830000053,37.5658788999997,43.42,38.91,다사3352,0.0,,394.11400000000003,851,,,3.0,134.7,0.0,low,['인천귤현초등학교'],1,54.37,394.11400000000003,851,source_allocation_v2_20260911,False,none,,2.917328,straight_500m,estimated,54.37,514.89,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,43.42,43.42,411.23,38.91,38.91,368.44
CG_01240,126.71842830000048,37.4308789,34.97,31.33,다사3037,0.03280707685700025,부평구,214.88799999999998,1222,472.3,4156.5,3.0,148.9,0.0,low,['인천남촌초등학교'],1,43.78,214.88799999999998,1222,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(500m),1.58317,straight_500m,estimated,43.78,280.74,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,34.97,34.97,224.22,31.33,31.33,200.89
CG_01207,126.71617830000048,37.4308789,40.46,36.25,다사3037,0.17243817254228236,부평구,234.788,1180,738.7,2850.7,3.0,148.9,0.0,low,['인천남촌초등학교'],1,50.66,234.788,1180,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(377m),1.58317,straight_500m,estimated,50.66,306.74,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,40.46,40.46,244.98,36.25,36.25,219.5
CG_01241,126.71842830000048,37.4331289,11.63,10.42,다사3037,0.0865270264779969,부평구,163.014,1307,721.0,4266.1,3.0,148.9,0.0,low,['인천남촌초등학교'],1,14.56,163.014,1307,source_allocation_v2_20260911,False,none,,1.58317,straight_500m,estimated,14.56,212.97,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,11.63,11.63,170.09,10.42,10.42,152.4
CG_01239,126.71842830000048,37.4286289,13.39,12.0,다사3036,0.05026409976913047,부평구,200.73399999999998,1248,254.5,3953.3,3.0,148.9,0.0,low,['인천남촌초등학교'],1,16.77,200.73399999999998,1248,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(379m),1.58317,straight_500m,estimated,16.77,262.25,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,13.39,13.39,209.45,12.0,12.0,187.66
CG_01101,126.70942830000047,37.4331289,0.07,0.06,다사3037,0.13287563699258245,서구,37.67400000000001,1420,0.0,15316.6,3.0,148.9,0.0,low,['인천남촌초등학교'],1,0.09,37.67400000000001,1420,source_allocation_v2_20260911,False,none,,1.58317,straight_500m,estimated,0.09,49.22,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.07,0.07,39.31,0.06,0.06,35.22
CG_01208,126.71617830000048,37.4331289,16.81,15.06,다사3037,0.13139234390054208,부평구,192.07999999999998,1262,604.5,3204.9,3.0,148.9,0.0,low,['인천남촌초등학교'],1,21.05,192.07999999999998,1262,source_allocation_v2_20260911,False,none,,1.58317,straight_500m,estimated,21.05,250.94,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,16.81,16.81,200.42,15.06,15.06,179.57
CG_01206,126.71617830000048,37.4286289,42.57,38.14,다사3036,0.13882017992472453,부평구,222.16199999999998,1211,811.7,2784.8,3.0,148.9,0.0,low,['인천남촌초등학교'],1,53.3,222.16199999999998,1211,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(191m),1.58317,straight_500m,estimated,53.3,290.24,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,42.57,42.57,231.81,38.14,38.14,207.69
CG_01205,126.71617830000048,37.4263789,4.99,4.47,다사3036,0.0168985864920624,남동구,135.486,1335,0.0,416.4,3.0,148.9,0.0,low,['인천남촌초등학교'],1,6.25,135.486,1335,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(235m),1.58317,straight_500m,estimated,6.25,177.01,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,4.99,4.99,141.37,4.47,4.47,126.66
CG_01145,126.71167830000047,37.4286289,,,다사3036,0.20257500227564584,계양구,138.66000000000003,1332,326.3,7798.8,3.0,148.9,0.0,low,['인천남촌초등학교'],1,,138.66000000000003,1332,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(244m),1.58317,straight_500m,estimated,,181.15,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,144.68,,,129.63
CG_01144,126.71167830000047,37.4263789,,,다사3036,0.21776662854470724,계양구,66.846,1402,211.0,7709.7,3.0,148.9,0.0,low,['인천남촌초등학교'],1,,66.846,1402,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(280m),1.58317,straight_500m,estimated,,87.33,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,69.75,,,62.49
CG_01146,126.71167830000047,37.4308789,4.61,4.13,다사3037,0.07502655344933662,계양구,156.05,1317,764.8,8258.7,3.0,148.9,0.0,low,['인천남촌초등학교'],1,5.77,156.05,1317,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(407m),1.58317,straight_500m,estimated,5.77,203.87,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,4.61,4.61,162.83,4.13,4.13,145.88
CG_01182,126.71392830000048,37.4308789,27.88,24.98,다사3037,0.10274320347777635,계양구,235.3,1177,215.5,7709.4,3.0,148.9,0.0,low,['인천남촌초등학교'],1,34.91,235.3,1177,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(338m),1.58317,straight_500m,estimated,34.91,307.41,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,27.88,27.88,245.52,24.98,24.98,219.97
CG_01181,126.71392830000048,37.4286289,19.78,17.72,다사3036,0.3022016717814645,계양구,212.432,1227,373.7,7569.9,3.0,148.9,0.0,low,['인천남촌초등학교'],1,24.76,212.432,1227,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(92m),1.58317,straight_500m,estimated,24.76,277.53,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,19.78,19.78,221.66,17.72,17.72,198.59
CG_01180,126.71392830000048,37.4263789,11.88,10.65,다사3036,9.558918191010185e-05,계양구,108.908,1369,809.9,7248.1,3.0,148.9,0.0,low,['인천남촌초등학교'],1,14.88,108.908,1369,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(165m),1.58317,straight_500m,estimated,14.88,142.28,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,11.88,11.88,113.64,10.65,10.65,101.81
CG_01147,126.71167830000047,37.4331289,1.57,1.4,다사3037,0.07618968159076928,계양구,91.63,1387,669.2,8305.3,3.0,148.9,0.0,low,['인천남촌초등학교'],1,1.96,91.63,1387,source_allocation_v2_20260911,False,none,,1.58317,straight_500m,estimated,1.96,119.71,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,1.57,1.57,95.61,1.4,1.4,85.66
CG_01183,126.71392830000048,37.4331289,17.63,15.8,다사3037,0.04865186831810743,계양구,161.382,1309,523.8,8017.7,3.0,148.9,0.0,low,['인천남촌초등학교'],1,22.08,161.382,1309,source_allocation_v2_20260911,False,none,,1.58317,straight_500m,estimated,22.08,210.84,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,17.63,17.63,168.39,15.8,15.8,150.87
CG_01099,126.70942830000047,37.4286289,,,다사3036,0.07137824203035481,계양구,48.082,1414,0.0,8321.9,3.0,148.9,0.0,low,['인천남촌초등학교'],1,,48.082,1414,source_allocation_v2_20260911,True,unknown,500m 내 재개발 1건: unknown(436m),1.58317,straight_500m,estimated,,62.82,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,50.17,,,44.95
CG_01100,126.70942830000047,37.4308789,,,다사3037,0.14134843639360628,서구,51.007999999999996,1412,230.5,14947.4,3.0,148.9,0.0,low,['인천남촌초등학교'],1,,51.007999999999996,1412,source_allocation_v2_20260911,False,none,,1.58317,straight_500m,estimated,,66.64,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,53.22,,,47.69
CG_00965,126.70042830000045,37.442128899999894,,,다사2938,0.0213124563282419,부평구,197.57,1254,301.2,4537.9,4.0,346.7,0.0,low,['인천승학초등학교'],1,,197.57,1254,source_allocation_v2_20260911,False,none,,13.334573,straight_500m,estimated,,258.11,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,206.15,,,184.7
CG_00874,126.69367830000044,37.442128899999894,33.05,29.61,다사2838,0.14416188312959988,미추홀구,313.71599999999995,1036,127.3,582.4,4.0,346.7,0.0,low,['인천승학초등학교'],1,41.38,313.71599999999995,1036,source_allocation_v2_20260911,False,none,,13.334573,straight_500m,estimated,41.38,409.85,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,33.05,33.05,327.34,29.61,29.61,293.28
CG_00932,126.69817830000045,37.442128899999894,35.63,31.92,다사2938,0.03261064693216028,남동구,282.714,1088,299.6,299.6,4.0,346.7,0.0,low,['인천승학초등학교'],1,44.61,282.714,1088,source_allocation_v2_20260911,False,none,,13.334573,straight_500m,estimated,44.61,369.35,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,35.63,35.63,294.99,31.92,31.92,264.3
CG_00964,126.70042830000045,37.4398788999999,,,다사2938,0.10018948122191862,부평구,110.19200000000001,1365,726.4,3779.0,4.0,346.7,0.0,low,['인천승학초등학교'],1,,110.19200000000001,1365,source_allocation_v2_20260911,False,none,,13.334573,straight_500m,estimated,,143.96,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,,,114.98,,,103.01
CG_00897,126.69592830000045,37.442128899999894,72.96,65.37,다사2838,0.036801040961601285,연수구,307.882,1054,144.3,630.0,4.0,346.7,0.0,low,['인천승학초등학교'],1,91.35,307.882,1054,source_allocation_v2_20260911,False,none,,13.334573,straight_500m,estimated,91.35,402.23,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,72.96,72.96,321.25,65.37,65.37,287.83
CG_00873,126.69367830000044,37.4398788999999,15.68,14.05,다사2838,0.03676169779306722,미추홀구,220.332,1212,292.4,703.4,4.0,346.7,0.0,low,['인천승학초등학교'],1,19.63,220.332,1212,source_allocation_v2_20260911,False,none,,13.334573,straight_500m,estimated,19.63,287.85,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,15.68,15.68,229.9,14.05,14.05,205.98
CG_01549,126.73867830000052,37.45112889999988,21.92,19.64,다사3239,0.11517055171744438,부평구,187.566,1269,72.7,7294.9,2.0,602.6,0.0,high,['인천장수초등학교'],1,27.44,187.566,1269,source_allocation_v2_20260911,False,none,,0.930519,straight_500m,estimated,27.44,245.05,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,21.92,21.92,195.71,19.64,19.64,175.35
CG_01574,126.74092830000052,37.45112889999988,14.66,13.13,다사3239,0.000270972305960007,계양구,109.964,1367,211.8,8047.1,2.0,602.6,0.0,high,['인천장수초등학교'],1,18.35,109.964,1367,source_allocation_v2_20260911,False,none,,0.930519,straight_500m,estimated,18.35,143.66,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,14.66,14.66,114.74,13.13,13.13,102.8
CG_01573,126.74092830000052,37.44887889999988,17.91,16.04,다사3239,0.1061765997966911,부평구,154.836,1319,46.9,7721.2,2.0,602.6,0.0,high,['인천장수초등학교'],1,22.42,154.836,1319,source_allocation_v2_20260911,False,none,,0.930519,straight_500m,estimated,22.42,202.29,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,17.91,17.91,161.56,16.04,16.04,144.75
CG_01548,126.73867830000052,37.44887889999988,20.61,18.46,다사3239,0.10655931136295832,부평구,222.25799999999998,1209,134.5,7167.4,2.0,602.6,0.0,high,['인천장수초등학교'],1,25.8,222.25799999999998,1209,source_allocation_v2_20260911,False,none,,0.930519,straight_500m,estimated,25.8,290.37,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,20.61,20.61,231.91,18.46,18.46,207.78
CG_00397,126.65767830000038,37.45112889999988,4.8,4.3,다사2539,0.038730162016056134,미추홀구,109.626,1368,876.7,2064.0,2.0,784.3,0.0,high,['인천학익초등학교'],1,6.01,109.626,1368,source_allocation_v2_20260911,False,none,,0.852682,straight_500m,estimated,6.01,143.22,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,4.8,4.8,114.39,4.3,4.3,102.48
CG_00544,126.6689283000004,37.60862889999964,16.6,14.88,다사2656,0.1439657079528063,미추홀구,226.236,1198,422.5,3002.4,3.0,90.0,0.0,low,['인천검단초등학교'],1,20.79,226.236,1198,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,20.79,295.57,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,16.6,16.6,236.06,14.88,14.88,211.5
CG_00593,126.6711783000004,37.60637889999964,8.11,7.26,다사2656,0.26381011881335137,서구,98.146,1380,555.2,4666.3,3.0,90.0,0.0,low,['인천검단초등학교'],1,10.15,98.146,1380,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,10.15,128.22,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,8.11,8.11,102.41,7.26,7.26,91.75
CG_00497,126.6666783000004,37.60637889999964,1.27,1.14,다사2656,0.030794560764389245,서구,223.19799999999998,1207,659.0,17285.2,3.0,90.0,0.0,low,['인천검단초등학교'],1,1.59,223.19799999999998,1207,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,1.59,291.6,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,1.27,1.27,232.89,1.14,1.14,208.66
CG_00543,126.6689283000004,37.60637889999964,0.29,0.26,다사2656,0.1806489359538378,미추홀구,124.304,1353,382.1,3225.2,3.0,90.0,0.0,low,['인천검단초등학교'],1,0.36,124.304,1353,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,0.36,162.4,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,0.29,0.29,129.7,0.26,0.26,116.21
CG_00462,126.6644283000004,37.60862889999964,18.03,16.15,다사2656,0.048155259177575266,서구,320.586,1018,317.2,6918.2,3.0,90.0,0.0,low,['인천검단초등학교'],1,22.57,320.586,1018,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,22.57,418.83,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,18.03,18.03,334.51,16.15,16.15,299.7
CG_00641,126.67342830000041,37.61087889999963,12.2,10.93,다사2757,1.0,서구,135.35399999999998,1337,831.9,4797.7,3.0,90.0,0.0,low,['인천검단초등학교'],1,15.27,135.35399999999998,1337,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,15.27,176.83,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,12.2,12.2,141.23,10.93,10.93,126.54
CG_00594,126.6711783000004,37.60862889999964,3.11,2.79,다사2656,0.16454144581461208,서구,191.06400000000002,1263,953.0,5013.8,3.0,90.0,0.0,low,['인천검단초등학교'],1,3.9,191.06400000000002,1263,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,3.9,249.62,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,3.11,3.11,199.36,2.79,2.79,178.62
CG_00595,126.6711783000004,37.61087889999963,43.13,38.64,다사2657,0.23562318647754216,서구,201.70999999999998,1246,765.6,5199.7,3.0,90.0,0.0,low,['인천검단초등학교'],1,54.0,201.70999999999998,1246,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,54.0,263.52,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,43.13,43.13,210.47,38.64,38.64,188.57
CG_00640,126.67342830000041,37.60862889999964,7.08,6.35,다사2756,1.0,서구,129.334,1346,718.3,4545.3,3.0,90.0,0.0,low,['인천검단초등학교'],1,8.87,129.334,1346,source_allocation_v2_20260911,False,none,,2.671418,straight_500m,estimated,8.87,168.97,직선 500m 거주 아동 시나리오,2024년 6~11세 배분 추정에 인천 전체 연령인구 성장률 적용. 보행권·실제 이용자·신규 수혜가 아님. 후보끼리 합산하지 않음.,7.08,7.08,134.95,6.35,6.35,120.91
