학교ID,학교명,gu,current_students_2025,forecast_2029,forecast_2031,predicted_2029,predicted_2031,cohort_change_2029,cohort_change_2031,selected_model,model_version,validation_scheme,one_year_r2,one_year_mae,mid_term_r2,mid_term_mae
B000003153,인천완정초등학교,서구,434,288,222,288.0,222.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003156,인천왕길초등학교,서구,490,326,262,326.0,262.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003158,인천원당초등학교,서구,441,313,274,313.0,274.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003172,인천은지초등학교,서구,331,257,183,257.0,183.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026470,인천이음초등학교,서구,1934,1772,1672,1772.0,1672.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003160,인천창신초등학교,서구,738,692,732,692.0,732.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003145,인천천마초등학교,서구,144,43,18,43.0,18.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003139,인천청라초등학교,서구,1281,1105,1025,1105.0,1025.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000022834,인천청람초등학교,서구,1166,1036,950,1036.0,950.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000022839,인천청일초등학교,서구,829,663,584,663.0,584.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025756,인천청호초등학교,서구,433,557,605,557.0,605.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003140,인천초은초등학교,서구,836,678,598,678.0,598.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026155,인천한들초등학교,서구,766,910,959,910.0,959.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026469,인천한별초등학교,서구,1599,1545,1535,1545.0,1535.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026467,인천해든초등학교,서구,1668,1624,1547,1624.0,1547.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003133,인천해원초등학교,서구,1833,1627,1541,1627.0,1541.0,1.060812779691576,1.0833372217020765,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003051,인천능허대초등학교,연수구,701,546,472,546.0,472.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003060,인천동막초등학교,연수구,384,259,208,259.0,208.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003059,인천동춘초등학교,연수구,660,517,471,517.0,471.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003068,인천먼우금초등학교,연수구,760,629,574,629.0,574.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003048,인천명선초등학교,연수구,965,792,710,792.0,710.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003063,인천문남초등학교,연수구,503,446,414,446.0,414.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025246,인천미송초등학교,연수구,1554,1558,1555,1558.0,1555.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003069,인천박문초등학교,연수구,493,484,478,484.0,478.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025206,인천새봄초등학교,연수구,492,559,540,559.0,540.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003061,인천서면초등학교,연수구,400,304,254,304.0,254.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003052,인천선학초등학교,연수구,567,494,459,494.0,459.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000026504,인천송담초등학교,연수구,913,933,932,933.0,932.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003050,인천송도초등학교,연수구,285,192,136,192.0,136.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025189,인천송명초등학교,연수구,1173,1004,895,1004.0,895.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025225,인천송빛초등학교,연수구,762,654,584,654.0,584.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025256,인천송원초등학교,연수구,753,573,468,573.0,468.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025226,인천송일초등학교,연수구,980,882,821,882.0,821.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003067,인천신송초등학교,연수구,472,299,216,299.0,216.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003065,인천신정초등학교,연수구,1519,1480,1458,1480.0,1458.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003058,인천연성초등학교,연수구,732,499,390,499.0,390.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025210,인천연송초등학교,연수구,1116,1119,1223,1119.0,1223.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003062,인천연수초등학교,연수구,271,183,137,183.0,137.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003054,인천연화초등학교,연수구,608,523,477,523.0,477.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025228,인천예송초등학교,연수구,1185,1351,1364,1351.0,1364.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003064,인천옥련초등학교,연수구,747,576,502,576.0,502.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025248,인천은송초등학교,연수구,1502,1606,1652,1606.0,1652.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003053,인천중앙초등학교,연수구,248,152,99,152.0,99.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025236,인천첨단초등학교,연수구,1582,1360,1234,1360.0,1234.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003057,인천청량초등학교,연수구,450,272,190,272.0,190.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003056,인천청학초등학교,연수구,443,361,328,361.0,328.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003049,인천축현초등학교,연수구,258,164,118,164.0,118.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003055,인천함박초등학교,연수구,454,447,415,447.0,415.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003066,인천해송초등학교,연수구,555,383,286,383.0,286.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025222,인천현송초등학교,연수구,801,1050,1113,1050.0,1113.0,0.9596005116197016,0.9425899037517764,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002994,대청초등학교,옹진군,16,3,1,3.0,1.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002996,덕적초등학교,옹진군,17,3,1,3.0,1.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002998,백령초등학교,옹진군,41,10,4,10.0,4.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002997,북포초등학교,옹진군,65,21,9,21.0,9.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002993,연평초등학교,옹진군,26,5,2,5.0,2.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002995,영흥초등학교,옹진군,147,54,24,54.0,24.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002999,인천공항초등학교신도분교장,옹진군,9,3,1,3.0,1.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003004,인천남부초등학교이작분교장,옹진군,2,0,0,0.0,0.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003000,인천삼목초등학교장봉분교장,옹진군,2,0,0,0.0,0.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000003005,인천용현남초등학교자월분교장,옹진군,6,2,1,2.0,1.0,0.2381924287438691,0.0,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002960,인성초등학교,중구,499,537,554,537.0,554.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002957,인천공항초등학교,중구,415,328,278,328.0,278.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000025690,인천별빛초등학교,중구,1359,1471,1523,1471.0,1523.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002958,인천삼목초등학교,중구,481,386,311,386.0,311.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002952,인천송월초등학교,중구,137,63,28,63.0,28.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002950,인천신광초등학교,중구,699,673,663,673.0,663.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002951,인천신선초등학교,중구,286,202,159,202.0,159.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002949,인천신흥초등학교,중구,312,263,230,263.0,230.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002955,인천연안초등학교,중구,104,42,18,42.0,18.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002959,인천영종초등학교,중구,1251,1136,1080,1136.0,1080.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002962,인천영종초등학교금산분교장,중구,47,43,37,43.0,37.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002954,인천용유초등학교,중구,33,26,25,26.0,25.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002956,인천운남초등학교,중구,458,408,448,408.0,448.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000002953,인천운서초등학교,중구,789,1057,1159,1057.0,1159.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000027505,인천중산초등학교,중구,1582,1567,1549,1567.0,1549.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
B000024924,인천하늘초등학교,중구,1305,1430,1567,1430.0,1567.0,1.0988462025271857,1.138599925583395,weighted_trend_plus_lgbm_residual,school_enrollment_model1_walk_forward_recursive_20260418,walk_forward_recursive,0.9650573704449353,37.275426877748394,0.9320249602452373,54.83589406969098
